age,workclass,edu_level,marital_status,occupation,relationship,race,sex,hours_per_week,native_country,income
35,Self-emp-not-inc,10,Married-civ-spouse,Craft-repair,Husband,White,FALSE,40,United-States,1
28,Private,13,Divorced,Adm-clerical,Not-in-family,White,TRUE,40,United-States,0
30,Private,9,Separated,Transport-moving,Unmarried,Black,FALSE,80,United-States,0
37,Private,13,Never-married,Exec-managerial,Not-in-family,White,TRUE,50,United-States,0
23,Private,9,Never-married,Sales,Other-relative,Black,FALSE,40,Jamaica,0
17,Private,6,Never-married,Sales,Own-child,White,TRUE,22,United-States,0
47,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,FALSE,55,United-States,1
43,Private,10,Married-civ-spouse,Prof-specialty,Husband,White,FALSE,40,United-States,1
39,Local-gov,10,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,FALSE,40,United-States,1
37,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,FALSE,40,Columbia,0
23,Private,9,Married-civ-spouse,Sales,Wife,Black,TRUE,35,United-States,0
41,Private,9,Divorced,Sales,Unmarried,White,TRUE,40,United-States,0
22,Private,9,Never-married,Other-service,Not-in-family,Black,TRUE,35,United-States,0
39,Private,16,Divorced,Exec-managerial,Not-in-family,White,TRUE,60,England,1
65,Private,9,Married-civ-spouse,Craft-repair,Husband,White,FALSE,50,United-States,1
61,Local-gov,13,Never-married,Prof-specialty,Not-in-family,White,TRUE,63,United-States,1
20,Private,8,Never-married,Other-service,Not-in-family,White,FALSE,30,Mexico,0
37,Local-gov,9,Divorced,Other-service,Unmarried,White,TRUE,55,United-States,0
39,Private,13,Divorced,Sales,Not-in-family,White,FALSE,60,United-States,0
27,Private,9,Never-married,Other-service,Not-in-family,Black,FALSE,40,United-States,0
32,Self-emp-not-inc,6,Married-civ-spouse,Exec-managerial,Husband,White,FALSE,55,United-States,0
54,Private,10,Divorced,Adm-clerical,Not-in-family,White,TRUE,35,United-States,0
39,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,FALSE,40,United-States,1
17,Private,7,Never-married,Other-service,Other-relative,Black,FALSE,20,United-States,0
19,Private,7,Never-married,Sales,Unmarried,White,TRUE,25,United-States,0
55,Local-gov,10,Divorced,Adm-clerical,Not-in-family,Black,FALSE,40,United-States,0
36,Private,12,Separated,Tech-support,Not-in-family,White,TRUE,3,United-States,0
27,Private,7,Married-civ-spouse,Craft-repair,Husband,White,FALSE,40,United-States,0
23,Private,10,Never-married,Machine-op-inspct,Not-in-family,Black,TRUE,40,United-States,0
38,Local-gov,13,Married-civ-spouse,Prof-specialty,Wife,White,TRUE,55,United-States,0
22,Private,9,Never-married,Craft-repair,Own-child,White,FALSE,40,United-States,0
31,Private,13,Married-civ-spouse,Exec-managerial,Wife,White,TRUE,40,United-States,1
53,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,FALSE,60,United-States,1
67,Local-gov,13,Married-civ-spouse,Exec-managerial,Husband,White,FALSE,20,United-States,0
42,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,FALSE,55,United-States,1
31,Private,10,Never-married,Sales,Not-in-family,White,FALSE,40,United-States,0
22,Private,6,Married-civ-spouse,Handlers-cleaners,Husband,White,FALSE,40,United-States,0
50,Private,9,Widowed,Adm-clerical,Other-relative,Black,TRUE,40,United-States,0
41,Self-emp-inc,12,Married-civ-spouse,Prof-specialty,Husband,White,FALSE,50,United-States,1
42,Self-emp-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,FALSE,50,United-States,1
20,Private,10,Never-married,Sales,Own-child,White,TRUE,20,United-States,0
18,Private,9,Never-married,Sales,Own-child,Asian-Pac-Islander,TRUE,40,United-States,0
31,Private,4,Never-married,Machine-op-inspct,Other-relative,White,TRUE,20,Mexico,0
56,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,FALSE,40,United-States,1
23,Private,9,Married-civ-spouse,Craft-repair,Husband,White,FALSE,40,United-States,0
23,Private,13,Never-married,Adm-clerical,Not-in-family,White,TRUE,46,United-States,0
54,Self-emp-not-inc,9,Married-civ-spouse,Sales,Husband,White,FALSE,50,United-States,1
34,Private,12,Married-civ-spouse,Sales,Husband,White,FALSE,38,United-States,1
36,Private,10,Married-civ-spouse,Exec-managerial,Husband,Black,FALSE,10,United-States,0
29,Private,11,Separated,Adm-clerical,Unmarried,Black,TRUE,40,United-States,0
67,Private,5,Married-civ-spouse,Priv-house-serv,Wife,White,TRUE,6,United-States,0
48,Federal-gov,13,Married-civ-spouse,Adm-clerical,Husband,White,FALSE,48,United-States,1
53,State-gov,14,Never-married,Prof-specialty,Not-in-family,White,TRUE,46,United-States,1
42,Private,4,Married-civ-spouse,Craft-repair,Husband,White,FALSE,50,United-States,1
56,Private,9,Married-civ-spouse,Farming-fishing,Husband,White,FALSE,20,United-States,0
40,Private,9,Never-married,Other-service,Other-relative,Black,FALSE,40,United-States,0
55,State-gov,13,Divorced,Adm-clerical,Not-in-family,White,FALSE,40,United-States,1
61,Private,4,Married-civ-spouse,Craft-repair,Husband,White,FALSE,40,United-States,0
35,Self-emp-not-inc,13,Married-civ-spouse,Prof-specialty,Wife,White,TRUE,40,United-States,1
42,Private,9,Married-civ-spouse,Craft-repair,Husband,White,FALSE,50,Portugal,0
32,Private,10,Married-civ-spouse,Transport-moving,Husband,White,FALSE,60,United-States,1
19,Private,10,Never-married,Machine-op-inspct,Not-in-family,White,FALSE,40,United-States,0
21,Private,12,Never-married,Adm-clerical,Own-child,White,FALSE,40,United-States,0
39,Private,9,Married-civ-spouse,Transport-moving,Husband,White,FALSE,40,United-States,1
22,Private,9,Separated,Adm-clerical,Other-relative,White,TRUE,40,United-States,0
23,Private,9,Never-married,Sales,Not-in-family,White,TRUE,35,United-States,0
49,Private,7,Married-civ-spouse,Transport-moving,Husband,White,FALSE,70,United-States,0
49,Local-gov,7,Married-civ-spouse,Handlers-cleaners,Husband,White,FALSE,40,Italy,0
34,Private,6,Separated,Other-service,Unmarried,Asian-Pac-Islander,TRUE,4,United-States,0
46,Private,7,Married-civ-spouse,Craft-repair,Husband,White,FALSE,32,United-States,0
26,Private,10,Married-civ-spouse,Other-service,Husband,White,FALSE,40,United-States,0
38,Private,9,Divorced,Craft-repair,Not-in-family,White,FALSE,41,United-States,0
59,Private,6,Married-civ-spouse,Transport-moving,Husband,Black,FALSE,40,United-States,0
24,Private,12,Divorced,Machine-op-inspct,Not-in-family,White,FALSE,40,United-States,0
26,Private,11,Never-married,Adm-clerical,Not-in-family,White,TRUE,40,United-States,0
41,Private,10,Married-civ-spouse,Sales,Husband,White,FALSE,50,United-States,0
27,Private,9,Never-married,Adm-clerical,Not-in-family,White,FALSE,38,United-States,0
23,Private,9,Never-married,Handlers-cleaners,Own-child,White,FALSE,35,United-States,0
19,Private,5,Married-civ-spouse,Transport-moving,Husband,White,FALSE,40,United-States,0
39,Private,9,Never-married,Craft-repair,Own-child,White,FALSE,40,United-States,0
46,Private,10,Married-civ-spouse,Craft-repair,Wife,White,TRUE,40,United-States,1
28,Self-emp-not-inc,9,Never-married,Exec-managerial,Own-child,White,FALSE,40,United-States,0
62,Private,9,Divorced,Other-service,Not-in-family,White,TRUE,40,United-States,0
28,Private,12,Never-married,Adm-clerical,Own-child,White,FALSE,35,United-States,0
35,Federal-gov,9,Never-married,Adm-clerical,Unmarried,White,TRUE,40,United-States,0
38,Private,9,Married-civ-spouse,Craft-repair,Husband,White,FALSE,42,United-States,0
53,Self-emp-inc,16,Divorced,Exec-managerial,Not-in-family,White,FALSE,60,United-States,1
29,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,FALSE,50,United-States,1
17,Private,8,Never-married,Other-service,Own-child,White,TRUE,8,United-States,0
45,Local-gov,9,Never-married,Adm-clerical,Not-in-family,White,TRUE,37,United-States,0
20,Private,9,Never-married,Craft-repair,Other-relative,White,FALSE,40,United-States,0
59,Local-gov,9,Married-civ-spouse,Other-service,Husband,White,FALSE,40,United-States,0
37,Private,14,Never-married,Prof-specialty,Unmarried,White,TRUE,40,United-States,0
27,Private,10,Never-married,Handlers-cleaners,Own-child,White,FALSE,40,United-States,0
29,Private,13,Married-civ-spouse,Sales,Husband,White,FALSE,40,United-States,1
63,Private,6,Married-civ-spouse,Craft-repair,Husband,White,FALSE,40,United-States,0
39,Private,10,Divorced,Craft-repair,Own-child,White,TRUE,50,United-States,1
20,Private,10,Never-married,Other-service,Own-child,White,FALSE,40,United-States,0
20,Private,9,Never-married,Craft-repair,Not-in-family,White,FALSE,35,United-States,0
53,Self-emp-inc,15,Married-civ-spouse,Prof-specialty,Husband,White,FALSE,60,United-States,1
35,Federal-gov,13,Married-spouse-absent,Exec-managerial,Not-in-family,Black,FALSE,40,United-States,0
40,Private,9,Divorced,Exec-managerial,Not-in-family,White,TRUE,60,United-States,0
35,Private,14,Married-civ-spouse,Adm-clerical,Husband,White,FALSE,45,United-States,1
38,Federal-gov,14,Married-civ-spouse,Exec-managerial,Husband,White,FALSE,40,United-States,1
47,Private,9,Divorced,Adm-clerical,Not-in-family,White,TRUE,40,United-States,0
32,State-gov,10,Married-civ-spouse,Prof-specialty,Wife,White,TRUE,40,United-States,1
43,Self-emp-inc,13,Married-civ-spouse,Farming-fishing,Wife,White,TRUE,60,United-States,1
20,Private,10,Never-married,Other-service,Own-child,White,TRUE,30,United-States,0
33,Private,9,Separated,Tech-support,Not-in-family,White,FALSE,40,United-States,0
23,Private,10,Never-married,Exec-managerial,Own-child,White,FALSE,45,United-States,0
50,Private,15,Married-civ-spouse,Exec-managerial,Husband,White,FALSE,50,United-States,1
60,Private,10,Divorced,Tech-support,Not-in-family,White,TRUE,50,United-States,0
56,Private,16,Married-civ-spouse,Exec-managerial,Husband,White,FALSE,60,United-States,1
37,Private,10,Married-civ-spouse,Craft-repair,Husband,White,FALSE,40,United-States,0
57,Private,6,Divorced,Adm-clerical,Not-in-family,White,FALSE,64,United-States,0
22,Private,11,Never-married,Other-service,Other-relative,Black,FALSE,52,United-States,0
48,Self-emp-inc,15,Married-civ-spouse,Prof-specialty,Husband,White,FALSE,48,United-States,1
27,State-gov,10,Married-civ-spouse,Craft-repair,Husband,Black,FALSE,40,United-States,0
18,Self-emp-not-inc,8,Never-married,Farming-fishing,Own-child,White,FALSE,50,United-States,0
41,Self-emp-not-inc,12,Married-civ-spouse,Craft-repair,Husband,White,FALSE,60,United-States,1
33,Private,13,Never-married,Sales,Own-child,White,FALSE,40,United-States,0
51,Private,9,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,FALSE,50,United-States,0
33,Local-gov,14,Never-married,Prof-specialty,Not-in-family,White,TRUE,45,United-States,0
25,Private,13,Never-married,Adm-clerical,Not-in-family,White,TRUE,32,United-States,0
55,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,FALSE,55,United-States,0
29,Private,7,Divorced,Other-service,Not-in-family,White,TRUE,70,United-States,0
41,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,FALSE,50,United-States,1
29,Local-gov,14,Never-married,Prof-specialty,Not-in-family,White,TRUE,50,United-States,0
39,Self-emp-not-inc,10,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,FALSE,50,United-States,1
35,Private,10,Married-civ-spouse,Sales,Husband,White,FALSE,48,United-States,1
20,Private,10,Never-married,Handlers-cleaners,Not-in-family,White,TRUE,40,United-States,0
41,Private,11,Divorced,Tech-support,Not-in-family,White,TRUE,40,United-States,0
26,Self-emp-inc,13,Never-married,Exec-managerial,Own-child,White,FALSE,80,United-States,0
44,Private,9,Divorced,Craft-repair,Not-in-family,White,FALSE,45,United-States,0
32,Private,9,Married-civ-spouse,Craft-repair,Husband,White,FALSE,55,United-States,0
35,Private,9,Divorced,Prof-specialty,Not-in-family,White,FALSE,40,United-States,0
59,State-gov,4,Married-civ-spouse,Craft-repair,Husband,White,FALSE,38,United-States,0
61,State-gov,10,Divorced,Craft-repair,Not-in-family,White,FALSE,40,Germany,0
20,Private,9,Never-married,Machine-op-inspct,Own-child,White,FALSE,43,United-States,0
58,Private,8,Divorced,Transport-moving,Unmarried,Black,FALSE,45,United-States,1
48,Self-emp-not-inc,7,Married-civ-spouse,Craft-repair,Husband,White,FALSE,55,United-States,0
26,Private,13,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,TRUE,40,United-States,0
28,State-gov,10,Married-civ-spouse,Other-service,Husband,White,FALSE,40,United-States,0
48,Private,13,Married-civ-spouse,Craft-repair,Husband,White,FALSE,40,United-States,1
45,Private,9,Married-civ-spouse,Prof-specialty,Husband,White,FALSE,45,United-States,1
18,Private,9,Never-married,Handlers-cleaners,Own-child,White,FALSE,40,United-States,0
23,Private,9,Never-married,Craft-repair,Own-child,White,FALSE,40,United-States,0
31,Private,10,Never-married,Exec-managerial,Not-in-family,White,TRUE,40,United-States,1
35,Private,12,Divorced,Adm-clerical,Unmarried,White,TRUE,32,United-States,0
22,Self-emp-not-inc,9,Never-married,Handlers-cleaners,Not-in-family,White,FALSE,40,United-States,0
32,Self-emp-not-inc,9,Never-married,Craft-repair,Own-child,White,FALSE,60,United-States,0
69,Private,9,Widowed,Adm-clerical,Unmarried,White,TRUE,20,United-States,0
39,Private,10,Married-civ-spouse,Exec-managerial,Wife,White,TRUE,43,United-States,1
22,Private,13,Never-married,Adm-clerical,Own-child,White,TRUE,40,United-States,0
52,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,FALSE,36,United-States,0
44,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,FALSE,48,United-States,0
22,Private,12,Never-married,Other-service,Own-child,White,TRUE,40,United-States,0
49,Private,12,Married-civ-spouse,Sales,Husband,White,FALSE,45,United-States,1
51,Private,9,Married-civ-spouse,Sales,Husband,White,FALSE,50,United-States,1
27,Private,14,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,FALSE,20,China,0
34,Private,13,Married-civ-spouse,Sales,Husband,White,FALSE,40,United-States,1
20,Private,10,Never-married,Adm-clerical,Own-child,White,TRUE,12,United-States,0
22,Private,13,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,FALSE,40,India,0
68,Private,7,Widowed,Machine-op-inspct,Not-in-family,Black,TRUE,35,United-States,0
31,Private,9,Married-civ-spouse,Transport-moving,Husband,White,FALSE,73,United-States,0
22,Private,9,Never-married,Other-service,Not-in-family,White,FALSE,30,United-States,0
28,Private,9,Never-married,Adm-clerical,Own-child,Amer-Indian-Eskimo,TRUE,40,United-States,0
46,Private,10,Married-civ-spouse,Sales,Husband,Black,FALSE,60,United-States,1
49,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,FALSE,40,United-States,0
40,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,FALSE,55,United-States,0
54,Local-gov,9,Married-civ-spouse,Craft-repair,Husband,White,FALSE,40,Portugal,0
24,Private,5,Never-married,Craft-repair,Other-relative,Other,FALSE,58,Guatemala,0
27,Private,12,Never-married,Exec-managerial,Not-in-family,White,TRUE,40,United-States,0
33,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,FALSE,40,United-States,0
19,Private,10,Never-married,Other-service,Other-relative,Amer-Indian-Eskimo,FALSE,42,United-States,0
27,Private,9,Married-civ-spouse,Sales,Husband,White,FALSE,40,United-States,1
39,Private,9,Divorced,Craft-repair,Unmarried,White,FALSE,50,El-Salvador,0
29,Private,8,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,FALSE,50,China,0
44,Self-emp-not-inc,3,Married-civ-spouse,Farming-fishing,Husband,White,FALSE,84,United-States,1
51,State-gov,16,Married-spouse-absent,Prof-specialty,Not-in-family,White,FALSE,70,United-States,1
37,Private,13,Married-civ-spouse,Sales,Husband,White,FALSE,55,United-States,1
56,Private,9,Married-civ-spouse,Sales,Husband,White,FALSE,40,United-States,1
19,Private,7,Never-married,Adm-clerical,Unmarried,White,TRUE,15,United-States,0
37,Private,13,Never-married,Machine-op-inspct,Other-relative,White,FALSE,40,United-States,0
18,Private,10,Never-married,Sales,Own-child,White,TRUE,15,United-States,0
28,Private,4,Married-civ-spouse,Craft-repair,Husband,White,FALSE,35,United-States,0
40,Self-emp-inc,13,Married-civ-spouse,Prof-specialty,Husband,White,FALSE,60,United-States,1
50,Self-emp-not-inc,14,Married-civ-spouse,Prof-specialty,Husband,White,FALSE,40,United-States,0
31,Private,9,Never-married,Handlers-cleaners,Not-in-family,White,FALSE,60,United-States,0
57,Self-emp-not-inc,7,Divorced,Other-service,Unmarried,White,FALSE,50,United-States,0
40,Private,13,Married-civ-spouse,Sales,Husband,White,FALSE,50,United-States,1
44,Private,13,Never-married,Prof-specialty,Not-in-family,White,FALSE,40,United-States,1
40,Private,10,Married-civ-spouse,Prof-specialty,Husband,White,FALSE,60,United-States,0
42,State-gov,10,Never-married,Exec-managerial,Unmarried,White,TRUE,45,United-States,0
41,Federal-gov,10,Married-civ-spouse,Craft-repair,Husband,Black,FALSE,35,United-States,0
23,Private,10,Married-spouse-absent,Other-service,Not-in-family,White,FALSE,45,United-States,0
41,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,White,FALSE,99,United-States,0
41,Self-emp-not-inc,10,Never-married,Sales,Own-child,White,FALSE,40,United-States,0
29,Self-emp-not-inc,11,Never-married,Farming-fishing,Not-in-family,White,FALSE,75,United-States,0
33,Private,13,Never-married,Adm-clerical,Not-in-family,Black,TRUE,40,United-States,0
43,Private,9,Divorced,Sales,Other-relative,White,TRUE,46,United-States,0
18,Private,10,Never-married,Sales,Own-child,White,TRUE,10,United-States,0
67,Self-emp-not-inc,10,Widowed,Other-service,Not-in-family,White,TRUE,33,United-States,0
21,Private,9,Never-married,Other-service,Own-child,White,FALSE,40,United-States,0
36,Private,8,Married-civ-spouse,Machine-op-inspct,Husband,White,FALSE,48,United-States,0
24,Private,7,Never-married,Sales,Own-child,White,TRUE,30,United-States,0
44,Local-gov,9,Married-civ-spouse,Craft-repair,Husband,White,FALSE,40,United-States,0
22,Federal-gov,10,Never-married,Transport-moving,Own-child,White,FALSE,4,United-States,0
60,Private,4,Married-civ-spouse,Transport-moving,Husband,White,FALSE,15,United-States,0
31,Self-emp-not-inc,10,Married-civ-spouse,Prof-specialty,Husband,White,FALSE,50,United-States,1
74,Private,8,Married-civ-spouse,Handlers-cleaners,Husband,White,FALSE,11,United-States,0
30,Private,13,Never-married,Exec-managerial,Not-in-family,White,FALSE,40,United-States,0
29,Private,7,Never-married,Transport-moving,Unmarried,White,FALSE,40,United-States,0
47,Private,10,Married-civ-spouse,Exec-managerial,Wife,White,TRUE,50,United-States,1
71,Private,11,Widowed,Adm-clerical,Not-in-family,White,TRUE,20,United-States,0
33,Private,6,Married-civ-spouse,Other-service,Husband,White,FALSE,80,Mexico,0
56,Private,9,Widowed,Machine-op-inspct,Unmarried,White,TRUE,30,United-States,0
24,Self-emp-not-inc,7,Never-married,Other-service,Unmarried,Amer-Indian-Eskimo,TRUE,40,United-States,0
37,Private,13,Married-civ-spouse,Sales,Husband,White,FALSE,40,United-States,1
52,Private,13,Married-civ-spouse,Machine-op-inspct,Husband,White,FALSE,40,India,0
56,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,FALSE,48,United-States,0
52,Private,13,Divorced,Craft-repair,Not-in-family,White,FALSE,40,United-States,0
56,State-gov,16,Married-civ-spouse,Transport-moving,Husband,White,FALSE,56,United-States,0
54,Private,13,Married-civ-spouse,Tech-support,Husband,White,FALSE,40,United-States,0
43,Self-emp-not-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,FALSE,60,United-States,0
68,Private,9,Widowed,Craft-repair,Not-in-family,White,TRUE,42,United-States,0
38,Private,13,Married-civ-spouse,Adm-clerical,Wife,White,TRUE,40,United-States,0
44,Local-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,FALSE,40,United-States,1
23,Private,13,Never-married,Protective-serv,Own-child,White,FALSE,50,United-States,0
69,Private,9,Widowed,Adm-clerical,Not-in-family,White,TRUE,40,United-States,0
52,Private,9,Married-civ-spouse,Sales,Husband,White,FALSE,60,United-States,1
24,Private,12,Married-civ-spouse,Other-service,Husband,White,FALSE,40,United-States,0
45,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,FALSE,40,United-States,1
43,Private,5,Married-civ-spouse,Adm-clerical,Husband,White,FALSE,84,United-States,0
59,State-gov,13,Married-civ-spouse,Exec-managerial,Husband,White,FALSE,40,United-States,1
35,Private,12,Married-civ-spouse,Exec-managerial,Husband,White,FALSE,50,United-States,1
43,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,FALSE,20,United-States,1
47,Private,7,Married-civ-spouse,Farming-fishing,Husband,White,FALSE,40,United-States,0
48,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,FALSE,40,United-States,0
23,State-gov,10,Never-married,Protective-serv,Not-in-family,White,FALSE,15,United-States,0
51,Private,9,Married-civ-spouse,Craft-repair,Husband,White,FALSE,40,United-States,1
44,Private,9,Married-civ-spouse,Craft-repair,Husband,Black,FALSE,40,United-States,0
24,Private,13,Never-married,Adm-clerical,Not-in-family,White,TRUE,40,United-States,0
39,Self-emp-inc,14,Divorced,Exec-managerial,Not-in-family,Black,FALSE,70,United-States,1
19,Private,10,Never-married,Handlers-cleaners,Own-child,White,FALSE,20,United-States,0
21,Private,10,Never-married,Other-service,Own-child,White,TRUE,25,United-States,0
49,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,FALSE,48,United-States,1
22,Private,10,Never-married,Other-service,Own-child,White,FALSE,36,United-States,0
59,Private,9,Widowed,Machine-op-inspct,Not-in-family,Black,TRUE,40,United-States,0
51,Private,9,Married-civ-spouse,Craft-repair,Husband,White,FALSE,50,United-States,1
38,Local-gov,13,Divorced,Prof-specialty,Own-child,White,TRUE,38,United-States,0
45,Private,9,Married-civ-spouse,Craft-repair,Husband,White,FALSE,50,United-States,1
56,Self-emp-inc,10,Married-civ-spouse,Farming-fishing,Husband,White,FALSE,60,United-States,0
27,Local-gov,9,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,FALSE,40,United-States,1
21,Private,10,Never-married,Exec-managerial,Not-in-family,White,TRUE,38,United-States,0
55,Self-emp-not-inc,14,Divorced,Exec-managerial,Not-in-family,White,FALSE,45,United-States,0
31,Private,10,Divorced,Adm-clerical,Unmarried,White,TRUE,20,United-States,0
57,Self-emp-not-inc,5,Married-civ-spouse,Farming-fishing,Husband,White,FALSE,45,Mexico,0
26,Private,14,Never-married,Prof-specialty,Not-in-family,Black,FALSE,40,United-States,0
51,Private,9,Married-civ-spouse,Transport-moving,Husband,White,FALSE,40,United-States,0
35,Private,9,Never-married,Other-service,Not-in-family,White,FALSE,40,United-States,0
46,Private,13,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,FALSE,40,Philippines,1
38,Local-gov,13,Married-civ-spouse,Protective-serv,Husband,White,FALSE,48,United-States,0
24,Private,4,Never-married,Handlers-cleaners,Not-in-family,White,FALSE,24,Guatemala,0
38,State-gov,14,Divorced,Exec-managerial,Not-in-family,White,TRUE,50,United-States,1
49,Private,9,Divorced,Priv-house-serv,Unmarried,White,TRUE,16,Yugoslavia,0
51,Private,10,Never-married,Transport-moving,Not-in-family,White,FALSE,30,United-States,0
72,Private,9,Widowed,Adm-clerical,Unmarried,White,TRUE,20,United-States,0
60,Private,4,Married-civ-spouse,Transport-moving,Husband,White,FALSE,50,United-States,1
45,Private,11,Married-civ-spouse,Craft-repair,Husband,White,FALSE,40,United-States,0
21,Private,6,Married-civ-spouse,Farming-fishing,Husband,White,FALSE,30,United-States,0
49,Private,10,Married-civ-spouse,Craft-repair,Husband,White,FALSE,40,United-States,1
46,Private,13,Never-married,Exec-managerial,Unmarried,Black,TRUE,40,United-States,0
62,Federal-gov,10,Married-civ-spouse,Adm-clerical,Husband,White,FALSE,40,United-States,0
51,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,FALSE,50,United-States,1
50,Private,10,Married-civ-spouse,Craft-repair,Husband,White,FALSE,50,United-States,1
18,Private,9,Never-married,Other-service,Not-in-family,White,FALSE,20,United-States,0
71,Private,13,Divorced,Sales,Not-in-family,White,TRUE,38,United-States,1
30,Private,9,Never-married,Handlers-cleaners,Not-in-family,White,FALSE,22,United-States,0
51,Private,6,Widowed,Sales,Unmarried,White,TRUE,40,United-States,0
36,Private,11,Never-married,Tech-support,Not-in-family,White,FALSE,40,United-States,1
41,State-gov,9,Divorced,Adm-clerical,Unmarried,White,TRUE,45,United-States,0
38,State-gov,10,Divorced,Tech-support,Unmarried,White,TRUE,10,United-States,0
49,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,FALSE,75,United-States,1
42,State-gov,13,Divorced,Prof-specialty,Unmarried,White,TRUE,40,United-States,0
53,Private,10,Married-civ-spouse,Sales,Husband,White,FALSE,45,United-States,1
21,Private,10,Never-married,Adm-clerical,Own-child,White,FALSE,10,United-States,0
19,Private,9,Never-married,Prof-specialty,Not-in-family,White,TRUE,40,United-States,0
43,State-gov,13,Divorced,Prof-specialty,Not-in-family,White,TRUE,40,United-States,0
47,Self-emp-not-inc,14,Married-civ-spouse,Sales,Husband,White,FALSE,45,United-States,1
30,Private,9,Separated,Protective-serv,Not-in-family,White,FALSE,40,United-States,1
63,Self-emp-not-inc,15,Married-civ-spouse,Prof-specialty,Husband,White,FALSE,50,United-States,1
53,Local-gov,9,Divorced,Adm-clerical,Other-relative,White,TRUE,35,United-States,0
23,Private,10,Married-civ-spouse,Sales,Husband,White,FALSE,40,United-States,0
28,Private,9,Divorced,Adm-clerical,Unmarried,White,TRUE,40,United-States,0
61,Private,15,Married-civ-spouse,Prof-specialty,Husband,White,FALSE,45,Columbia,1
60,Local-gov,11,Widowed,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,TRUE,40,United-States,0
32,Private,13,Married-civ-spouse,Tech-support,Husband,White,FALSE,40,United-States,0
47,Private,9,Married-civ-spouse,Craft-repair,Husband,White,FALSE,56,United-States,1
36,Private,11,Married-civ-spouse,Adm-clerical,Wife,White,TRUE,40,United-States,0
24,Private,9,Never-married,Handlers-cleaners,Not-in-family,White,FALSE,40,United-States,0
46,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,FALSE,44,United-States,0
59,Private,6,Married-civ-spouse,Transport-moving,Husband,White,FALSE,40,United-States,0
30,Private,7,Married-civ-spouse,Transport-moving,Husband,White,FALSE,40,United-States,0
30,Private,13,Never-married,Prof-specialty,Not-in-family,White,FALSE,60,United-States,0
38,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,FALSE,40,United-States,0
57,Private,9,Widowed,Sales,Not-in-family,White,TRUE,30,United-States,0
64,Self-emp-inc,15,Married-civ-spouse,Prof-specialty,Husband,White,FALSE,60,United-States,1
48,Private,14,Never-married,Prof-specialty,Not-in-family,White,FALSE,60,United-States,0
28,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,FALSE,42,United-States,1
46,Self-emp-inc,9,Married-civ-spouse,Sales,Husband,White,FALSE,45,United-States,1
55,Self-emp-inc,9,Divorced,Exec-managerial,Unmarried,White,FALSE,60,United-States,1
44,Private,12,Divorced,Exec-managerial,Not-in-family,White,TRUE,40,United-States,0
50,Private,11,Married-civ-spouse,Protective-serv,Husband,White,FALSE,40,United-States,0
58,Private,9,Widowed,Exec-managerial,Not-in-family,White,FALSE,55,United-States,1
27,Federal-gov,11,Never-married,Tech-support,Unmarried,Black,FALSE,40,United-States,0
52,Private,14,Divorced,Prof-specialty,Unmarried,White,TRUE,40,United-States,0
30,Private,10,Married-civ-spouse,Sales,Husband,White,FALSE,40,United-States,0
49,Private,6,Married-civ-spouse,Transport-moving,Husband,White,FALSE,99,United-States,1
