Sex,Age,Race,Prior,two_year_recid
Male,6800,Caucasian,4.0,1
Male,2200,African-American,1.0,0
Male,3400,African-American,27.093994756659196,1
Male,23,Caucasian,2.0,0
Male,46,African-American,33.85355474001091,0
Female,30,Caucasian,2.0,0
Male,2700,Caucasian,0.0,1
Male,26,African-American,0.0,1
Male,36,Caucasian,1.0,0
Female,34,African-American,6.0,1
Male,33,African-American,-6.964901756422007,0
Female,4900,African-American,25.0,0
Female,2800,African-American,32.213719900549314,1
Male,2700,African-American,7.7540608629415875,0
Male,46,Caucasian,5.0,1
Male,2500,Caucasian,27.866295017320194,0
Female,2400,Caucasian,16.16857463253369,0
Male,59,African-American,1.433165262027615,1
Male,28,African-American,2.0,1
Male,4700,Caucasian,2.0,1
Female,5100,Caucasian,7.0,1
Male,4000,Caucasian,20.32562034170685,1
Male,3600,Other,0.0,1
Male,2100,African-American,1.0,1
Male,48,African-American,19.00937273306534,0
Male,3200,African-American,12.0,1
Male,34,Other,71.77531367255749,1
Male,3600,Hispanic,20.00390348019264,0
Male,23,Hispanic,6.0,0
Male,28,Caucasian,4.0,1
Male,3800,Caucasian,52.74911259558604,1
Male,2300,African-American,38.92655413847612,0
Male,2600,Caucasian,-15.994700944007352,1
Male,26,African-American,8.0,1
Male,2300,African-American,2.0,0
Male,2200,African-American,2.0,1
Male,2800,African-American,4.415433121797982,0
Male,4800,Caucasian,0.0,1
Male,42,Caucasian,23.318602070237443,1
Male,51,African-American,9.0,0
Male,31,African-American,11.0,0
Male,3500,African-American,18.0,0
Male,32,African-American,36.6414493154089,0
Male,36,African-American,13.0,0
Male,3900,Caucasian,10.008659475277616,0
Male,2000,African-American,0.0,0
Male,38,African-American,28.62301452979586,1
Male,2800,African-American,20.540843448670472,0
Male,5800,Caucasian,3.1564617610084658,1
Female,35,African-American,-14.808840061494292,0
Male,2400,African-American,0.32172314682965214,0
Male,25,African-American,10.16879309576011,1
Male,51,Caucasian,0.0,1
Male,38,Caucasian,-34.4117047662147,1
Female,2900,Caucasian,-13.751740043589063,1
Male,6400,African-American,13.0,0
Male,25,Caucasian,2.0,1
Male,25,African-American,8.0,1
Male,5500,Caucasian,27.0,1
Male,3000,African-American,14.0,0
Male,26,Caucasian,2.0,1
Male,6500,Caucasian,6.0,1
Female,56,Caucasian,2.292486453058244,1
Female,4000,Hispanic,24.119639235592878,0
Male,57,African-American,10.276012008104571,1
Male,2400,African-American,6.328951055357483,0
Male,46,Caucasian,5.0,1
Female,5100,African-American,16.0,1
Male,44,African-American,21.054431558961188,1
Male,26,African-American,4.0,0
Male,33,African-American,72.28584347341828,1
Male,24,African-American,5.0,0
Male,53,Caucasian,-17.690152913029284,1
Male,27,Caucasian,-22.208319570639752,1
Male,2500,African-American,0.0,1
Male,33,African-American,17.0,0
Male,60,African-American,-33.78299980041205,1
Male,3800,African-American,1.0,0
Male,2600,African-American,1.0,1
Male,4300,Other,2.0,1
Male,2500,Hispanic,1.0,0
Male,2100,Caucasian,0.0,0
Male,2600,Caucasian,10.646306109341916,1
Male,2800,Other,-20.88429022041801,0
Female,4700,African-American,4.0,1
Male,30,Other,11.597799500310394,1
Male,3000,African-American,9.0,0
Male,25,Other,-3.243383973214872,0
Male,62,Hispanic,-16.459847106802755,1
Male,27,African-American,1.0,0
Male,3400,African-American,34.884300238153756,1
Male,23,Other,8.647898673481333,1
Male,2700,African-American,8.0,0
Male,4600,Caucasian,5.0,0
Male,3700,Hispanic,2.3283635386974426,1
Male,6000,Caucasian,1.0,1
Female,20,Caucasian,15.37872436625436,0
Male,5400,African-American,0.0,0
Male,23,African-American,-4.847385222211432,0
Male,28,Hispanic,-21.786938357186358,1
Male,54,African-American,7.110846991478171,1
Male,38,Hispanic,-11.780725418664526,1
Male,4700,Hispanic,0.0,0
Female,5400,Caucasian,0.0,1
Male,28,Hispanic,14.13754696850473,1
Male,2200,African-American,35.988660190903836,0
Female,2500,Caucasian,7.828276279879143,0
Male,30,African-American,35.511395320672236,1
Male,3700,African-American,2.637316032047944,1
Female,4100,Hispanic,-20.211195326546953,1
Male,2100,Hispanic,0.0,0
Female,50,Hispanic,-17.793239186711475,0
Male,40,African-American,2.0,1
Female,3000,Caucasian,1.0,1
Male,3100,Caucasian,-50.4804552983192,0
Male,5000,African-American,7.395649089682458,1
Male,25,African-American,29.63042809823321,0
Male,2200,African-American,-30.457355071284766,0
Male,5500,African-American,38.41189473600943,0
Male,4100,Caucasian,8.475718089522115,0
Male,2900,African-American,-12.358710281811542,1
Male,2300,Hispanic,3.0,0
Female,3500,Caucasian,2.0,1
Female,26,African-American,-35.2938212177526,1
Male,21,African-American,-53.11526805817953,1
Male,30,African-American,6.0,0
Male,26,Caucasian,9.313605782070852,1
Female,35,African-American,2.0,1
Male,56,African-American,6.901741258484384,1
Male,5600,Caucasian,0.0,0
Male,2300,African-American,15.1616274944647,1
Male,3600,Other,1.0,0
Male,2800,Caucasian,2.0,1
Male,27,Caucasian,38.01068944676278,0
Female,2900,African-American,1.0,1
Female,2800,African-American,4.0,1
Female,2300,African-American,2.0,0
Male,38,African-American,8.0,1
Male,37,African-American,14.618633133498841,1
Male,2800,African-American,15.088118734315522,0
Male,52,Caucasian,4.0,0
Male,27,African-American,1.0,0
Male,24,African-American,0.0,1
Male,27,African-American,2.0,0
Male,23,Caucasian,1.355803176503879,0
Male,2400,Hispanic,52.556172518194614,1
Female,34,African-American,1.0,1
Male,42,Caucasian,27.816808036179967,1
Male,51,African-American,0.0,0
Male,2500,African-American,9.0,1
Male,30,African-American,-32.03316233456617,0
Male,29,African-American,-10.050707170938635,1
Female,23,Hispanic,19.00565896176932,0
Female,46,Caucasian,0.0,1
Male,3400,Caucasian,5.0,1
Male,7100,Caucasian,3.0,1
Male,55,Caucasian,3.0,1
Male,4700,Caucasian,-10.642351589990778,1
Male,25,African-American,0.0,0
Female,5600,African-American,37.63955436148937,1
Female,29,African-American,-20.680306336763188,0
Female,28,African-American,0.6316229539156237,1
Male,22,African-American,-9.824252721981932,0
Male,67,African-American,-32.99842105965799,0
Female,23,Hispanic,0.0,1
Male,3600,African-American,0.0,1
Male,50,African-American,-26.408942505045836,1
Male,24,African-American,3.0,0
Male,33,African-American,4.0,0
Female,4200,Caucasian,0.0,0
Male,22,Caucasian,0.0,0
Male,2500,African-American,21.868057491800144,0
Male,27,Caucasian,2.0,0
Male,43,African-American,1.0,0
Male,34,African-American,2.0,1
Male,3100,African-American,-3.415119985883513,1
Female,2400,African-American,1.0,1
Male,3700,Other,1.0,1
Male,2000,Caucasian,1.0,0
Male,39,Caucasian,-7.068881939064843,1
Female,21,African-American,2.0,1
Male,2100,Caucasian,0.0,0
Female,45,Native American,-18.719802301534056,1
Male,3300,Caucasian,3.0,0
Male,2200,Other,1.0,1
Male,30,African-American,1.0,1
Male,2500,African-American,1.0,1
Male,28,African-American,-18.568338663435593,0
Male,2900,African-American,2.0,0
Male,6600,African-American,25.357007402080182,0
Male,3200,African-American,-16.709848598472654,1
Male,2400,African-American,-11.086922859862343,0
Female,2400,Other,-33.41879240153907,1
Male,35,African-American,22.83948038795616,0
Male,35,African-American,-4.8003956564806565,0
Male,3000,African-American,-7.324575193133956,0
Female,2700,Caucasian,2.0,1
Male,49,Caucasian,67.12667020425391,0
Male,2900,African-American,-8.325252264903957,1
Male,28,African-American,34.343367976681364,1
Male,2200,African-American,0.0,0
Male,5500,Caucasian,1.0,0
Male,24,African-American,26.948222727706067,0
Male,4100,African-American,-3.1380322684216484,1
Female,2700,African-American,-1.2420089811575128,0
Male,2600,Caucasian,3.3452869519802184,1
Male,26,African-American,24.0,0
Male,42,Hispanic,3.0,1
Male,2100,African-American,0.0,0
Male,22,African-American,11.0,0
Male,3800,African-American,20.324961933795315,1
Male,24,African-American,0.0,1
Male,2600,Caucasian,7.0,0
Female,35,African-American,16.95517705292811,0
Male,2500,Caucasian,6.270253896525108,0
Male,2600,African-American,1.0,0
Male,54,African-American,-25.030072431244477,1
Male,30,African-American,8.0,0
Male,41,Caucasian,-16.57427161977836,1
Male,49,Caucasian,1.0,1
Male,2500,Caucasian,0.0,1
Male,3200,Hispanic,47.25822709739962,0
Male,44,African-American,-10.793840090821696,1
Male,2200,African-American,-8.150168579827724,1
Male,44,Caucasian,11.15167324490362,1
Male,2700,African-American,1.0,1
Male,5700,African-American,46.40270450570801,1
Male,4800,Caucasian,0.0,1
Male,35,African-American,0.0,1
Male,37,Caucasian,1.0,0
Female,25,African-American,1.0,1
Male,26,African-American,8.0,0
Male,46,Other,38.08760036678899,0
Male,2900,African-American,5.947217454726239,1
Male,31,Caucasian,0.0,1
Male,34,Caucasian,5.0,1
Male,2600,African-American,2.0,0
Male,5200,African-American,7.0,1
Male,2100,African-American,2.0,1
Female,2800,African-American,0.0,1
Male,2300,Caucasian,-16.00749599054668,1
Male,45,Hispanic,0.0,1
Male,28,African-American,43.34926080835572,0
Male,33,Caucasian,1.0,1
Female,38,Caucasian,1.0,0
Male,25,Caucasian,2.0,0
Male,38,Caucasian,0.0,0
Male,2500,African-American,15.775279490254393,1
Male,5000,African-American,15.350332849462188,0
Female,37,Other,0.0,1
Male,23,African-American,14.689687426699212,1
Male,20,Other,-22.627518734858324,1
Male,5000,Hispanic,11.0,1
Female,4300,African-American,6.39080594612617,1
Male,3400,Caucasian,5.0,0
Male,3400,Caucasian,11.101174383263315,1
Male,44,Hispanic,16.832346574135016,1
Male,32,African-American,17.757875274800643,0
Male,29,African-American,0.0,1
Male,3900,Other,0.0,1
Male,25,Caucasian,-1.2326027106362538,0
Male,3800,Caucasian,0.0,1
Female,2100,Caucasian,0.0,0
Male,4700,African-American,3.0,1
Male,2900,Caucasian,11.0,0
Male,39,Caucasian,0.0,0
Female,23,African-American,1.0,1
Male,39,Other,18.65592966047836,0
Male,27,African-American,4.0,1
Male,2800,Caucasian,0.0,0
Male,2600,Other,15.537654944259469,1
Female,2200,African-American,-28.855146711560018,0
Female,28,African-American,0.0,1
Male,29,African-American,44.966779486510454,0
Male,32,Caucasian,-14.497108989114338,1
Male,21,African-American,-23.647991132613175,0
Male,3800,Hispanic,0.0,1
Female,2400,African-American,0.0,1
Female,23,African-American,0.0,0
Male,2400,Caucasian,3.0,0
Male,27,African-American,58.32623150988213,0
Male,77,African-American,1.0,0
Male,46,African-American,37.748904992901295,0
Female,37,Caucasian,0.0,1
Male,24,Hispanic,-21.859141959033714,0
Male,5300,African-American,2.0,0
Male,2300,Caucasian,3.0,0
Male,32,African-American,-8.09496865482057,1
Male,61,African-American,25.0,1
Female,2100,African-American,3.0,1
Female,24,African-American,2.0,0
Female,22,African-American,2.0,1
Male,2800,African-American,2.0,0
Male,2000,African-American,24.626387410397644,0
Male,22,African-American,0.0,0
Female,4100,African-American,0.0,1
Male,3200,African-American,2.0,1
Male,2500,African-American,3.0,0
Male,25,African-American,-7.889089066443957,1
Male,22,African-American,2.0,1
Male,21,African-American,1.0,0
Male,26,Caucasian,48.013163089045236,1
Male,38,Caucasian,-5.962882105720334,1
Male,3300,African-American,12.0,0
Female,2400,Other,4.358483357323449,1
Male,24,African-American,-2.3588293468714157,1
Male,2100,African-American,0.0,0
Male,3800,African-American,-0.41041161504761736,1
Male,29,Caucasian,8.596057422714509,0
Male,21,African-American,-4.365757999252102,0
Male,34,African-American,26.30923853035042,1
Male,39,Caucasian,2.0,1
Female,6100,Caucasian,1.0,1
Male,2400,African-American,1.0,1
Male,3200,Caucasian,5.0,0
Male,2600,African-American,13.335901529528982,0
Male,3300,African-American,41.18893949124627,1
Male,20,African-American,0.0,1
Male,3300,African-American,3.0,0
Male,2100,Caucasian,15.846408712269513,1
Male,52,Caucasian,1.0,1
Male,51,African-American,17.0,0
Male,33,African-American,-16.097102985205048,0
Male,26,African-American,-9.226499827785721,1
Male,3600,African-American,1.0944418379228225,0
Female,4600,Caucasian,4.041734630065694,1
Male,42,Caucasian,50.26960377289855,1
Male,50,Caucasian,0.0,1
Male,5600,Caucasian,1.0,1
Male,28,Caucasian,-43.50519500625457,0
Male,2700,African-American,3.0,0
Male,55,African-American,8.0,0
Female,3700,African-American,9.230963201689633,1
Female,24,Caucasian,3.317509582521541,1
Male,4700,African-American,1.0,0
Male,5300,African-American,-24.08901289558485,0
Female,64,Caucasian,33.733490201838435,1
Male,52,Hispanic,25.754324587785224,1
Male,3000,African-American,1.0,0
Male,2900,African-American,-4.859912357072842,0
Male,2000,Other,0.0,0
Male,37,Caucasian,1.3203511195465942,0
Male,27,African-American,-42.584405910562566,0
Male,44,Caucasian,-3.538761297740496,1
Male,2600,African-American,-8.307307715078657,0
Male,59,African-American,-5.68473462254832,1
Male,26,African-American,-2.7192966546962047,1
Male,2100,Caucasian,1.0,0
Male,5500,African-American,17.0,0
Male,3400,African-American,-14.442232005596527,0
Female,4900,Caucasian,-19.9132678161116,1
Male,21,African-American,1.0,0
Male,3100,Caucasian,31.973581858082362,0
Male,36,Caucasian,2.6752674631342925,1
Male,37,Hispanic,14.845276341919181,1
Female,23,African-American,0.0,1
Male,54,Caucasian,11.607662260408576,1
Female,3300,African-American,0.0,1
Male,2100,African-American,32.53691871017481,1
Male,26,Caucasian,0.0,0
Female,2000,Caucasian,-6.065489660915583,1
Male,5100,Caucasian,-9.29561816124482,1
Female,2900,Other,0.0,1
Female,2600,African-American,-25.9042096799029,1
Male,33,Caucasian,-13.190866132994197,0
Male,37,African-American,-10.85800534358684,1
Male,26,Other,3.0,1
Male,4700,Caucasian,2.0,0
Female,4300,Caucasian,-12.812094697341706,0
Male,41,Caucasian,1.0,0
Female,26,African-American,1.5526089951217656,1
Male,21,Caucasian,29.684126701720174,0
Male,27,African-American,3.0,1
Male,2900,African-American,6.0,0
Male,33,African-American,58.906427270364375,0
Male,2500,African-American,6.0,1
Male,23,Other,2.0,1
Male,2500,Caucasian,-45.803219788945675,0
Male,2400,African-American,0.0,1
Male,34,African-American,0.0,0
Male,46,Caucasian,33.32085540124928,0
Male,5700,African-American,20.0,0
Female,3300,Caucasian,0.0,1
Male,33,African-American,63.82551388187398,0
Male,2200,African-American,0.0,0
Male,25,Hispanic,2.0,0
Male,2200,Caucasian,0.0,1
Male,3500,African-American,39.13307924586879,0
Male,2500,African-American,-24.85189612630994,0
Male,2300,African-American,3.0,0
Male,24,Caucasian,-15.641000873921339,0
Male,3900,Caucasian,-14.678579855683779,1
Female,3500,African-American,0.0,0
Female,50,Hispanic,1.0,1
Male,5000,African-American,25.8947657632309,0
Male,2700,African-American,14.829813946854646,1
Female,25,Caucasian,-24.519448292607187,0
Male,3900,Hispanic,0.0,1
Male,2700,Caucasian,-4.930832099200846,1
Female,48,African-American,0.0,1
Male,25,Caucasian,5.0,0
Male,37,Caucasian,1.0,0
Male,60,Other,43.61433172104244,1
Male,2700,Other,0.0,0
Male,25,African-American,7.0,1
Female,36,African-American,11.221230922015234,1
Male,3800,Hispanic,4.16429421687573,0
Male,2800,African-American,-22.6705452073666,0
Male,3200,Hispanic,20.0742540804741,1
Female,2200,Caucasian,13.225853927585776,0
Male,55,Caucasian,0.0,1
Male,2300,African-American,0.0,1
Male,3200,Caucasian,16.509869354773464,1
Male,3000,Caucasian,-33.030719772344014,0
Male,27,African-American,-8.706949868607548,0
Male,3500,African-American,2.0,1
Male,26,African-American,3.0,0
Male,30,Caucasian,-7.177647304712668,1
Female,4200,Caucasian,1.0,0
Male,2800,Hispanic,16.0,0
Male,6100,Other,0.0,1
Male,24,African-American,31.53180552630296,1
Male,2800,Caucasian,2.0,0
Male,3500,African-American,24.0409704939781,0
Male,2800,African-American,18.358583929261236,1
Male,34,African-American,-26.873311708772633,1
Male,2000,Caucasian,-2.9107752252343175,1
Male,2700,Other,1.0,0
Male,5800,Caucasian,3.7043662522049754,1
Male,23,African-American,5.0,0
Male,20,Hispanic,19.7110015360043,0
Male,28,Caucasian,1.0,0
Male,2600,Caucasian,10.0,0
Female,4100,Other,2.0,1
Male,3700,Caucasian,2.6756916378580025,1
Male,21,African-American,0.0,0
Male,36,Other,5.240164701980795,1
Female,39,Caucasian,0.0,0
Male,24,Caucasian,3.0,0
Male,2500,African-American,-11.522995128846233,0
Male,2200,African-American,-6.292891696997981,0
Male,2500,Caucasian,0.0,1
Male,2300,African-American,7.633426971562112,0
Male,71,African-American,8.0,1
Female,30,Caucasian,-24.46672829904177,1
Male,2800,African-American,3.0,0
Female,33,African-American,10.855677093797816,1
Male,35,African-American,1.0,0
Male,25,African-American,-20.503975061127562,1
Male,2000,Hispanic,-13.8192870292018,0
Male,2300,Caucasian,16.474083315972276,1
Male,5000,Caucasian,0.0,1
Male,29,Caucasian,2.0,1
Male,34,African-American,5.0,0
Male,3000,Hispanic,3.0,1
Female,2600,African-American,-9.446957476162092,1
Female,48,African-American,0.0,1
Female,2700,Caucasian,-5.675245500299231,0
Male,2200,African-American,-7.548659812638682,1
Male,33,Caucasian,6.858780408270188,1
Male,3500,African-American,-3.7625117866201307,0
Male,38,Caucasian,-39.47948775058736,0
Female,2800,African-American,1.0,1
Male,2600,African-American,5.0,0
Male,2400,African-American,-0.015183723513046036,1
Male,66,Caucasian,5.234316531787978,0
Male,3700,African-American,3.0,1
Female,2200,African-American,17.128599085552786,1
Male,37,Other,-18.123330819673022,1
Male,2400,African-American,6.355961926753838,0
Male,3500,African-American,0.0,1
Male,2500,African-American,2.0690535950980142,1
Male,2600,African-American,-22.78768484148802,1
Male,3700,African-American,12.0,0
Male,31,African-American,13.014286081259044,1
Male,35,African-American,1.0,1
Male,4400,Caucasian,13.0,0
Male,2900,Caucasian,0.0,1
Male,3100,African-American,19.0,0
Male,34,African-American,3.1564033673889837,0
Female,5200,African-American,0.9519590168263636,0
Male,2200,African-American,-2.6216866362895423,0
Male,36,Caucasian,24.407629783173448,0
Male,5000,Caucasian,0.0,1
Male,21,Hispanic,0.0,1
Male,2900,African-American,7.0,0
Male,3000,Caucasian,-10.308142206194992,1
Male,21,Caucasian,-0.2572658753859547,1
Male,4900,African-American,4.0,1
Male,6100,African-American,-7.358922756057181,1
Male,2400,African-American,-18.923670466076064,1
Male,2000,Other,8.0,0
Male,2100,African-American,3.0,0
Male,22,Other,3.0,1
Male,43,Caucasian,11.705293501461139,1
Male,26,African-American,7.0,0
Male,29,African-American,-19.31529755074476,1
Male,3200,African-American,14.360116855120106,1
Male,3900,Caucasian,8.0,1
Male,30,Caucasian,0.0,1
Male,5700,African-American,43.223441756864915,0
Male,56,Caucasian,-38.53803239262065,1
Male,26,African-American,13.0,0
Female,24,African-American,7.132955220769819,1
Male,24,African-American,-64.52047791436938,0
Male,2400,Caucasian,-2.1108318703767734,0
Female,3700,African-American,3.0,1
Male,52,Caucasian,12.745174716803648,1
Male,2300,Other,28.05258888814546,1
Male,2800,Caucasian,4.0,0
Male,6000,Caucasian,0.0,0
Male,21,Caucasian,47.8266132313343,0
Female,28,Hispanic,2.0,1
Female,31,Caucasian,0.025637973574310472,1
Male,3100,Hispanic,0.0,1
Male,2700,African-American,7.0,0
Male,3500,African-American,-11.250559434761195,1
Female,5500,Hispanic,-7.633638922718239,1
Female,38,African-American,1.0,1
Male,4300,African-American,0.0,0
Female,27,African-American,16.067590611988333,0
Male,2600,Caucasian,7.0,1
Male,5600,African-American,9.0,1
Male,50,Caucasian,-15.564920784463032,0
Male,6600,Caucasian,27.280115925699974,1
Male,4300,Caucasian,0.0,1
Female,2500,Caucasian,-9.530989230778514,0
Male,3700,African-American,14.556260886229175,0
Male,4200,Caucasian,0.0,1
Male,55,Caucasian,1.0,1
Male,3700,Caucasian,-12.241093612988017,1
Male,3000,African-American,2.0,1
Male,26,Caucasian,4.0,0
Male,43,Caucasian,6.0,0
Male,21,African-American,0.0,1
Male,52,Caucasian,0.0,1
Male,3500,African-American,52.340498860513755,0
Male,4600,Caucasian,-4.494139334385357,1
Male,2000,African-American,-6.596253072065436,0
Male,5700,Caucasian,27.99409943027044,1
Female,2300,Hispanic,0.0,0
Male,3000,Caucasian,-13.518650919497784,1
Male,2800,African-American,6.0,0
Male,31,African-American,17.155173376379835,1
Male,3500,Hispanic,5.0,0
Female,45,Caucasian,0.0,1
Male,37,African-American,-7.181324906125393,0
Male,24,African-American,0.0,1
Male,25,Caucasian,2.0,1
Male,2500,African-American,-18.25154248797113,1
Male,55,Caucasian,1.0,1
Male,3500,African-American,13.0,0
Male,2700,African-American,40.619161220234446,1
Male,2100,African-American,2.0,0
Male,31,Other,0.0,1
Male,35,African-American,1.0,1
Male,66,Caucasian,0.0,1
Male,32,African-American,8.0,1
Male,50,Caucasian,0.0,1
Male,28,African-American,3.0,1
Female,6300,Hispanic,13.1965449746997,1
Female,3400,Asian,1.0,1
Male,2400,African-American,-16.326827745252217,1
Female,40,Hispanic,2.7278519832835917,1
Male,24,Caucasian,0.0,1
Male,3600,Caucasian,-4.149994155471477,0
Female,39,African-American,-23.703791470929623,0
Male,4200,Hispanic,1.0,0
Female,41,African-American,2.0,0
Male,22,Caucasian,29.33173613732028,0
Male,2300,African-American,4.0,0
Female,56,Hispanic,28.321173841179167,0
Female,35,African-American,-37.890949641985706,1
Male,3700,Hispanic,3.0,1
Male,2500,African-American,8.0,0
Female,2900,Caucasian,0.0,1
Male,3000,African-American,22.91380972330811,0
Male,23,African-American,-6.446423720667314,1
Male,4100,African-American,-14.844175431790525,1
Male,3100,African-American,14.779861957968814,0
Male,2500,African-American,1.0,1
Male,2500,African-American,0.0,0
Male,2700,African-American,0.0,1
Male,39,African-American,19.0,0
Male,5300,African-American,-20.755243913222937,1
Female,25,African-American,5.0,1
Male,41,Hispanic,26.165822928296112,0
Male,23,African-American,6.0,0
Male,2200,Caucasian,2.0,1
Male,2700,Caucasian,0.0,1
Male,2900,Caucasian,7.0,0
Male,6900,Other,0.0,1
Male,4300,Caucasian,-18.46988207357271,1
Male,34,Caucasian,30.06107540387899,1
Male,53,Caucasian,1.0,1
Male,3600,African-American,-3.6892419651810098,1
Female,30,African-American,-3.9131541205402036,1
Male,32,Caucasian,1.0,1
Male,25,Caucasian,-14.462182154375757,1
Male,5000,Caucasian,-2.1013575014879096,1
Male,4400,Caucasian,1.6017392194790443,1
Male,4600,African-American,-5.410356213242784,0
Male,2900,Caucasian,18.925653748706267,1
Male,3900,Caucasian,8.0,1
Male,30,African-American,21.96444447040676,0
Male,2500,African-American,10.430467634828968,0
Male,24,African-American,-18.324190721500457,0
Male,42,African-American,33.10163171033857,0
Male,33,Caucasian,4.0,1
Male,3600,African-American,-20.652855156954022,1
Male,27,African-American,-33.028434632617525,0
Male,2000,African-American,0.0,1
Male,33,African-American,4.0,1
Male,35,African-American,-17.469296097775825,1
Male,5300,Caucasian,1.0,0
Male,24,African-American,9.0,0
Male,34,African-American,0.0,1
Male,3200,African-American,1.0,1
Male,20,African-American,2.0,0
Male,3100,African-American,1.0,0
Male,22,African-American,27.616664826209078,0
Male,65,Caucasian,4.0,1
Male,25,African-American,1.0,0
Male,31,African-American,2.6133081641305633,0
Male,3700,African-American,-7.918792477992007,0
Male,21,Caucasian,13.1820254074771,1
Male,36,African-American,3.0,0
Male,2800,African-American,22.898837661183165,1
Female,3000,African-American,11.0,0
Female,38,Caucasian,1.0,1
Male,2600,African-American,0.6740847395926952,1
Male,20,African-American,1.7000477564831984,0
Male,3300,Asian,0.0,1
Female,27,Caucasian,1.0,1
Male,20,African-American,0.0,0
Female,5600,Caucasian,10.0,0
Male,22,African-American,2.0,0
Female,44,Caucasian,15.894940430853037,0
Male,6500,Caucasian,-48.04232179090695,1
Male,2300,African-American,3.0,1
Male,2100,African-American,-7.762531447430817,0
Male,51,Caucasian,0.0,1
Female,31,African-American,0.0,1
Male,5500,Hispanic,20.607962159027238,1
Male,3700,Hispanic,-32.73466957750374,0
Male,2100,African-American,-3.383582343930674,0
Male,54,Caucasian,3.0,0
Male,2600,Other,28.834693058633903,1
Male,29,African-American,2.7556861498264045,1
Male,4100,Hispanic,1.0,1
Male,3600,African-American,5.0,1
Male,22,Caucasian,18.47785773562129,1
Male,23,Hispanic,16.499149692687187,0
Female,28,African-American,8.214554710914745,1
Male,2400,Caucasian,1.0,1
Male,4100,Caucasian,2.291857294209673,0
Female,2800,Caucasian,-19.946526904508776,1
Male,2500,African-American,41.6590921283627,1
Female,3100,Caucasian,1.0,0
Male,5600,Caucasian,1.0,1
Male,41,Caucasian,14.0,0
Male,58,Caucasian,-16.20114169903531,1
Male,2200,African-American,0.0,0
Female,2800,African-American,16.319053658479937,1
Female,37,African-American,0.0,1
Male,23,Other,53.609495660184436,0
Male,5500,African-American,1.0,1
Male,21,African-American,2.0,0
Male,39,African-American,-27.330408607205644,1
Male,26,African-American,9.33406225775104,1
Male,40,African-American,11.888902461611211,0
Male,3400,Other,-15.65205890191909,1
Male,34,African-American,4.0,0
Male,34,African-American,-58.65160936599797,0
Male,25,African-American,-25.60977521983324,1
Female,38,African-American,8.0,0
Male,4300,Caucasian,2.0,1
Female,69,Hispanic,-0.17505368413060968,1
Female,3000,Caucasian,-20.254692970245976,1
Male,2900,Caucasian,0.0,0
Male,2200,African-American,8.084169003261106,0
Female,2100,African-American,2.0,1
Male,49,African-American,10.0,0
Male,35,Hispanic,-15.42490941380427,1
Male,2500,Other,2.0,1
Male,39,African-American,11.103816656585202,1
Male,24,African-American,3.0,0
Male,3400,Caucasian,8.367341810545419,1
Male,2900,African-American,29.0,0
Male,3500,Caucasian,3.0,0
Female,3500,Caucasian,1.0,1
Female,3600,Other,5.36182248059825,0
Male,24,Hispanic,3.849008506847327,0
Female,26,African-American,14.507369531486733,0
Male,45,Caucasian,1.0,0
Male,23,African-American,-35.416384203770036,1
Female,3400,Caucasian,2.0,0
Male,40,African-American,13.0,1
Male,24,African-American,1.0,0
Male,3400,African-American,0.0,0
Male,3600,Hispanic,-1.2603808056140071,0
Female,56,African-American,0.0,1
Male,24,Hispanic,22.368123087582028,1
Male,5400,Caucasian,0.0,1
Male,2900,African-American,10.61500638880828,0
Male,28,Caucasian,0.0,1
Male,4500,African-American,1.0,0
Female,3600,Caucasian,-7.482764781797167,1
Male,44,Caucasian,18.075349658912547,1
Female,5700,Caucasian,0.0,1
Male,3300,Other,3.0,1
Male,48,African-American,5.0,0
Male,39,African-American,-16.313353966953134,1
Male,27,African-American,2.0,0
Male,4300,African-American,7.0,0
Male,3400,African-American,15.90267578626054,0
Male,21,African-American,1.0,0
Male,2100,African-American,1.0,0
Male,3100,Caucasian,11.0,0
Male,28,African-American,1.0,1
Male,25,African-American,21.0,0
Female,49,Caucasian,-28.607928184015357,1
Male,50,African-American,-46.88094195218001,1
Male,34,African-American,45.87939149675933,0
Male,4700,Caucasian,1.0,1
Male,2700,Caucasian,-18.35674286547889,1
Male,20,African-American,0.0,1
Female,2100,African-American,62.1290973112479,1
Male,5400,Hispanic,34.81271710723392,1
Female,5800,Other,38.14109731772799,0
Female,2900,Caucasian,10.0,0
Female,57,Caucasian,0.0,1
Male,2600,African-American,3.0,0
Male,5600,African-American,3.0,1
Male,33,African-American,0.0,1
Male,24,African-American,2.0,1
Male,32,African-American,26.476870807115553,1
Male,27,Hispanic,1.0,0
Male,2900,African-American,2.0,1
Male,30,Caucasian,-42.72932529987759,1
Female,33,Caucasian,23.68218422223322,0
Male,5200,African-American,7.0,1
Male,3600,African-American,6.0,1
Male,67,Hispanic,0.0,1
Male,5000,Caucasian,-5.358963989431585,0
Male,23,Hispanic,-14.790681883831986,1
Male,50,Caucasian,0.0,0
Female,47,African-American,21.0,0
Male,42,African-American,22.324110933897543,0
Male,3900,Other,0.0,1
Male,4500,African-American,30.897110684150903,1
Male,3200,Caucasian,4.0,1
Female,4400,Caucasian,1.0,1
Male,57,African-American,8.881882294253245,1
Male,21,African-American,7.62391340496274,1
Female,3800,Caucasian,20.201227708107186,1
