Sex,Age,Race,Prior,two_year_recid
Female,0,African-American,19.224554455445546,0
Male,38,African-American,3.0,1
Male,21,Hispanic,0.0,0
Male,9,African-American,19.224554455445546,0
Male,0,African-American,19.224554455445546,1
Male,48,Other,19.224554455445546,1
Male,24,African-American,2.0,0
Female,0,Caucasian,19.224554455445546,1
Male,3,African-American,19.224554455445546,0
Male,0,Caucasian,19.224554455445546,0
Female,51,Caucasian,19.224554455445546,1
Female,0,African-American,27.0,1
Male,7,African-American,30.0,0
Male,22,Caucasian,0.0,1
Male,9,African-American,19.224554455445546,1
Male,30,Hispanic,19.224554455445546,0
Female,21,African-American,1.0,0
Male,21,Other,19.224554455445546,1
Male,0,Caucasian,19.224554455445546,0
Male,20,Other,0.0,0
Male,55,Caucasian,13.0,0
Male,0,African-American,19.224554455445546,0
Male,0,Hispanic,56.0,1
Female,0,Hispanic,19.224554455445546,0
Male,2,Caucasian,19.224554455445546,1
Female,0,Caucasian,25.0,1
Female,11,Caucasian,19.224554455445546,0
Male,77,African-American,19.224554455445546,1
Male,32,Hispanic,19.224554455445546,1
Male,23,African-American,19.224554455445546,0
Female,0,Caucasian,27.0,0
Male,0,Caucasian,55.0,1
Male,0,Other,19.224554455445546,1
Male,0,African-American,45.0,0
Male,0,African-American,36.0,1
Female,9,African-American,26.0,0
Male,49,Hispanic,19.224554455445546,1
Male,2,Caucasian,19.224554455445546,1
Male,25,Caucasian,2.0,0
Male,36,Caucasian,4.0,0
Male,32,Other,19.224554455445546,0
Male,56,African-American,31.0,0
Male,61,Caucasian,0.0,1
Male,21,Caucasian,19.224554455445546,0
Male,40,Caucasian,19.224554455445546,0
Male,2,African-American,19.224554455445546,0
Male,2,Caucasian,19.224554455445546,0
Female,0,African-American,19.224554455445546,1
Male,29,African-American,19.224554455445546,1
Male,19,African-American,19.224554455445546,0
Male,0,Caucasian,19.224554455445546,0
Male,50,Caucasian,1.0,1
Male,21,African-American,19.224554455445546,0
Female,0,Other,23.0,1
Male,61,Caucasian,1.0,1
Male,8,African-American,19.224554455445546,0
Male,8,Caucasian,38.0,1
Male,24,African-American,19.224554455445546,0
Male,13,Other,19.224554455445546,0
Male,1,Caucasian,42.0,1
Male,3,African-American,22.0,1
Male,2,Caucasian,19.224554455445546,1
Male,1,Caucasian,19.224554455445546,1
Male,1,African-American,19.224554455445546,0
Male,21,African-American,19.224554455445546,1
Female,0,Hispanic,23.0,1
Male,0,Caucasian,19.224554455445546,1
Female,45,Caucasian,1.0,1
Male,2,African-American,19.224554455445546,1
Male,32,African-American,19.224554455445546,1
Female,2,Hispanic,22.0,0
Male,30,African-American,19.224554455445546,0
Male,25,African-American,19.224554455445546,1
Male,3,Caucasian,24.0,0
Female,0,Other,19.224554455445546,1
Male,0,Caucasian,47.0,1
Female,0,Caucasian,19.224554455445546,1
Male,4,Caucasian,30.0,1
Female,40,Caucasian,0.0,1
Male,21,African-American,19.224554455445546,1
Male,21,African-American,19.224554455445546,1
Male,1,African-American,40.0,1
Male,46,African-American,9.0,0
Male,31,African-American,19.224554455445546,1
Male,1,Caucasian,55.0,1
Male,35,Caucasian,19.224554455445546,0
Male,0,African-American,20.0,0
Male,1,Caucasian,19.224554455445546,0
Male,28,Other,1.0,0
Male,13,African-American,19.224554455445546,0
Male,9,Caucasian,19.224554455445546,0
Female,0,Caucasian,43.0,0
Male,28,Other,2.0,1
Male,39,Caucasian,19.224554455445546,0
Male,24,African-American,19.224554455445546,0
Female,28,African-American,19.224554455445546,1
Male,33,Caucasian,14.0,1
Male,21,African-American,19.224554455445546,0
Male,34,African-American,19.0,0
Male,37,African-American,19.224554455445546,0
Male,8,African-American,51.0,0
Male,49,African-American,19.224554455445546,0
Male,2,African-American,20.0,0
Female,24,Caucasian,0.0,1
Male,0,African-American,19.224554455445546,1
Male,30,African-American,19.224554455445546,0
Female,44,Caucasian,1.0,0
Male,40,Other,19.224554455445546,0
Male,1,African-American,61.0,1
Male,32,African-American,19.224554455445546,0
Male,52,Hispanic,19.224554455445546,0
Female,7,Caucasian,19.224554455445546,1
Male,0,African-American,19.224554455445546,1
Male,1,African-American,19.224554455445546,1
Male,45,Caucasian,7.0,1
Male,29,Caucasian,19.224554455445546,1
Male,55,African-American,0.0,0
Female,48,Hispanic,19.224554455445546,1
Female,7,African-American,19.224554455445546,0
Male,0,Hispanic,54.0,0
Male,1,Caucasian,53.0,1
Male,33,African-American,2.0,1
Male,1,Caucasian,19.224554455445546,1
Male,1,Caucasian,22.0,0
Male,0,Caucasian,24.0,1
Female,3,African-American,26.0,0
Male,58,African-American,0.0,0
Male,33,Caucasian,0.0,0
Male,1,Other,43.0,1
Male,23,African-American,19.224554455445546,1
Male,54,African-American,19.224554455445546,0
Female,2,African-American,19.224554455445546,1
Male,1,Hispanic,19.224554455445546,1
Male,6,Caucasian,69.0,0
Male,1,Caucasian,19.224554455445546,1
Male,1,Caucasian,24.0,0
Male,61,African-American,13.0,0
Male,0,African-American,19.224554455445546,1
Male,13,African-American,41.0,1
Male,2,African-American,23.0,0
Male,7,African-American,19.224554455445546,0
Male,38,Other,19.224554455445546,1
Male,34,African-American,4.0,0
Male,42,Other,1.0,1
Male,57,Caucasian,19.224554455445546,1
Male,27,Caucasian,19.224554455445546,1
Male,0,Caucasian,19.224554455445546,1
Male,12,Caucasian,19.224554455445546,1
Female,26,Caucasian,19.224554455445546,1
Male,20,Hispanic,0.0,0
Male,23,Hispanic,19.224554455445546,1
Female,3,African-American,19.224554455445546,0
Male,1,African-American,19.224554455445546,0
Male,30,African-American,1.0,1
Male,31,Hispanic,1.0,1
Male,8,African-American,19.224554455445546,0
Female,55,Caucasian,0.0,1
Female,1,African-American,20.0,0
Male,31,African-American,19.224554455445546,1
Male,1,Hispanic,33.0,1
Male,31,Caucasian,19.224554455445546,0
Male,3,Caucasian,19.224554455445546,1
Male,44,Other,19.224554455445546,0
Male,0,Caucasian,69.0,1
Female,24,African-American,0.0,1
Male,26,African-American,1.0,1
Male,3,Caucasian,19.224554455445546,0
Male,30,African-American,18.0,0
Female,37,African-American,19.224554455445546,1
Male,27,African-American,2.0,0
Male,31,Hispanic,1.0,0
Female,22,Other,0.0,1
Male,1,Hispanic,19.224554455445546,0
Male,30,Caucasian,19.224554455445546,0
Male,29,Native American,19.224554455445546,1
Male,1,Other,19.224554455445546,1
Male,25,Caucasian,9.0,0
Male,21,Caucasian,2.0,1
Male,3,Caucasian,19.224554455445546,1
Female,33,African-American,0.0,1
Male,26,Hispanic,0.0,0
Male,0,African-American,19.224554455445546,1
Male,44,Caucasian,19.224554455445546,0
Male,0,Hispanic,19.224554455445546,0
Male,33,Caucasian,19.224554455445546,0
Male,2,African-American,19.224554455445546,0
Male,17,African-American,19.224554455445546,0
Female,1,African-American,19.224554455445546,0
Female,33,Caucasian,19.224554455445546,1
Male,0,Other,52.0,1
Male,3,Caucasian,25.0,0
Male,4,Caucasian,19.224554455445546,0
Male,34,African-American,13.0,0
Female,47,Caucasian,0.0,1
Female,26,Hispanic,0.0,1
Female,2,African-American,27.0,1
Male,1,African-American,27.0,1
Male,51,African-American,19.224554455445546,1
Female,35,Caucasian,0.0,0
Male,24,African-American,19.224554455445546,0
Male,24,Hispanic,19.224554455445546,1
Male,31,African-American,5.0,0
Male,49,Caucasian,19.224554455445546,1
Male,0,African-American,35.0,1
Female,0,Caucasian,27.0,1
Male,52,Caucasian,19.224554455445546,1
Male,26,African-American,19.224554455445546,0
Male,0,Caucasian,19.224554455445546,0
Male,2,African-American,19.224554455445546,0
Female,24,African-American,0.0,1
Male,1,African-American,32.0,1
Male,0,Other,19.224554455445546,1
Male,0,African-American,23.0,0
Male,46,Caucasian,0.0,1
Female,30,Caucasian,19.224554455445546,0
Male,2,African-American,24.0,1
Male,11,African-American,19.224554455445546,0
Male,37,African-American,19.224554455445546,0
Female,2,Caucasian,19.224554455445546,0
Female,8,Caucasian,19.224554455445546,0
Male,5,Caucasian,46.0,0
Male,24,African-American,19.224554455445546,0
Male,1,Hispanic,39.0,1
Male,0,African-American,41.0,1
Male,21,African-American,1.0,0
Female,5,African-American,33.0,0
Male,51,Caucasian,19.224554455445546,1
Female,7,Caucasian,24.0,0
Male,33,African-American,4.0,1
Male,8,African-American,38.0,1
Male,0,Caucasian,36.0,0
Male,1,Hispanic,19.224554455445546,1
Male,1,Hispanic,29.0,1
Male,43,African-American,8.0,0
Male,0,Caucasian,56.0,0
Male,36,Other,8.0,1
Male,7,African-American,42.0,0
Female,43,Caucasian,0.0,1
Male,9,African-American,29.0,0
Male,1,African-American,22.0,1
Female,25,African-American,2.0,1
Male,1,African-American,19.224554455445546,0
Male,0,Caucasian,29.0,1
Male,1,Caucasian,48.0,1
Male,22,African-American,19.224554455445546,0
Male,63,African-American,2.0,1
Male,9,African-American,26.0,0
Male,1,African-American,68.0,1
Male,32,Caucasian,2.0,0
Male,15,African-American,19.224554455445546,0
Male,24,African-American,19.224554455445546,1
Female,0,Other,19.224554455445546,1
Male,46,African-American,0.0,1
Female,25,Caucasian,19.224554455445546,1
Male,0,Hispanic,27.0,1
Male,3,African-American,32.0,1
Male,25,Caucasian,19.224554455445546,0
Female,1,Caucasian,19.224554455445546,1
Male,31,African-American,19.224554455445546,0
Male,50,Other,19.224554455445546,0
Male,46,Other,19.224554455445546,1
Male,49,African-American,19.224554455445546,1
Male,30,Caucasian,19.224554455445546,1
Male,43,Caucasian,2.0,1
Male,22,African-American,19.224554455445546,0
Female,2,African-American,19.224554455445546,0
Male,13,African-American,35.0,0
Male,25,African-American,2.0,0
Male,21,African-American,2.0,0
Male,1,Caucasian,19.224554455445546,1
Male,20,African-American,0.0,0
Male,11,Caucasian,37.0,0
Male,0,Caucasian,19.224554455445546,1
Male,34,African-American,19.224554455445546,0
Male,66,African-American,19.224554455445546,1
Male,54,Caucasian,2.0,0
Male,1,Caucasian,28.0,1
Male,2,Caucasian,19.224554455445546,0
Male,5,African-American,26.0,1
Male,2,African-American,19.224554455445546,1
Male,14,African-American,25.0,0
Male,0,African-American,22.0,0
Male,2,Caucasian,19.224554455445546,1
Male,24,African-American,0.0,0
Male,26,African-American,8.0,0
Male,0,African-American,60.0,1
Male,56,Hispanic,19.224554455445546,1
Male,4,African-American,19.224554455445546,0
Male,35,African-American,5.0,1
Male,1,African-American,34.0,1
Male,27,Caucasian,19.224554455445546,0
Female,0,African-American,19.224554455445546,1
Male,24,African-American,19.224554455445546,0
Male,4,Other,19.224554455445546,1
Female,24,African-American,19.224554455445546,0
Male,36,Caucasian,19.224554455445546,1
Male,1,Caucasian,79.0,1
Female,40,Caucasian,0.0,1
Male,30,Hispanic,19.224554455445546,0
Female,5,African-American,19.224554455445546,1
Male,31,African-American,2.0,1
Male,22,African-American,2.0,0
Male,13,African-American,19.224554455445546,0
Male,0,Caucasian,22.0,1
Male,2,Caucasian,39.0,0
Male,2,African-American,19.224554455445546,1
Male,35,African-American,19.224554455445546,0
Male,1,African-American,19.224554455445546,0
Male,56,Caucasian,7.0,0
Male,24,Caucasian,19.224554455445546,0
Male,0,African-American,19.224554455445546,0
Male,33,African-American,14.0,0
Male,45,Caucasian,19.224554455445546,0
Male,25,African-American,19.224554455445546,1
Female,24,African-American,19.224554455445546,0
Male,2,Hispanic,19.224554455445546,1
Male,31,Other,1.0,1
Male,34,Caucasian,0.0,0
Male,18,African-American,30.0,0
Male,30,African-American,11.0,1
Male,38,Hispanic,0.0,1
Female,4,African-American,19.224554455445546,1
Male,1,African-American,19.224554455445546,0
Male,8,African-American,19.224554455445546,0
Male,2,Hispanic,19.224554455445546,1
Male,0,African-American,19.224554455445546,1
Male,2,African-American,19.224554455445546,1
Female,47,African-American,21.0,0
Male,1,African-American,22.0,1
Female,52,African-American,19.224554455445546,1
Female,0,African-American,20.0,0
Male,19,African-American,19.224554455445546,0
Male,0,Caucasian,31.0,1
Male,24,African-American,1.0,1
Male,0,Caucasian,20.0,0
Female,5,African-American,29.0,1
Male,28,Hispanic,0.0,1
Male,21,African-American,19.224554455445546,1
Male,6,African-American,19.224554455445546,0
Male,55,Caucasian,19.224554455445546,1
Male,33,African-American,13.0,0
Male,34,Caucasian,1.0,0
Male,0,African-American,19.224554455445546,0
Male,55,African-American,1.0,1
Male,21,African-American,19.224554455445546,0
Male,21,African-American,0.0,1
Male,34,Hispanic,19.224554455445546,1
Male,1,Caucasian,19.224554455445546,1
Male,1,African-American,23.0,0
Male,8,African-American,19.224554455445546,0
Male,30,Caucasian,2.0,0
Male,0,African-American,19.224554455445546,1
Male,23,African-American,19.224554455445546,1
Male,2,African-American,19.224554455445546,1
Male,50,Caucasian,3.0,1
Female,4,Caucasian,45.0,1
Male,27,African-American,6.0,1
Male,0,Caucasian,19.224554455445546,1
Male,1,Hispanic,19.224554455445546,0
Male,7,African-American,19.224554455445546,1
Male,2,Caucasian,32.0,1
Male,0,Hispanic,19.224554455445546,0
Male,20,African-American,1.0,0
Female,33,Caucasian,2.0,1
Male,3,African-American,19.224554455445546,0
Male,7,African-American,19.224554455445546,1
Male,46,Caucasian,19.224554455445546,1
Male,1,Caucasian,19.224554455445546,1
Female,2,Hispanic,23.0,0
Female,5,Caucasian,19.224554455445546,0
Female,0,African-American,19.224554455445546,0
Male,1,Hispanic,42.0,1
Male,0,African-American,55.0,1
Male,32,African-American,1.0,1
Male,7,African-American,19.224554455445546,1
Male,46,Caucasian,19.224554455445546,1
Male,35,Caucasian,19.224554455445546,1
Male,2,Caucasian,19.224554455445546,1
Male,37,African-American,4.0,1
Female,0,Caucasian,19.224554455445546,0
Male,11,African-American,19.224554455445546,0
Male,29,Caucasian,19.224554455445546,1
Male,2,Caucasian,19.224554455445546,1
Male,9,African-American,30.0,0
Male,21,Hispanic,19.224554455445546,0
Male,30,Caucasian,0.0,1
Male,34,African-American,3.0,0
Male,30,African-American,19.224554455445546,0
Male,1,Other,25.0,0
Male,29,African-American,7.0,1
Female,2,African-American,40.0,1
Female,0,Other,19.224554455445546,0
Female,35,African-American,0.0,0
Female,10,African-American,28.0,0
Male,27,Hispanic,19.224554455445546,1
Male,0,African-American,19.224554455445546,0
Female,5,Caucasian,42.0,0
Female,0,Caucasian,19.0,0
Male,0,Caucasian,19.224554455445546,0
Male,22,African-American,19.224554455445546,0
Male,43,Caucasian,19.224554455445546,1
Male,42,African-American,19.224554455445546,1
Male,37,Caucasian,19.224554455445546,1
Male,26,Other,3.0,1
Male,5,African-American,19.224554455445546,1
Male,21,African-American,19.224554455445546,0
Male,2,Hispanic,28.0,0
Male,30,African-American,19.224554455445546,1
Male,25,African-American,3.0,0
Male,21,Caucasian,1.0,1
Male,1,African-American,19.224554455445546,1
Male,4,African-American,19.224554455445546,0
Male,46,African-American,19.224554455445546,0
Male,28,African-American,19.224554455445546,0
Female,29,Hispanic,19.224554455445546,0
Male,25,African-American,10.0,0
Male,0,African-American,22.0,1
Male,8,African-American,38.0,0
Male,0,African-American,19.224554455445546,0
Male,1,African-American,25.0,1
Male,22,African-American,8.0,0
Male,9,African-American,19.224554455445546,0
Male,3,African-American,21.0,0
Male,27,Hispanic,1.0,1
Male,28,Caucasian,19.224554455445546,1
Male,30,African-American,3.0,1
Male,60,African-American,2.0,1
Male,53,Caucasian,19.224554455445546,0
Male,29,African-American,19.224554455445546,1
Male,61,African-American,8.0,1
Male,1,African-American,19.224554455445546,0
Male,1,Caucasian,19.224554455445546,1
Male,6,Caucasian,27.0,0
Male,38,African-American,19.224554455445546,0
Male,26,African-American,19.224554455445546,0
Male,51,Hispanic,1.0,1
Male,2,African-American,19.224554455445546,0
Male,1,African-American,19.224554455445546,0
Male,50,Hispanic,9.0,0
Male,38,Caucasian,2.0,1
Male,1,Caucasian,35.0,0
Male,26,African-American,19.224554455445546,0
Male,9,African-American,25.0,0
Male,1,Hispanic,19.224554455445546,0
Male,33,Hispanic,8.0,0
Male,1,African-American,19.0,0
Male,30,African-American,19.224554455445546,0
Male,32,African-American,1.0,1
Female,26,African-American,19.224554455445546,1
Female,1,African-American,23.0,1
Male,31,Caucasian,2.0,1
Male,27,African-American,19.224554455445546,0
Male,20,African-American,19.224554455445546,0
Male,43,Caucasian,19.224554455445546,1
Male,3,African-American,19.224554455445546,1
Male,3,African-American,19.224554455445546,0
Male,1,African-American,21.0,1
Male,24,African-American,8.0,0
Male,58,Caucasian,19.224554455445546,1
Male,37,African-American,24.0,1
Female,14,African-American,49.0,0
Male,20,Caucasian,19.224554455445546,0
Female,3,Caucasian,26.0,1
Female,0,African-American,23.0,1
Male,52,Caucasian,7.0,1
Male,63,Caucasian,19.224554455445546,1
Female,4,Other,30.0,0
Male,40,African-American,8.0,0
Male,44,Caucasian,0.0,1
Male,0,African-American,19.224554455445546,1
Male,3,Caucasian,19.224554455445546,1
Male,39,African-American,13.0,0
Male,23,African-American,19.224554455445546,1
Male,7,African-American,41.0,1
Male,67,Hispanic,19.224554455445546,0
Male,4,African-American,33.0,0
Male,2,Caucasian,49.0,1
Male,30,African-American,19.224554455445546,0
Male,14,Caucasian,36.0,0
Male,12,African-American,19.224554455445546,0
Male,55,Caucasian,19.224554455445546,1
Male,50,Caucasian,0.0,1
Male,21,African-American,0.0,0
Male,39,Caucasian,19.224554455445546,0
Male,27,African-American,1.0,1
Male,48,Caucasian,0.0,1
Male,2,African-American,21.0,1
Male,63,African-American,0.0,1
Male,5,African-American,19.224554455445546,0
Male,37,Hispanic,2.0,1
Male,23,African-American,3.0,1
Male,20,African-American,1.0,1
Male,2,African-American,19.224554455445546,1
Male,35,African-American,2.0,1
Male,47,Caucasian,19.224554455445546,1
Male,45,African-American,19.224554455445546,1
Male,19,Caucasian,19.224554455445546,0
Male,23,Caucasian,0.0,1
Male,30,African-American,19.224554455445546,1
Male,24,Caucasian,8.0,1
Male,27,Other,19.224554455445546,0
Male,0,Caucasian,27.0,1
Male,4,Caucasian,19.224554455445546,1
Male,0,Hispanic,19.224554455445546,1
Female,0,African-American,21.0,1
Male,36,African-American,19.224554455445546,1
Male,54,Caucasian,19.224554455445546,1
Male,0,Caucasian,28.0,1
Male,34,Caucasian,1.0,1
Male,37,African-American,19.224554455445546,1
Male,25,Hispanic,0.0,1
Male,32,African-American,19.224554455445546,0
Male,19,Hispanic,31.0,0
Female,26,Other,1.0,1
Male,47,Hispanic,1.0,1
Male,1,Hispanic,19.224554455445546,1
Female,28,Caucasian,2.0,0
Male,6,Caucasian,32.0,1
Male,5,African-American,33.0,0
Female,28,African-American,0.0,0
Male,28,Caucasian,19.224554455445546,1
Male,62,Caucasian,3.0,1
Male,21,Caucasian,19.224554455445546,0
Male,29,African-American,0.0,1
Female,25,Other,19.224554455445546,1
Male,5,African-American,31.0,0
Male,30,African-American,19.224554455445546,0
Male,30,Caucasian,19.224554455445546,1
Male,0,Hispanic,45.0,1
Female,1,African-American,19.224554455445546,1
Male,3,Caucasian,19.224554455445546,1
Female,6,Other,19.224554455445546,0
Female,23,African-American,19.224554455445546,1
Male,1,Hispanic,19.224554455445546,1
Male,0,Caucasian,19.224554455445546,1
Female,27,African-American,19.224554455445546,1
Female,32,African-American,19.224554455445546,0
Male,1,African-American,19.224554455445546,1
Male,25,Hispanic,2.0,0
Male,27,African-American,15.0,0
Male,2,Caucasian,19.224554455445546,1
Male,1,African-American,19.224554455445546,1
Male,57,African-American,1.0,0
Female,0,Caucasian,19.224554455445546,1
Male,38,Caucasian,3.0,1
Male,0,Hispanic,35.0,1
Male,5,African-American,25.0,0
Male,21,Caucasian,1.0,0
Male,24,African-American,3.0,0
Male,0,African-American,37.0,1
Female,25,Caucasian,2.0,0
Male,28,African-American,19.224554455445546,0
Female,6,African-American,19.224554455445546,0
Male,5,African-American,19.224554455445546,0
Male,4,Caucasian,44.0,1
Female,2,African-American,28.0,0
Male,3,Caucasian,19.224554455445546,1
Male,2,Hispanic,19.224554455445546,0
Male,1,African-American,19.224554455445546,1
Male,3,Hispanic,19.224554455445546,1
Male,50,Caucasian,19.224554455445546,1
Male,46,African-American,4.0,1
Male,39,Caucasian,19.224554455445546,1
Male,26,African-American,0.0,1
Male,8,African-American,55.0,0
Male,24,African-American,1.0,1
Female,33,Hispanic,2.0,1
Female,1,Caucasian,45.0,1
Male,63,Caucasian,2.0,1
Female,36,African-American,7.0,0
Male,0,Caucasian,59.0,1
Male,37,African-American,11.0,1
Male,41,Caucasian,1.0,1
Male,20,Caucasian,1.0,0
Male,39,African-American,3.0,0
Male,27,African-American,19.224554455445546,1
Female,42,African-American,2.0,1
Male,3,African-American,40.0,1
Male,6,Caucasian,19.224554455445546,0
Male,31,African-American,19.224554455445546,0
Male,0,Caucasian,19.224554455445546,0
Male,24,African-American,19.224554455445546,1
Male,0,African-American,26.0,1
Male,0,Caucasian,19.224554455445546,1
Male,25,African-American,19.224554455445546,0
Female,0,African-American,21.0,0
Female,0,Caucasian,19.224554455445546,1
Female,43,Caucasian,19.224554455445546,1
Male,42,Hispanic,1.0,1
Male,26,Caucasian,19.224554455445546,0
Male,4,African-American,38.0,1
Male,0,African-American,19.224554455445546,0
Male,57,Hispanic,1.0,1
Male,21,Caucasian,1.0,0
Male,43,Caucasian,1.0,1
Male,25,Hispanic,19.224554455445546,0
Male,32,African-American,19.224554455445546,1
Male,28,African-American,5.0,1
Male,41,Caucasian,19.224554455445546,0
Male,0,African-American,39.0,1
Male,0,Caucasian,19.224554455445546,0
Male,49,Caucasian,19.224554455445546,0
Male,22,African-American,19.224554455445546,0
Male,40,Other,19.224554455445546,1
Male,0,Other,19.224554455445546,1
Male,2,African-American,23.0,1
Female,0,African-American,19.224554455445546,1
Male,30,African-American,0.0,1
Male,6,African-American,19.224554455445546,0
Male,0,African-American,19.224554455445546,1
Female,0,Caucasian,23.0,1
Male,60,Caucasian,0.0,1
Male,50,Caucasian,16.0,0
Male,27,Hispanic,19.224554455445546,1
Male,0,Caucasian,64.0,1
Male,23,African-American,0.0,1
Female,24,Caucasian,19.224554455445546,0
Male,26,African-American,19.224554455445546,0
Male,35,African-American,19.224554455445546,1
Male,2,Other,19.224554455445546,0
Male,2,Hispanic,19.224554455445546,0
Male,1,Caucasian,27.0,1
Male,26,African-American,2.0,1
Male,18,African-American,33.0,0
Female,4,African-American,41.0,0
Male,0,Hispanic,19.224554455445546,1
Female,27,African-American,2.0,0
Male,0,Other,21.0,1
Male,21,African-American,19.224554455445546,1
Male,0,African-American,19.224554455445546,1
Male,1,Caucasian,32.0,1
Male,21,African-American,2.0,0
Male,30,Caucasian,3.0,1
Male,3,Caucasian,53.0,0
Male,1,Caucasian,66.0,0
Male,5,Hispanic,35.0,0
Female,34,Hispanic,19.224554455445546,1
Male,55,African-American,19.224554455445546,0
Male,4,Caucasian,19.224554455445546,0
Male,17,African-American,37.0,1
Male,1,Hispanic,19.224554455445546,1
Female,20,Caucasian,19.224554455445546,0
Male,36,Other,2.0,0
Male,1,Caucasian,19.224554455445546,1
Male,23,African-American,0.0,1
Male,6,African-American,31.0,0
Male,0,Other,30.0,0
Male,0,Caucasian,26.0,1
Male,25,African-American,19.224554455445546,0
Male,0,Caucasian,60.0,0
Male,37,African-American,0.0,0
Female,3,African-American,39.0,1
Male,5,Caucasian,19.224554455445546,0
Male,21,Hispanic,0.0,0
Male,26,African-American,19.224554455445546,0
Male,30,Caucasian,19.224554455445546,0
Male,3,African-American,48.0,0
Male,27,African-American,19.224554455445546,0
Male,2,Caucasian,19.224554455445546,0
Male,30,African-American,19.224554455445546,0
Male,32,Caucasian,2.0,1
Male,1,Other,27.0,0
Male,1,African-American,19.224554455445546,0
Male,0,Caucasian,19.224554455445546,0
Male,25,Caucasian,0.0,0
Male,10,Caucasian,19.224554455445546,0
Male,10,African-American,60.0,1
Male,0,Caucasian,19.224554455445546,1
Male,0,African-American,44.0,1
Female,30,African-American,19.224554455445546,0
Male,20,African-American,19.224554455445546,0
Male,47,Hispanic,19.224554455445546,0
Male,8,Caucasian,19.224554455445546,0
Male,0,Other,25.0,1
Male,29,African-American,0.0,1
Male,16,African-American,19.224554455445546,0
Male,33,African-American,19.224554455445546,0
Male,40,Caucasian,19.224554455445546,1
Male,39,Hispanic,3.0,1
Male,31,African-American,1.0,1
Male,26,Caucasian,19.224554455445546,1
Male,35,Hispanic,13.0,1
Female,0,Caucasian,48.0,1
Male,1,African-American,34.0,0
Male,20,African-American,19.224554455445546,1
Male,31,Caucasian,10.0,1
Male,9,African-American,19.224554455445546,1
Female,0,Other,28.0,0
Male,11,Caucasian,19.224554455445546,0
Male,3,Caucasian,58.0,1
Female,0,Hispanic,35.0,1
Male,34,Caucasian,0.0,1
Female,26,Caucasian,19.224554455445546,1
Male,0,Hispanic,19.224554455445546,1
Male,30,Caucasian,1.0,1
Male,57,Caucasian,19.224554455445546,1
Female,0,Hispanic,19.224554455445546,0
Male,2,African-American,19.224554455445546,1
Female,0,African-American,34.0,1
Male,4,African-American,19.224554455445546,0
Male,31,African-American,15.0,0
Male,40,African-American,19.224554455445546,0
Female,0,African-American,21.0,1
Male,8,African-American,19.224554455445546,0
Male,47,African-American,3.0,0
Male,52,Asian,0.0,1
Female,29,Caucasian,19.224554455445546,1
Male,52,African-American,6.0,0
Male,2,African-American,48.0,1
Male,14,African-American,38.0,1
Male,2,African-American,46.0,1
Male,1,African-American,25.0,1
Male,30,African-American,19.224554455445546,0
Female,1,African-American,19.224554455445546,1
Male,39,African-American,1.0,0
Female,39,African-American,19.224554455445546,1
Male,20,African-American,19.224554455445546,0
Male,1,Hispanic,35.0,0
Male,0,Caucasian,19.224554455445546,1
Male,32,Caucasian,19.224554455445546,0
Male,2,Caucasian,30.0,1
Male,48,Hispanic,1.0,1
Male,24,African-American,19.224554455445546,0
Female,2,African-American,19.224554455445546,1
Male,1,Caucasian,19.224554455445546,0
Male,17,Hispanic,29.0,0
Male,26,Caucasian,19.224554455445546,1
Male,22,African-American,19.224554455445546,1
Male,45,Hispanic,8.0,1
Male,1,Caucasian,27.0,1
Male,1,African-American,19.224554455445546,1
Male,33,Other,3.0,1
Male,47,Caucasian,0.0,0
Male,23,African-American,19.224554455445546,1
Male,43,African-American,18.0,0
Female,33,Caucasian,19.224554455445546,0
Male,0,Caucasian,40.0,1
Female,1,Caucasian,19.224554455445546,1
Male,20,African-American,19.224554455445546,0
Male,1,Caucasian,19.224554455445546,1
Female,44,Caucasian,19.224554455445546,0
Male,36,Caucasian,19.224554455445546,1
Male,52,Caucasian,0.0,1
Male,8,African-American,34.0,0
Female,1,Caucasian,19.224554455445546,0
Male,2,Hispanic,19.224554455445546,0
Male,50,African-American,19.224554455445546,1
Female,0,African-American,19.224554455445546,0
Male,3,African-American,19.224554455445546,1
Male,3,Caucasian,19.224554455445546,1
Female,65,Caucasian,1.0,1
Male,1,African-American,56.0,1
Male,3,African-American,19.224554455445546,1
Male,28,African-American,19.224554455445546,0
Male,7,African-American,26.0,0
Female,23,Hispanic,0.0,0
Male,7,African-American,47.0,0
Male,0,Other,31.0,1
Male,21,Caucasian,19.224554455445546,1
Male,0,Caucasian,28.0,1
Male,39,African-American,19.224554455445546,1
Male,27,Caucasian,0.0,1
Female,46,Caucasian,19.224554455445546,1
Male,20,Caucasian,19.224554455445546,0
Male,1,African-American,19.224554455445546,0
Male,5,Caucasian,25.0,0
Female,0,African-American,19.224554455445546,1
Male,25,Caucasian,0.0,1
Female,0,African-American,24.0,1
Male,6,African-American,19.224554455445546,1
Male,0,Caucasian,21.0,0
Male,27,African-American,19.224554455445546,0
Male,33,Caucasian,19.224554455445546,1
Male,0,Hispanic,29.0,1
Male,26,Hispanic,7.0,0
Male,3,Hispanic,37.0,0
Female,10,Caucasian,34.0,0
Male,3,African-American,28.0,0
Male,1,African-American,30.0,1
Female,37,Caucasian,2.0,0
Male,26,African-American,8.0,0
Male,7,Hispanic,44.0,0
