age,workclass,edu_level,marital_status,occupation,relationship,race,sex,hours_per_week,native_country,income
51,Private,11,Divorced,Craft-repair,Not-in-family,White,Male,40,United-States,0
24,Private,14,Never-married,Exec-managerial,Own-child,White,Female,60,United-States,1
43,Private,9,Never-married,Craft-repair,Other-relative,White,Male,40,United-States,0
53,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,1
45,Private,10,Divorced,Exec-managerial,Unmarried,White,Female,64,United-States,0
21,Private,10,Never-married,Adm-clerical,Own-child,Other,Male,40,United-States,0
36,Private,13,Divorced,Prof-specialty,Not-in-family,White,Male,40,Germany,0
34,Private,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,40,United-States,0
25,Private,7,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,0
57,State-gov,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0
46,Federal-gov,14,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,40,United-States,1
30,Private,9,Divorced,Farming-fishing,Not-in-family,White,Male,40,United-States,0
31,Private,13,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,0
42,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,0
48,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1
42,Private,10,Divorced,Craft-repair,Not-in-family,White,Male,40,United-States,0
57,Private,9,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,40,United-States,0
45,Local-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1
27,Private,13,Never-married,Sales,Not-in-family,White,Female,55,United-States,0
41,Private,7,Divorced,Protective-serv,Not-in-family,White,Female,20,United-States,0
44,Private,10,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,1
39,State-gov,10,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,0
18,Private,10,Never-married,Sales,Own-child,White,Female,25,United-States,0
31,Private,12,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0
24,Private,9,Never-married,Adm-clerical,Unmarried,White,Male,50,United-States,0
19,Private,10,Never-married,Adm-clerical,Own-child,White,Male,30,United-States,0
54,Private,9,Never-married,Adm-clerical,Own-child,White,Female,40,United-States,0
47,Private,10,Divorced,Machine-op-inspct,Unmarried,White,Female,40,United-States,0
17,Private,8,Never-married,Farming-fishing,Own-child,White,Male,12,United-States,0
39,State-gov,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,48,China,0
24,Private,9,Never-married,Handlers-cleaners,Own-child,Black,Male,40,United-States,0
20,Private,10,Never-married,Protective-serv,Not-in-family,Amer-Indian-Eskimo,Female,40,United-States,0
25,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1
39,Local-gov,13,Never-married,Prof-specialty,Not-in-family,White,Female,44,United-States,1
20,Private,10,Never-married,Prof-specialty,Own-child,White,Male,40,United-States,0
44,Private,14,Married-civ-spouse,Craft-repair,Husband,Black,Male,40,United-States,0
23,Private,12,Never-married,Craft-repair,Own-child,White,Male,20,Iran,0
24,Private,8,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,0
53,Private,9,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,1
24,Self-emp-not-inc,13,Married-civ-spouse,Prof-specialty,Other-relative,White,Female,20,United-States,1
45,Federal-gov,10,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,0
55,Private,10,Married-civ-spouse,Transport-moving,Husband,White,Male,74,United-States,1
21,Private,10,Never-married,Adm-clerical,Own-child,White,Female,20,United-States,0
64,Self-emp-not-inc,14,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,United-States,0
36,Private,13,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,20,United-States,0
55,Local-gov,10,Divorced,Adm-clerical,Not-in-family,Black,Female,55,United-States,1
21,Private,10,Never-married,Adm-clerical,Own-child,White,Female,24,United-States,0
17,Local-gov,7,Never-married,Prof-specialty,Own-child,White,Female,7,United-States,0
27,Private,10,Never-married,Other-service,Own-child,White,Female,40,United-States,0
25,Private,11,Never-married,Exec-managerial,Not-in-family,Black,Female,40,United-States,0
38,Private,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,35,United-States,1
52,Private,9,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,0
22,Private,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,30,United-States,0
37,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,1
37,Private,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,1
65,Self-emp-not-inc,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,39,United-States,1
28,Private,13,Never-married,Adm-clerical,Own-child,White,Male,40,United-States,0
32,Self-emp-not-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,1
53,Self-emp-not-inc,13,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,35,Vietnam,0
32,Private,6,Never-married,Craft-repair,Not-in-family,Black,Female,50,United-States,0
45,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1
34,Local-gov,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,50,United-States,0
39,Private,9,Married-civ-spouse,Other-service,Wife,White,Female,40,United-States,0
43,Private,10,Divorced,Machine-op-inspct,Unmarried,Black,Female,40,United-States,0
35,Private,10,Never-married,Adm-clerical,Own-child,Black,Male,40,United-States,0
41,Self-emp-inc,16,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,40,Taiwan,1
62,Self-emp-not-inc,14,Married-spouse-absent,Sales,Not-in-family,White,Female,20,United-States,0
45,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,0
35,Private,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,40,United-States,0
34,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0
40,Private,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,1
17,Private,6,Never-married,Other-service,Own-child,White,Male,15,United-States,0
18,Private,9,Never-married,Sales,Own-child,White,Male,40,United-States,0
27,Private,9,Divorced,Other-service,Unmarried,Black,Female,40,United-States,0
20,Private,7,Never-married,Handlers-cleaners,Not-in-family,White,Male,40,United-States,0
55,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,58,United-States,0
57,Private,4,Widowed,Other-service,Not-in-family,White,Female,40,United-States,0
38,Private,16,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,0
20,Private,5,Never-married,Handlers-cleaners,Not-in-family,White,Female,40,El-Salvador,0
52,Self-emp-not-inc,4,Married-civ-spouse,Craft-repair,Husband,White,Male,20,Mexico,0
18,Private,6,Never-married,Other-service,Not-in-family,Black,Male,20,United-States,0
52,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,45,United-States,0
42,Private,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,1
48,Private,13,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,1
55,Private,9,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,0
18,Private,9,Never-married,Craft-repair,Own-child,White,Male,30,United-States,0
17,Private,7,Never-married,Sales,Own-child,White,Male,22,United-States,0
47,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,0
29,Private,9,Never-married,Handlers-cleaners,Own-child,Asian-Pac-Islander,Male,26,United-States,0
48,Private,13,Never-married,Exec-managerial,Own-child,White,Male,40,United-States,0
31,Private,9,Never-married,Tech-support,Not-in-family,White,Female,40,United-States,0
54,Private,10,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,0
69,Private,4,Widowed,Other-service,Not-in-family,White,Female,20,United-States,0
40,Private,10,Married-civ-spouse,Tech-support,Husband,White,Male,50,United-States,0
25,Private,9,Never-married,Machine-op-inspct,Own-child,White,Female,50,United-States,0
82,Self-emp-not-inc,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,0
48,Self-emp-not-inc,13,Separated,Tech-support,Not-in-family,White,Male,50,United-States,0
53,State-gov,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,0
47,Private,10,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,50,United-States,1
57,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0
21,Private,10,Never-married,Sales,Own-child,White,Female,13,United-States,0
52,Private,3,Separated,Craft-repair,Unmarried,Black,Female,40,United-States,0
45,Private,10,Divorced,Machine-op-inspct,Not-in-family,White,Male,40,United-States,0
54,Private,14,Never-married,Prof-specialty,Not-in-family,White,Male,40,United-States,1
69,Self-emp-not-inc,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,1
30,Private,10,Never-married,Machine-op-inspct,Own-child,Black,Female,40,United-States,0
37,Private,4,Married-civ-spouse,Craft-repair,Husband,Other,Male,40,United-States,0
60,Self-emp-inc,6,Married-civ-spouse,Exec-managerial,Husband,White,Male,44,United-States,1
55,Private,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,United-States,0
46,Private,13,Separated,Sales,Not-in-family,White,Male,55,United-States,1
21,Private,9,Married-civ-spouse,Craft-repair,Other-relative,White,Male,40,Ecuador,0
25,Private,12,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,0
67,Private,9,Married-civ-spouse,Sales,Husband,White,Male,4,United-States,0
41,Local-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1
53,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,50,United-States,0
26,Private,9,Never-married,Adm-clerical,Own-child,White,Female,40,United-States,0
68,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,10,United-States,1
36,Private,12,Never-married,Exec-managerial,Not-in-family,White,Female,40,United-States,0
20,Private,12,Never-married,Adm-clerical,Own-child,White,Female,15,United-States,0
20,Private,10,Never-married,Exec-managerial,Other-relative,White,Male,40,United-States,0
35,Private,15,Never-married,Prof-specialty,Not-in-family,White,Male,45,United-States,1
27,Private,13,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,0
29,Private,9,Never-married,Craft-repair,Own-child,White,Male,40,United-States,0
28,Private,13,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,0
40,Private,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,50,Canada,1
20,Private,5,Never-married,Handlers-cleaners,Own-child,White,Male,40,United-States,0
51,Private,11,Never-married,Prof-specialty,Own-child,White,Female,40,United-States,0
30,Private,14,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,0
50,Private,9,Separated,Sales,Unmarried,White,Female,55,United-States,0
30,Local-gov,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,0
34,Private,13,Separated,Prof-specialty,Unmarried,Black,Female,39,United-States,0
55,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,52,United-States,1
53,Self-emp-not-inc,12,Divorced,Sales,Not-in-family,White,Female,70,United-States,0
45,Private,14,Never-married,Exec-managerial,Not-in-family,White,Female,50,United-States,1
45,Private,12,Divorced,Prof-specialty,Unmarried,White,Female,50,United-States,0
40,Self-emp-not-inc,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,72,United-States,0
73,Local-gov,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,20,Cuba,0
18,Private,8,Never-married,Other-service,Own-child,White,Female,20,United-States,0
33,Private,9,Married-civ-spouse,Sales,Husband,White,Male,55,United-States,1
33,Private,13,Married-civ-spouse,Tech-support,Husband,White,Male,50,United-States,0
38,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,48,United-States,1
31,Federal-gov,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,45,United-States,1
51,Self-emp-inc,13,Separated,Sales,Unmarried,White,Male,40,United-States,1
32,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,1
52,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0
41,Self-emp-inc,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,0
25,Private,9,Never-married,Sales,Not-in-family,White,Female,35,United-States,0
45,Local-gov,11,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,0
61,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,20,United-States,0
71,Private,10,Widowed,Other-service,Not-in-family,White,Female,28,United-States,0
63,State-gov,9,Divorced,Adm-clerical,Not-in-family,White,Female,27,United-States,0
45,State-gov,9,Separated,Sales,Unmarried,Black,Female,40,United-States,0
47,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,52,United-States,0
50,Self-emp-not-inc,14,Divorced,Prof-specialty,Not-in-family,White,Female,25,United-States,0
25,Local-gov,13,Never-married,Prof-specialty,Own-child,White,Male,45,United-States,0
32,Private,9,Never-married,Machine-op-inspct,Not-in-family,Black,Female,40,United-States,0
40,Private,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1
50,Private,6,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,0
54,Private,10,Divorced,Protective-serv,Unmarried,White,Female,40,United-States,0
34,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,50,United-States,1
42,Private,5,Divorced,Machine-op-inspct,Not-in-family,Black,Female,46,United-States,0
38,Private,9,Divorced,Sales,Not-in-family,White,Male,60,United-States,0
17,Private,7,Never-married,Sales,Own-child,White,Female,24,United-States,0
47,Private,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,55,United-States,1
25,Private,12,Never-married,Sales,Own-child,White,Female,40,United-States,0
30,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,0
39,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,65,United-States,1
47,Federal-gov,13,Married-civ-spouse,Protective-serv,Husband,White,Male,45,United-States,1
57,Private,9,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,0
25,Private,9,Never-married,Handlers-cleaners,Own-child,Black,Female,40,United-States,0
68,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,0
34,State-gov,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,65,United-States,0
35,Private,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,United-States,0
39,Local-gov,12,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1
47,Private,12,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0
47,Private,10,Widowed,Exec-managerial,Not-in-family,White,Female,45,Germany,0
55,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,70,United-States,0
72,Self-emp-not-inc,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,21,United-States,0
32,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,44,United-States,0
28,Private,11,Never-married,Exec-managerial,Not-in-family,White,Female,40,United-States,0
61,Self-emp-inc,15,Divorced,Prof-specialty,Not-in-family,White,Male,35,United-States,0
44,Self-emp-not-inc,13,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,1
35,Local-gov,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,35,United-States,1
48,Self-emp-not-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1
49,Federal-gov,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,46,United-States,0
32,Private,10,Never-married,Other-service,Not-in-family,Black,Male,35,United-States,0
26,Federal-gov,11,Never-married,Adm-clerical,Not-in-family,Other,Male,55,United-States,0
56,Self-emp-not-inc,13,Divorced,Farming-fishing,Not-in-family,White,Male,30,United-States,0
24,State-gov,14,Never-married,Prof-specialty,Not-in-family,White,Female,20,United-States,0
42,Local-gov,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,35,Puerto-Rico,1
37,State-gov,9,Married-civ-spouse,Protective-serv,Husband,White,Male,55,United-States,1
57,Private,10,Divorced,Tech-support,Not-in-family,Black,Female,40,United-States,0
48,Local-gov,13,Separated,Prof-specialty,Unmarried,White,Female,45,United-States,0
39,Private,10,Divorced,Craft-repair,Unmarried,White,Male,40,United-States,0
20,Self-emp-inc,9,Never-married,Craft-repair,Own-child,White,Male,40,United-States,0
46,Private,9,Divorced,Tech-support,Not-in-family,White,Female,20,United-States,0
68,Self-emp-not-inc,3,Married-civ-spouse,Craft-repair,Husband,Black,Male,6,United-States,0
33,Private,8,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,0
35,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,50,United-States,0
20,Private,9,Never-married,Other-service,Own-child,White,Female,30,United-States,0
42,State-gov,13,Married-civ-spouse,Protective-serv,Husband,White,Male,52,United-States,0
42,Private,10,Separated,Prof-specialty,Not-in-family,White,Male,50,Canada,1
47,Private,8,Divorced,Handlers-cleaners,Not-in-family,Black,Male,40,United-States,0
40,Private,12,Separated,Machine-op-inspct,Not-in-family,White,Male,40,Outlying-US(Guam-USVI-etc),0
51,State-gov,9,Married-civ-spouse,Craft-repair,Husband,White,Male,45,United-States,0
26,Private,10,Never-married,Handlers-cleaners,Unmarried,White,Male,35,United-States,0
32,Self-emp-inc,11,Divorced,Exec-managerial,Not-in-family,White,Female,80,Greece,1
59,Private,16,Never-married,Prof-specialty,Not-in-family,White,Male,50,United-States,0
36,Private,7,Married-spouse-absent,Craft-repair,Not-in-family,Black,Male,40,United-States,0
38,Self-emp-not-inc,10,Married-civ-spouse,Craft-repair,Husband,White,Male,35,United-States,0
45,Private,14,Married-civ-spouse,Tech-support,Husband,White,Male,50,United-States,1
38,Private,13,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,1
55,State-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,0
46,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1
59,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,45,United-States,0
31,Private,14,Never-married,Prof-specialty,Not-in-family,White,Female,30,United-States,0
29,Private,9,Never-married,Machine-op-inspct,Unmarried,Black,Female,30,United-States,0
34,Private,12,Never-married,Adm-clerical,Own-child,Black,Female,38,United-States,0
53,Private,16,Never-married,Prof-specialty,Unmarried,White,Female,40,United-States,0
43,Private,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1
45,Private,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,0
29,Private,9,Never-married,Protective-serv,Not-in-family,White,Male,50,United-States,0
28,Private,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,55,United-States,1
44,Private,12,Married-civ-spouse,Prof-specialty,Husband,Black,Male,60,United-States,0
32,Private,11,Never-married,Prof-specialty,Not-in-family,White,Female,38,United-States,0
29,Private,12,Never-married,Other-service,Unmarried,Black,Male,60,United-States,0
48,Self-emp-inc,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1
40,Local-gov,8,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,0
23,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,50,United-States,0
29,Self-emp-not-inc,9,Never-married,Craft-repair,Not-in-family,White,Male,50,United-States,0
65,Private,5,Widowed,Sales,Not-in-family,White,Female,38,United-States,0
58,Private,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,45,United-States,0
30,Private,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,0
55,Private,13,Divorced,Sales,Not-in-family,White,Female,8,United-States,0
42,Private,9,Married-civ-spouse,Other-service,Wife,Black,Female,60,United-States,0
31,Private,13,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,1
38,Federal-gov,10,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,40,Philippines,1
53,Private,9,Never-married,Transport-moving,Not-in-family,White,Male,40,United-States,0
50,Self-emp-inc,10,Married-civ-spouse,Sales,Husband,White,Male,55,United-States,1
62,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,50,United-States,0
37,Private,10,Never-married,Craft-repair,Not-in-family,Black,Male,40,United-States,0
56,Self-emp-not-inc,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,United-States,1
21,Private,6,Never-married,Craft-repair,Own-child,White,Male,40,United-States,0
44,Private,12,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,1
48,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,1
40,Local-gov,9,Married-civ-spouse,Protective-serv,Wife,Black,Female,75,United-States,0
70,Self-emp-inc,13,Divorced,Sales,Not-in-family,White,Female,40,United-States,0
40,Private,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,0
27,Local-gov,13,Never-married,Prof-specialty,Not-in-family,White,Female,35,United-States,0
26,Private,6,Married-civ-spouse,Craft-repair,Other-relative,White,Male,48,United-States,0
33,Private,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,60,United-States,1
35,Private,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,1
42,State-gov,10,Divorced,Prof-specialty,Own-child,White,Female,40,United-States,0
37,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,45,United-States,1
17,Private,5,Never-married,Craft-repair,Other-relative,White,Male,40,United-States,0
40,Private,10,Divorced,Machine-op-inspct,Unmarried,White,Female,48,United-States,0
20,Private,10,Never-married,Sales,Own-child,White,Female,40,United-States,0
69,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7,United-States,1
32,Private,3,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Mexico,0
21,Private,10,Never-married,Prof-specialty,Own-child,White,Female,8,United-States,0
25,Private,9,Never-married,Tech-support,Other-relative,Black,Female,35,United-States,0
17,Private,7,Never-married,Other-service,Own-child,White,Male,20,United-States,0
40,Federal-gov,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,55,United-States,1
50,Local-gov,10,Divorced,Adm-clerical,Own-child,White,Male,43,United-States,1
24,Private,13,Never-married,Prof-specialty,Not-in-family,White,Male,40,United-States,0
23,Private,9,Never-married,Handlers-cleaners,Own-child,White,Male,40,United-States,0
73,Private,4,Married-civ-spouse,Sales,Husband,White,Male,35,United-States,1
54,Private,13,Divorced,Prof-specialty,Not-in-family,White,Female,36,United-States,0
68,Self-emp-not-inc,14,Married-civ-spouse,Transport-moving,Husband,White,Male,15,United-States,0
45,Local-gov,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,0
66,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1
32,Self-emp-not-inc,7,Divorced,Craft-repair,Not-in-family,White,Male,50,United-States,0
24,Private,9,Never-married,Sales,Own-child,Amer-Indian-Eskimo,Female,40,United-States,0
56,Private,9,Married-civ-spouse,Sales,Husband,White,Male,45,United-States,1
50,Self-emp-not-inc,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,60,United-States,1
48,Private,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,40,United-States,1
28,Private,10,Never-married,Transport-moving,Not-in-family,White,Male,50,United-States,0
49,Private,9,Divorced,Tech-support,Not-in-family,White,Male,40,United-States,1
59,State-gov,9,Widowed,Adm-clerical,Not-in-family,White,Female,40,United-States,0
24,Private,11,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,0
20,Private,7,Never-married,Handlers-cleaners,Own-child,White,Male,39,United-States,0
56,Private,5,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0
53,Private,6,Married-civ-spouse,Transport-moving,Husband,White,Male,45,United-States,0
21,Private,9,Never-married,Other-service,Other-relative,White,Female,35,United-States,0
30,Private,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,45,Iran,1
30,Local-gov,10,Separated,Adm-clerical,Unmarried,Black,Female,40,United-States,0
31,Self-emp-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1
32,Self-emp-not-inc,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,0
42,Local-gov,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1
31,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0
57,Private,7,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1
19,Private,8,Never-married,Craft-repair,Own-child,White,Male,15,United-States,0
19,Private,7,Never-married,Other-service,Own-child,White,Male,40,United-States,0
26,Private,11,Never-married,Prof-specialty,Not-in-family,White,Male,45,United-States,0
24,Private,9,Married-civ-spouse,Sales,Husband,White,Male,20,Italy,0
41,Self-emp-not-inc,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0
55,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,0
33,Private,10,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,0
25,Private,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,35,United-States,0
32,Local-gov,11,Divorced,Prof-specialty,Unmarried,Black,Female,40,United-States,0
53,Private,9,Divorced,Transport-moving,Not-in-family,White,Male,40,United-States,0
37,Private,10,Divorced,Adm-clerical,Unmarried,White,Female,38,United-States,0
33,Private,13,Never-married,Handlers-cleaners,Other-relative,White,Female,40,Mexico,0
49,Private,9,Married-civ-spouse,Tech-support,Husband,White,Male,50,United-States,1
52,Private,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,60,United-States,0
40,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,44,United-States,1
36,Private,15,Married-civ-spouse,Adm-clerical,Wife,White,Female,15,United-States,1
41,Self-emp-not-inc,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,58,United-States,1
25,Private,9,Never-married,Handlers-cleaners,Not-in-family,Black,Male,36,United-States,0
59,Private,13,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,0
56,Federal-gov,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,50,United-States,0
21,Private,9,Never-married,Other-service,Other-relative,White,Female,20,United-States,0
45,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,70,United-States,0
18,Private,9,Never-married,Handlers-cleaners,Own-child,White,Male,12,United-States,0
20,Private,10,Never-married,Prof-specialty,Other-relative,White,Male,12,United-States,0
42,Private,12,Never-married,Exec-managerial,Not-in-family,White,Male,45,United-States,0
41,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1
40,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,45,United-States,1
28,Federal-gov,10,Never-married,Adm-clerical,Not-in-family,Black,Female,72,United-States,0
47,Local-gov,9,Widowed,Exec-managerial,Unmarried,White,Female,40,United-States,0
31,Private,7,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0
56,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,0
34,Private,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,1
49,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,42,United-States,1
63,Private,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1
38,Private,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,48,Mexico,0
44,Private,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,20,United-States,0
56,Private,9,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,1
30,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,0
38,Self-emp-inc,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,1
51,Local-gov,5,Married-civ-spouse,Other-service,Wife,White,Female,38,Puerto-Rico,0
30,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1
56,Private,11,Never-married,Farming-fishing,Not-in-family,White,Male,70,United-States,0
