age,workclass,edu_level,marital_status,occupation,relationship,race,sex,hours_per_week,native_country,income
25_to_45,Private,6_to_12,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,0
25_to_45,Private,less_than_6,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,0
greater_than_45,Private,6_to_12,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,0
greater_than_45,Self-emp-not-inc,6_to_12,Never-married,Farming-fishing,Own-child,White,Female,40,United-States,0
25_to_45,Private,6_to_12,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,40,Non-US,0
greater_than_45,Self-emp-not-inc,6_to_12,Widowed,Exec-managerial,Not-in-family,White,Female,60,United-States,0
25_to_45,Private,6_to_12,Divorced,Other-service,Not-in-family,White,Female,28,United-States,0
greater_than_45,Local-gov,less_than_6,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,0
25_to_45,State-gov,6_to_12,Never-married,Other-service,Not-in-family,Black,Female,30,United-States,0
greater_than_45,Self-emp-inc,greater_than_12,Married-civ-spouse,Exec-managerial,Husband,White,Male,54,United-States,1
25_to_45,Federal-gov,greater_than_12,Never-married,Exec-managerial,Not-in-family,White,Male,50,United-States,1
greater_than_45,Local-gov,less_than_6,Widowed,Adm-clerical,Not-in-family,White,Female,40,United-States,0
greater_than_45,Private,6_to_12,Divorced,Priv-house-serv,Unmarried,Black,Female,24,United-States,0
greater_than_45,State-gov,6_to_12,Divorced,Adm-clerical,Not-in-family,White,Female,38,United-States,0
less_than_25,Private,6_to_12,Never-married,Adm-clerical,Own-child,White,Female,40,Non-US,0
25_to_45,Private,6_to_12,Married-civ-spouse,Sales,Husband,White,Male,40,Non-US,0
25_to_45,Private,6_to_12,Divorced,Other-service,Not-in-family,White,Male,40,United-States,0
greater_than_45,Private,greater_than_12,Divorced,Exec-managerial,Unmarried,White,Female,40,United-States,0
25_to_45,Private,6_to_12,Separated,Sales,Not-in-family,White,Male,40,United-States,0
25_to_45,Private,6_to_12,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,42,United-States,0
greater_than_45,Private,6_to_12,Never-married,Sales,Own-child,White,Male,40,United-States,0
greater_than_45,Private,6_to_12,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0
25_to_45,Private,6_to_12,Never-married,Transport-moving,Own-child,Black,Male,40,United-States,0
less_than_25,Federal-gov,6_to_12,Never-married,Adm-clerical,Unmarried,Black,Female,40,United-States,0
greater_than_45,Private,6_to_12,Separated,Tech-support,Other-relative,Black,Female,40,United-States,0
25_to_45,Private,6_to_12,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,1
greater_than_45,Private,greater_than_12,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,1
greater_than_45,Local-gov,6_to_12,Married-civ-spouse,Exec-managerial,Husband,White,Male,99,United-States,0
25_to_45,Private,6_to_12,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,42,United-States,0
25_to_45,Private,greater_than_12,Divorced,Sales,Unmarried,White,Female,50,United-States,0
25_to_45,Private,6_to_12,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,35,Non-US,0
greater_than_45,Private,greater_than_12,Divorced,Adm-clerical,Unmarried,White,Male,40,United-States,0
greater_than_45,Private,6_to_12,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0
25_to_45,Private,6_to_12,Married-civ-spouse,Craft-repair,Own-child,White,Male,30,United-States,0
25_to_45,State-gov,6_to_12,Never-married,Other-service,Other-relative,White,Male,40,United-States,0
greater_than_45,Private,6_to_12,Married-civ-spouse,Transport-moving,Husband,White,Male,99,United-States,1
less_than_25,Private,6_to_12,Never-married,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,40,United-States,0
greater_than_45,Private,6_to_12,Widowed,Transport-moving,Unmarried,White,Female,40,United-States,0
less_than_25,Private,6_to_12,Never-married,Machine-op-inspct,Not-in-family,White,Female,80,United-States,0
greater_than_45,State-gov,greater_than_12,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,0
greater_than_45,Self-emp-not-inc,greater_than_12,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1
25_to_45,Private,6_to_12,Never-married,Handlers-cleaners,Not-in-family,White,Male,25,United-States,0
greater_than_45,Private,6_to_12,Married-spouse-absent,Priv-house-serv,Not-in-family,Black,Female,36,United-States,0
25_to_45,Private,6_to_12,Never-married,Exec-managerial,Own-child,White,Female,40,United-States,0
greater_than_45,Federal-gov,6_to_12,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,40,United-States,1
25_to_45,Private,6_to_12,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,40,United-States,1
greater_than_45,Local-gov,6_to_12,Married-civ-spouse,Protective-serv,Husband,White,Male,35,United-States,0
less_than_25,Private,6_to_12,Never-married,Sales,Own-child,White,Male,8,United-States,0
25_to_45,Local-gov,6_to_12,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0
25_to_45,Self-emp-inc,6_to_12,Divorced,Farming-fishing,Not-in-family,White,Male,50,United-States,0
25_to_45,Private,6_to_12,Divorced,Sales,Unmarried,White,Female,60,United-States,0
25_to_45,Private,greater_than_12,Never-married,Sales,Not-in-family,White,Male,50,United-States,1
25_to_45,Private,6_to_12,Separated,Handlers-cleaners,Unmarried,White,Male,40,United-States,0
25_to_45,Private,6_to_12,Married-civ-spouse,Other-service,Husband,White,Male,60,United-States,0
greater_than_45,Private,6_to_12,Divorced,Tech-support,Unmarried,Black,Female,55,United-States,0
25_to_45,Private,6_to_12,Never-married,Adm-clerical,Other-relative,White,Male,35,United-States,0
greater_than_45,Local-gov,6_to_12,Married-civ-spouse,Craft-repair,Husband,White,Male,55,United-States,1
25_to_45,Private,greater_than_12,Married-civ-spouse,Sales,Husband,White,Male,48,United-States,1
less_than_25,Private,greater_than_12,Never-married,Adm-clerical,Not-in-family,White,Female,15,United-States,0
25_to_45,Private,greater_than_12,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1
greater_than_45,Private,greater_than_12,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,1
less_than_25,Private,6_to_12,Never-married,Sales,Own-child,White,Female,14,United-States,0
greater_than_45,Private,6_to_12,Married-civ-spouse,Protective-serv,Husband,White,Male,35,United-States,0
greater_than_45,Private,greater_than_12,Divorced,Sales,Unmarried,Other,Female,20,Non-US,0
25_to_45,Local-gov,6_to_12,Divorced,Adm-clerical,Unmarried,White,Female,35,United-States,0
25_to_45,Private,6_to_12,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1
25_to_45,Self-emp-not-inc,6_to_12,Never-married,Adm-clerical,Not-in-family,White,Female,50,United-States,0
25_to_45,Local-gov,6_to_12,Married-civ-spouse,Protective-serv,Husband,White,Male,54,United-States,1
25_to_45,Private,6_to_12,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0
25_to_45,Private,greater_than_12,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,0
25_to_45,Private,greater_than_12,Never-married,Tech-support,Not-in-family,White,Male,55,United-States,0
greater_than_45,State-gov,greater_than_12,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,United-States,1
25_to_45,Private,greater_than_12,Never-married,Exec-managerial,Not-in-family,White,Male,40,United-States,0
greater_than_45,Local-gov,6_to_12,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1
25_to_45,State-gov,6_to_12,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,0
less_than_25,State-gov,6_to_12,Never-married,Transport-moving,Own-child,White,Male,30,United-States,0
25_to_45,Private,greater_than_12,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,1
greater_than_45,Private,6_to_12,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,0
25_to_45,Private,less_than_6,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,Non-US,0
greater_than_45,Private,6_to_12,Widowed,Other-service,Not-in-family,White,Female,48,United-States,0
less_than_25,Private,6_to_12,Never-married,Sales,Own-child,White,Female,19,United-States,0
25_to_45,State-gov,greater_than_12,Married-civ-spouse,Protective-serv,Husband,Black,Male,40,United-States,0
25_to_45,Private,6_to_12,Married-civ-spouse,Sales,Husband,White,Male,44,United-States,0
less_than_25,Private,6_to_12,Never-married,Other-service,Own-child,White,Male,37,United-States,0
less_than_25,Private,6_to_12,Never-married,Exec-managerial,Own-child,White,Female,40,Non-US,0
greater_than_45,State-gov,6_to_12,Married-civ-spouse,Other-service,Husband,Black,Male,40,United-States,0
greater_than_45,Private,less_than_6,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0
less_than_25,Private,6_to_12,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,Non-US,0
greater_than_45,Private,6_to_12,Never-married,Exec-managerial,Not-in-family,White,Female,45,United-States,0
25_to_45,Private,6_to_12,Never-married,Sales,Other-relative,White,Female,40,United-States,0
25_to_45,Private,greater_than_12,Married-civ-spouse,Prof-specialty,Wife,White,Female,24,United-States,1
less_than_25,Private,6_to_12,Never-married,Transport-moving,Not-in-family,White,Male,40,United-States,0
25_to_45,Private,6_to_12,Never-married,Other-service,Own-child,White,Female,15,United-States,0
25_to_45,Private,6_to_12,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,40,United-States,0
25_to_45,Private,6_to_12,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,1
less_than_25,Private,6_to_12,Never-married,Adm-clerical,Unmarried,White,Female,40,United-States,0
greater_than_45,Self-emp-not-inc,6_to_12,Married-civ-spouse,Sales,Husband,White,Male,35,United-States,0
25_to_45,Private,greater_than_12,Never-married,Sales,Not-in-family,White,Male,40,United-States,1
less_than_25,Private,6_to_12,Never-married,Adm-clerical,Not-in-family,White,Female,35,United-States,0
greater_than_45,Self-emp-not-inc,greater_than_12,Married-civ-spouse,Exec-managerial,Wife,White,Female,25,United-States,0
25_to_45,Private,6_to_12,Separated,Handlers-cleaners,Own-child,White,Female,25,United-States,0
greater_than_45,Local-gov,greater_than_12,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1
25_to_45,Local-gov,6_to_12,Married-civ-spouse,Prof-specialty,Husband,Other,Male,40,United-States,0
less_than_25,Private,greater_than_12,Never-married,Sales,Not-in-family,White,Female,60,United-States,0
25_to_45,Self-emp-not-inc,6_to_12,Never-married,Craft-repair,Not-in-family,White,Male,45,United-States,0
25_to_45,Private,6_to_12,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,0
greater_than_45,Private,6_to_12,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,50,United-States,0
25_to_45,Private,6_to_12,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,1
25_to_45,Private,greater_than_12,Never-married,Handlers-cleaners,Own-child,White,Male,44,United-States,0
greater_than_45,Private,less_than_6,Divorced,Sales,Not-in-family,White,Female,40,United-States,0
greater_than_45,Private,less_than_6,Married-civ-spouse,Transport-moving,Husband,White,Male,44,United-States,1
25_to_45,Private,6_to_12,Married-civ-spouse,Sales,Husband,White,Male,48,United-States,1
25_to_45,Private,greater_than_12,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,45,United-States,0
greater_than_45,Self-emp-not-inc,6_to_12,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,Non-US,0
25_to_45,Private,6_to_12,Divorced,Adm-clerical,Not-in-family,White,Female,62,United-States,0
greater_than_45,Private,6_to_12,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1
less_than_25,Private,6_to_12,Never-married,Sales,Not-in-family,White,Male,45,United-States,0
25_to_45,Self-emp-inc,6_to_12,Never-married,Prof-specialty,Unmarried,White,Female,35,United-States,0
25_to_45,Private,6_to_12,Married-civ-spouse,Sales,Husband,White,Male,35,United-States,1
greater_than_45,Local-gov,6_to_12,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1
greater_than_45,Self-emp-not-inc,greater_than_12,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,1
25_to_45,Private,greater_than_12,Never-married,Exec-managerial,Not-in-family,White,Male,50,United-States,0
25_to_45,Private,6_to_12,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,1
25_to_45,Private,6_to_12,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,1
less_than_25,Private,6_to_12,Never-married,Transport-moving,Own-child,White,Male,40,United-States,0
25_to_45,Private,6_to_12,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,0
less_than_25,Private,6_to_12,Never-married,Sales,Other-relative,White,Female,19,United-States,0
25_to_45,Private,6_to_12,Never-married,Exec-managerial,Not-in-family,White,Female,40,United-States,0
25_to_45,Federal-gov,6_to_12,Married-civ-spouse,Tech-support,Husband,White,Male,75,United-States,1
less_than_25,Private,6_to_12,Never-married,Machine-op-inspct,Own-child,White,Female,35,United-States,0
25_to_45,Private,6_to_12,Never-married,Other-service,Own-child,Black,Male,40,United-States,0
25_to_45,State-gov,greater_than_12,Never-married,Exec-managerial,Not-in-family,White,Female,45,United-States,0
greater_than_45,Private,greater_than_12,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1
less_than_25,Private,6_to_12,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,0
less_than_25,State-gov,6_to_12,Never-married,Adm-clerical,Not-in-family,White,Female,15,United-States,0
25_to_45,Private,6_to_12,Married-civ-spouse,Farming-fishing,Husband,White,Male,75,United-States,1
less_than_25,Private,6_to_12,Never-married,Other-service,Own-child,White,Female,20,United-States,0
less_than_25,Private,6_to_12,Never-married,Other-service,Own-child,White,Male,20,United-States,0
less_than_25,Self-emp-not-inc,less_than_6,Never-married,Farming-fishing,Other-relative,Other,Female,40,Non-US,0
less_than_25,Private,greater_than_12,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,20,Non-US,0
25_to_45,Private,greater_than_12,Never-married,Exec-managerial,Not-in-family,White,Male,50,United-States,0
25_to_45,Private,greater_than_12,Never-married,Prof-specialty,Not-in-family,White,Male,41,United-States,1
25_to_45,Private,6_to_12,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Male,60,Non-US,0
less_than_25,Private,6_to_12,Never-married,Sales,Not-in-family,White,Female,55,United-States,0
25_to_45,Private,greater_than_12,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,1
25_to_45,Private,6_to_12,Never-married,Tech-support,Not-in-family,White,Male,40,United-States,0
25_to_45,Federal-gov,6_to_12,Divorced,Adm-clerical,Unmarried,White,Female,50,United-States,0
greater_than_45,Self-emp-not-inc,6_to_12,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,0
less_than_25,Private,6_to_12,Never-married,Sales,Not-in-family,White,Female,36,United-States,0
25_to_45,Federal-gov,greater_than_12,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1
less_than_25,Private,6_to_12,Never-married,Handlers-cleaners,Not-in-family,White,Male,48,United-States,0
greater_than_45,Private,6_to_12,Divorced,Sales,Not-in-family,White,Male,46,United-States,1
greater_than_45,Private,less_than_6,Married-civ-spouse,Farming-fishing,Husband,White,Male,70,Non-US,0
25_to_45,Private,6_to_12,Married-civ-spouse,Prof-specialty,Husband,White,Male,30,United-States,0
greater_than_45,Private,6_to_12,Married-civ-spouse,Transport-moving,Husband,White,Male,65,United-States,1
greater_than_45,Self-emp-not-inc,greater_than_12,Married-civ-spouse,Prof-specialty,Husband,White,Male,24,United-States,0
less_than_25,Private,6_to_12,Never-married,Handlers-cleaners,Own-child,White,Male,23,United-States,0
25_to_45,Private,6_to_12,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,Non-US,1
greater_than_45,Private,6_to_12,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,0
greater_than_45,Self-emp-not-inc,greater_than_12,Married-civ-spouse,Farming-fishing,Husband,White,Male,30,United-States,0
less_than_25,Private,6_to_12,Never-married,Other-service,Unmarried,Black,Male,40,United-States,0
greater_than_45,Self-emp-not-inc,6_to_12,Widowed,Exec-managerial,Not-in-family,White,Female,60,United-States,1
25_to_45,Private,greater_than_12,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,0
25_to_45,Private,6_to_12,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,60,United-States,1
25_to_45,Private,6_to_12,Widowed,Exec-managerial,Unmarried,White,Female,40,United-States,1
greater_than_45,Private,6_to_12,Married-civ-spouse,Sales,Husband,White,Male,12,United-States,0
greater_than_45,Federal-gov,6_to_12,Divorced,Farming-fishing,Other-relative,White,Male,40,United-States,0
25_to_45,Federal-gov,6_to_12,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,0
25_to_45,Private,6_to_12,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,40,Non-US,0
25_to_45,Private,6_to_12,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,40,United-States,0
25_to_45,Private,6_to_12,Separated,Tech-support,Own-child,White,Female,40,United-States,0
greater_than_45,Self-emp-inc,greater_than_12,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,1
greater_than_45,Private,6_to_12,Never-married,Protective-serv,Not-in-family,White,Male,40,United-States,0
greater_than_45,Private,6_to_12,Married-civ-spouse,Transport-moving,Husband,Black,Male,40,United-States,1
25_to_45,Private,6_to_12,Married-civ-spouse,Craft-repair,Husband,White,Male,65,United-States,0
25_to_45,Private,greater_than_12,Never-married,Prof-specialty,Not-in-family,White,Female,55,United-States,0
25_to_45,State-gov,greater_than_12,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,1
25_to_45,Private,6_to_12,Never-married,Craft-repair,Unmarried,White,Male,40,Non-US,0
25_to_45,Private,6_to_12,Separated,Sales,Not-in-family,White,Male,52,United-States,0
25_to_45,Private,6_to_12,Married-civ-spouse,Transport-moving,Husband,White,Male,50,United-States,1
25_to_45,Self-emp-not-inc,6_to_12,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1
greater_than_45,Private,6_to_12,Married-civ-spouse,Tech-support,Husband,Black,Male,40,United-States,0
25_to_45,Private,greater_than_12,Married-civ-spouse,Exec-managerial,Husband,White,Male,47,United-States,1
25_to_45,Private,greater_than_12,Never-married,Adm-clerical,Not-in-family,Black,Female,40,United-States,0
greater_than_45,Private,less_than_6,Married-civ-spouse,Craft-repair,Husband,White,Male,55,United-States,0
greater_than_45,Self-emp-not-inc,6_to_12,Divorced,Exec-managerial,Not-in-family,White,Male,50,United-States,1
25_to_45,Private,6_to_12,Married-civ-spouse,Prof-specialty,Wife,White,Female,36,United-States,1
25_to_45,Private,6_to_12,Divorced,Exec-managerial,Not-in-family,White,Female,45,United-States,0
less_than_25,Private,6_to_12,Never-married,Adm-clerical,Own-child,White,Female,15,United-States,0
greater_than_45,Private,6_to_12,Married-civ-spouse,Sales,Husband,White,Male,42,United-States,1
less_than_25,Private,6_to_12,Never-married,Farming-fishing,Not-in-family,White,Female,40,United-States,0
less_than_25,Private,6_to_12,Never-married,Adm-clerical,Unmarried,Black,Female,40,United-States,0
25_to_45,Private,6_to_12,Never-married,Exec-managerial,Unmarried,Black,Female,45,United-States,0
greater_than_45,Private,6_to_12,Divorced,Adm-clerical,Not-in-family,Black,Female,37,United-States,0
25_to_45,Self-emp-inc,greater_than_12,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,65,United-States,1
25_to_45,State-gov,greater_than_12,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1
25_to_45,Private,less_than_6,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1
25_to_45,Local-gov,6_to_12,Never-married,Craft-repair,Own-child,Black,Male,40,United-States,0
less_than_25,Private,greater_than_12,Never-married,Exec-managerial,Not-in-family,White,Male,60,United-States,0
greater_than_45,Private,greater_than_12,Divorced,Prof-specialty,Not-in-family,White,Male,30,United-States,1
25_to_45,Local-gov,6_to_12,Married-civ-spouse,Protective-serv,Husband,White,Male,48,United-States,1
25_to_45,Private,6_to_12,Divorced,Sales,Not-in-family,White,Male,40,United-States,0
25_to_45,Private,6_to_12,Married-civ-spouse,Other-service,Husband,White,Male,45,Non-US,0
greater_than_45,Private,6_to_12,Widowed,Adm-clerical,Other-relative,White,Male,20,United-States,0
25_to_45,Private,6_to_12,Divorced,Machine-op-inspct,Not-in-family,White,Female,40,United-States,0
25_to_45,Private,6_to_12,Never-married,Craft-repair,Other-relative,White,Male,40,United-States,0
less_than_25,Private,greater_than_12,Never-married,Prof-specialty,Not-in-family,White,Female,8,United-States,0
25_to_45,Private,6_to_12,Married-spouse-absent,Exec-managerial,Not-in-family,White,Male,40,United-States,0
25_to_45,Self-emp-not-inc,6_to_12,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,0
25_to_45,Private,6_to_12,Never-married,Craft-repair,Not-in-family,White,Male,35,United-States,0
less_than_25,Self-emp-not-inc,6_to_12,Never-married,Craft-repair,Unmarried,White,Male,40,United-States,0
25_to_45,Private,6_to_12,Never-married,Other-service,Unmarried,Black,Female,40,United-States,0
greater_than_45,Private,6_to_12,Married-civ-spouse,Adm-clerical,Wife,White,Female,37,United-States,1
greater_than_45,Private,6_to_12,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,1
25_to_45,Private,6_to_12,Divorced,Tech-support,Own-child,Black,Female,40,United-States,0
25_to_45,Private,6_to_12,Never-married,Sales,Own-child,White,Female,45,United-States,0
greater_than_45,Self-emp-not-inc,less_than_6,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,0
less_than_25,Private,greater_than_12,Never-married,Tech-support,Not-in-family,White,Male,18,United-States,0
25_to_45,Private,greater_than_12,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,47,United-States,1
25_to_45,Private,6_to_12,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Female,45,United-States,0
greater_than_45,Self-emp-not-inc,less_than_6,Married-civ-spouse,Transport-moving,Husband,White,Male,50,Non-US,0
25_to_45,Private,6_to_12,Married-civ-spouse,Farming-fishing,Husband,White,Male,56,United-States,0
25_to_45,Private,6_to_12,Never-married,Handlers-cleaners,Not-in-family,White,Male,40,United-States,0
25_to_45,Self-emp-inc,6_to_12,Married-civ-spouse,Sales,Husband,White,Male,55,United-States,0
25_to_45,Private,less_than_6,Married-spouse-absent,Priv-house-serv,Not-in-family,White,Female,40,Non-US,0
25_to_45,Private,greater_than_12,Divorced,Other-service,Not-in-family,White,Female,99,United-States,0
greater_than_45,Private,6_to_12,Married-civ-spouse,Sales,Husband,White,Male,48,United-States,1
greater_than_45,Private,greater_than_12,Married-civ-spouse,Adm-clerical,Wife,White,Female,50,United-States,1
25_to_45,Private,greater_than_12,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1
less_than_25,Private,greater_than_12,Never-married,Other-service,Own-child,White,Male,10,United-States,0
greater_than_45,Private,6_to_12,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,40,United-States,1
greater_than_45,Local-gov,greater_than_12,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,1
less_than_25,Private,6_to_12,Never-married,Sales,Own-child,White,Female,25,United-States,0
25_to_45,Private,6_to_12,Divorced,Craft-repair,Not-in-family,White,Male,40,United-States,0
greater_than_45,Private,6_to_12,Never-married,Other-service,Own-child,Black,Female,40,United-States,0
less_than_25,Private,6_to_12,Never-married,Sales,Own-child,White,Female,10,United-States,0
less_than_25,Private,6_to_12,Never-married,Sales,Not-in-family,White,Male,70,United-States,0
greater_than_45,Private,6_to_12,Never-married,Adm-clerical,Other-relative,Black,Female,40,United-States,0
25_to_45,Private,6_to_12,Never-married,Handlers-cleaners,Own-child,Black,Male,40,United-States,0
25_to_45,Local-gov,greater_than_12,Married-civ-spouse,Prof-specialty,Husband,White,Male,37,United-States,0
less_than_25,Private,6_to_12,Never-married,Adm-clerical,Own-child,White,Female,40,United-States,0
25_to_45,Private,6_to_12,Never-married,Transport-moving,Not-in-family,White,Male,65,United-States,0
25_to_45,Private,6_to_12,Never-married,Handlers-cleaners,Not-in-family,White,Male,40,United-States,0
25_to_45,Private,6_to_12,Never-married,Craft-repair,Unmarried,White,Male,40,United-States,0
greater_than_45,Federal-gov,greater_than_12,Divorced,Tech-support,Unmarried,White,Female,50,United-States,0
25_to_45,Private,6_to_12,Divorced,Tech-support,Not-in-family,White,Female,40,United-States,0
greater_than_45,Private,greater_than_12,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,1
greater_than_45,Private,less_than_6,Separated,Handlers-cleaners,Not-in-family,Black,Male,40,United-States,0
25_to_45,Private,greater_than_12,Married-civ-spouse,Adm-clerical,Husband,White,Male,55,United-States,1
greater_than_45,Private,less_than_6,Never-married,Machine-op-inspct,Not-in-family,White,Male,50,United-States,0
greater_than_45,Private,6_to_12,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,1
greater_than_45,Private,6_to_12,Divorced,Sales,Not-in-family,White,Female,49,United-States,0
25_to_45,Private,6_to_12,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1
25_to_45,Private,greater_than_12,Never-married,Prof-specialty,Not-in-family,White,Male,50,United-States,1
25_to_45,Private,greater_than_12,Never-married,Prof-specialty,Not-in-family,White,Male,60,United-States,1
greater_than_45,Private,6_to_12,Divorced,Craft-repair,Not-in-family,White,Female,20,United-States,0
less_than_25,Private,6_to_12,Never-married,Other-service,Not-in-family,White,Male,40,United-States,0
greater_than_45,Local-gov,6_to_12,Never-married,Adm-clerical,Not-in-family,White,Male,38,Non-US,0
greater_than_45,Private,greater_than_12,Never-married,Prof-specialty,Own-child,White,Male,40,United-States,0
25_to_45,Private,6_to_12,Separated,Other-service,Unmarried,Black,Female,40,United-States,0
greater_than_45,Self-emp-not-inc,6_to_12,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,0
greater_than_45,Private,6_to_12,Widowed,Sales,Not-in-family,White,Female,20,United-States,0
less_than_25,Private,6_to_12,Never-married,Farming-fishing,Own-child,White,Male,40,United-States,0
less_than_25,Private,6_to_12,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,40,United-States,0
25_to_45,Private,6_to_12,Married-civ-spouse,Sales,Husband,White,Male,45,United-States,0
25_to_45,Private,6_to_12,Married-civ-spouse,Other-service,Wife,White,Female,50,United-States,0
greater_than_45,Local-gov,6_to_12,Divorced,Protective-serv,Not-in-family,White,Female,35,United-States,0
greater_than_45,Private,greater_than_12,Married-civ-spouse,Sales,Husband,White,Male,60,United-States,0
25_to_45,Self-emp-inc,greater_than_12,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,1
greater_than_45,Private,6_to_12,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0
greater_than_45,Self-emp-inc,6_to_12,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,United-States,1
greater_than_45,Private,6_to_12,Widowed,Sales,Not-in-family,White,Female,40,United-States,0
25_to_45,Private,6_to_12,Married-civ-spouse,Prof-specialty,Wife,White,Female,36,United-States,1
greater_than_45,Private,6_to_12,Divorced,Handlers-cleaners,Own-child,White,Male,40,United-States,0
greater_than_45,Private,6_to_12,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1
less_than_25,Private,6_to_12,Never-married,Sales,Own-child,White,Male,30,United-States,0
greater_than_45,Private,6_to_12,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,1
25_to_45,Private,6_to_12,Never-married,Tech-support,Unmarried,White,Female,40,Non-US,0
greater_than_45,Private,greater_than_12,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1
