age,workclass,edu_level,marital_status,occupation,relationship,race,sex,hours_per_week,native_country,income
45,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,53,United-States,1
38,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,38,United-States,-1
21,Private,12,Never-married,Sales,Not-in-family,White,Female,35,United-States,-1
33,Private,9,Separated,Handlers-cleaners,Not-in-family,White,Male,40,United-States,-1
39,Private,10,Divorced,Craft-repair,Unmarried,White,Male,40,United-States,-1
31,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,-1
43,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,1
33,Self-emp-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,1
49,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,60,United-States,-1
41,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,-1
55,Self-emp-not-inc,10,Divorced,Machine-op-inspct,Not-in-family,White,Male,40,United-States,-1
52,Private,10,Divorced,Adm-clerical,Not-in-family,Black,Female,37,United-States,-1
42,Private,13,Divorced,Prof-specialty,Not-in-family,Black,Male,40,United-States,-1
24,Private,10,Never-married,Adm-clerical,Own-child,White,Female,30,United-States,-1
42,Private,9,Married-spouse-absent,Adm-clerical,Not-in-family,White,Male,52,United-States,-1
41,State-gov,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1
35,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,Mexico,-1
54,Federal-gov,14,Divorced,Exec-managerial,Not-in-family,White,Male,42,United-States,1
24,Private,3,Never-married,Handlers-cleaners,Other-relative,White,Male,40,Mexico,-1
57,Federal-gov,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,United-States,1
58,State-gov,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1
32,Private,9,Never-married,Other-service,Unmarried,Black,Male,40,United-States,-1
22,Private,9,Never-married,Sales,Own-child,White,Female,25,United-States,-1
20,Private,9,Divorced,Other-service,Unmarried,White,Female,25,United-States,-1
26,Local-gov,9,Never-married,Adm-clerical,Own-child,Black,Female,20,England,-1
33,Private,7,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,-1
19,Private,6,Never-married,Sales,Unmarried,White,Female,40,United-States,-1
50,Self-emp-not-inc,9,Married-civ-spouse,Other-service,Wife,White,Female,20,United-States,1
32,Private,9,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,-1
51,Local-gov,13,Married-civ-spouse,Transport-moving,Husband,Black,Male,40,United-States,1
18,Private,10,Never-married,Sales,Own-child,Asian-Pac-Islander,Female,20,United-States,-1
35,Federal-gov,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,1
46,Private,9,Divorced,Craft-repair,Not-in-family,White,Male,55,United-States,-1
37,Private,9,Divorced,Sales,Unmarried,White,Male,45,United-States,-1
45,Private,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,20,United-States,1
63,Private,5,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,32,United-States,-1
53,Private,9,Never-married,Other-service,Other-relative,Asian-Pac-Islander,Male,10,Philippines,-1
24,Private,9,Never-married,Adm-clerical,Own-child,Black,Female,40,United-States,-1
47,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,-1
41,Private,9,Never-married,Exec-managerial,Unmarried,White,Female,40,United-States,-1
27,Private,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,40,United-States,-1
35,Self-emp-inc,9,Married-civ-spouse,Exec-managerial,Husband,Black,Male,75,United-States,-1
19,Private,10,Never-married,Adm-clerical,Own-child,White,Female,24,United-States,-1
47,Private,10,Separated,Other-service,Not-in-family,White,Female,35,United-States,-1
25,Federal-gov,13,Never-married,Adm-clerical,Unmarried,Black,Female,40,United-States,-1
59,Local-gov,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1
28,Private,6,Never-married,Machine-op-inspct,Unmarried,White,Female,40,United-States,-1
17,Private,6,Never-married,Sales,Own-child,White,Female,20,United-States,-1
21,Private,10,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Male,50,England,-1
31,Private,9,Divorced,Sales,Unmarried,Other,Female,40,Mexico,-1
49,Private,9,Divorced,Handlers-cleaners,Not-in-family,White,Female,40,United-States,-1
48,Local-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,1
60,Self-emp-not-inc,16,Divorced,Sales,Not-in-family,White,Male,20,United-States,-1
33,Self-emp-not-inc,8,Never-married,Transport-moving,Not-in-family,White,Male,40,United-States,-1
40,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,-1
42,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,52,United-States,-1
34,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,-1
38,Federal-gov,11,Divorced,Adm-clerical,Own-child,Black,Male,52,United-States,-1
58,Self-emp-not-inc,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,70,United-States,1
52,Private,10,Separated,Sales,Other-relative,White,Female,55,United-States,-1
22,Local-gov,10,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,-1
24,Private,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,35,United-States,1
39,Private,9,Divorced,Machine-op-inspct,Unmarried,White,Female,40,Mexico,-1
41,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,United-States,1
56,Private,5,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,-1
21,Private,9,Never-married,Other-service,Not-in-family,White,Female,40,United-States,-1
29,Private,9,Divorced,Sales,Unmarried,White,Female,25,United-States,-1
45,Private,11,Divorced,Other-service,Not-in-family,White,Male,10,United-States,-1
44,Local-gov,10,Married-civ-spouse,Protective-serv,Husband,White,Male,80,United-States,1
54,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,1
24,Private,10,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,-1
40,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,-1
43,State-gov,13,Never-married,Prof-specialty,Own-child,White,Male,60,United-States,1
41,Self-emp-not-inc,7,Divorced,Other-service,Not-in-family,White,Female,40,United-States,-1
32,Private,11,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,-1
31,Private,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,25,Mexico,-1
26,Private,9,Divorced,Adm-clerical,Not-in-family,White,Male,40,United-States,-1
50,State-gov,13,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1
62,Self-emp-inc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,-1
24,Private,9,Married-civ-spouse,Other-service,Husband,White,Male,45,United-States,-1
58,Private,13,Divorced,Exec-managerial,Not-in-family,White,Male,65,United-States,1
44,Self-emp-inc,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1
44,Private,8,Divorced,Other-service,Not-in-family,White,Male,40,United-States,-1
37,Self-emp-inc,10,Married-civ-spouse,Transport-moving,Husband,White,Male,50,United-States,1
65,Self-emp-not-inc,4,Never-married,Farming-fishing,Not-in-family,White,Male,40,United-States,-1
33,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1
56,Self-emp-not-inc,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,1
35,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,48,United-States,1
33,Private,13,Never-married,Prof-specialty,Own-child,White,Male,40,United-States,-1
35,Private,13,Married-civ-spouse,Tech-support,Husband,White,Male,48,United-States,-1
47,Self-emp-not-inc,10,Married-spouse-absent,Exec-managerial,Not-in-family,White,Female,60,United-States,-1
35,Self-emp-not-inc,5,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,96,United-States,-1
56,Private,10,Divorced,Sales,Unmarried,White,Female,40,United-States,-1
29,Self-emp-inc,14,Never-married,Prof-specialty,Own-child,White,Male,40,United-States,-1
53,Self-emp-inc,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,50,Thailand,1
42,Private,11,Separated,Sales,Unmarried,Black,Female,25,United-States,-1
24,Private,13,Never-married,Tech-support,Not-in-family,White,Male,50,Taiwan,-1
33,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,-1
42,Private,6,Married-civ-spouse,Sales,Husband,White,Male,45,United-States,-1
38,State-gov,10,Married-civ-spouse,Protective-serv,Husband,White,Male,50,United-States,1
32,Private,9,Never-married,Machine-op-inspct,Own-child,White,Male,40,United-States,-1
20,Self-emp-not-inc,4,Never-married,Craft-repair,Own-child,White,Male,20,United-States,-1
32,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,-1
28,Local-gov,10,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,1
51,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,55,United-States,1
41,Local-gov,9,Never-married,Other-service,Own-child,White,Male,30,United-States,-1
37,Local-gov,12,Married-spouse-absent,Other-service,Unmarried,Black,Female,50,United-States,-1
23,Private,9,Married-civ-spouse,Other-service,Wife,White,Female,40,United-States,-1
40,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,-1
47,Private,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,-1
46,Self-emp-not-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,-1
24,Private,13,Never-married,Sales,Not-in-family,White,Male,40,United-States,-1
40,Private,9,Divorced,Machine-op-inspct,Unmarried,Black,Female,28,United-States,-1
30,Self-emp-not-inc,9,Married-civ-spouse,Machine-op-inspct,Own-child,Asian-Pac-Islander,Male,60,South,-1
41,State-gov,15,Widowed,Prof-specialty,Not-in-family,Other,Female,52,United-States,1
37,State-gov,13,Married-civ-spouse,Adm-clerical,Wife,Black,Female,45,United-States,1
49,Federal-gov,9,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,40,Philippines,-1
41,Federal-gov,13,Married-civ-spouse,Exec-managerial,Wife,Black,Female,50,United-States,1
52,Local-gov,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,35,United-States,-1
23,Private,10,Never-married,Sales,Not-in-family,White,Male,50,United-States,-1
34,Private,9,Divorced,Craft-repair,Unmarried,Black,Female,40,United-States,-1
25,State-gov,13,Never-married,Exec-managerial,Not-in-family,White,Female,40,United-States,1
44,Self-emp-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,45,United-States,1
31,Local-gov,9,Divorced,Prof-specialty,Unmarried,White,Male,33,United-States,-1
53,Private,13,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,-1
62,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,-1
35,Private,13,Never-married,Exec-managerial,Not-in-family,White,Male,55,United-States,-1
30,Federal-gov,13,Never-married,Prof-specialty,Not-in-family,White,Male,40,United-States,-1
48,State-gov,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,1
36,Private,13,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,1
32,Private,7,Divorced,Other-service,Not-in-family,White,Male,33,United-States,-1
22,Private,10,Never-married,Priv-house-serv,Own-child,White,Female,28,United-States,-1
19,Private,9,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,-1
26,Private,9,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,-1
56,State-gov,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,35,United-States,1
45,Private,4,Widowed,Other-service,Unmarried,White,Female,21,United-States,-1
23,Private,10,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,40,Philippines,-1
31,Private,9,Separated,Handlers-cleaners,Not-in-family,White,Male,40,United-States,-1
30,Private,7,Never-married,Sales,Unmarried,White,Female,8,United-States,-1
42,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,35,United-States,-1
27,State-gov,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,-1
37,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,1
31,Private,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,60,United-States,-1
33,Private,13,Separated,Prof-specialty,Not-in-family,White,Female,40,United-States,-1
64,Private,1,Married-civ-spouse,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,40,Philippines,-1
32,Private,9,Divorced,Other-service,Not-in-family,White,Female,40,United-States,-1
37,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,-1
25,Private,7,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,-1
49,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,-1
36,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1
67,Private,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,15,United-States,-1
54,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,1
45,Local-gov,16,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,1
30,Private,10,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,-1
39,State-gov,9,Married-civ-spouse,Protective-serv,Other-relative,White,Female,40,United-States,-1
57,Private,6,Divorced,Other-service,Not-in-family,Amer-Indian-Eskimo,Female,20,United-States,-1
57,Private,6,Never-married,Other-service,Not-in-family,White,Male,40,United-States,-1
23,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,United-States,-1
49,Local-gov,9,Married-civ-spouse,Other-service,Other-relative,White,Male,40,Italy,-1
46,State-gov,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,10,United-States,1
41,State-gov,13,Never-married,Tech-support,Not-in-family,White,Female,43,United-States,-1
44,Private,11,Married-civ-spouse,Tech-support,Husband,White,Male,45,United-States,-1
25,Private,13,Never-married,Other-service,Own-child,White,Female,30,United-States,-1
34,Local-gov,13,Married-civ-spouse,Craft-repair,Husband,Black,Male,45,United-States,1
24,Private,13,Never-married,Sales,Own-child,White,Male,25,United-States,-1
32,Private,13,Never-married,Exec-managerial,Not-in-family,White,Female,45,United-States,-1
27,Local-gov,9,Married-civ-spouse,Tech-support,Husband,White,Male,50,United-States,1
67,Private,8,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,40,Cuba,-1
36,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,-1
40,Private,10,Divorced,Exec-managerial,Not-in-family,White,Male,48,United-States,-1
24,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,-1
46,Private,13,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,1
44,State-gov,9,Divorced,Adm-clerical,Unmarried,White,Female,38,United-States,-1
23,Self-emp-not-inc,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1
46,Private,15,Never-married,Prof-specialty,Not-in-family,White,Male,90,United-States,-1
31,Private,11,Never-married,Tech-support,Not-in-family,White,Male,40,United-States,-1
21,Local-gov,10,Married-civ-spouse,Protective-serv,Own-child,Black,Male,40,United-States,-1
61,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1
71,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,15,United-States,-1
42,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1
21,State-gov,10,Never-married,Other-service,Not-in-family,White,Female,16,United-States,-1
21,Private,1,Never-married,Farming-fishing,Not-in-family,White,Male,25,Mexico,-1
28,Local-gov,13,Divorced,Prof-specialty,Not-in-family,White,Female,60,United-States,-1
27,Local-gov,12,Never-married,Prof-specialty,Own-child,Black,Female,37,United-States,-1
32,Private,10,Never-married,Other-service,Not-in-family,White,Female,25,United-States,-1
47,Private,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,40,United-States,-1
22,Private,12,Never-married,Exec-managerial,Not-in-family,White,Male,35,England,-1
56,Private,9,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,-1
20,Private,9,Married-civ-spouse,Other-service,Other-relative,White,Female,40,United-States,-1
30,Private,10,Never-married,Sales,Not-in-family,White,Female,40,United-States,-1
22,Private,10,Never-married,Other-service,Own-child,White,Female,25,United-States,-1
28,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,45,United-States,1
50,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,United-States,1
66,State-gov,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,10,United-States,-1
38,Private,10,Never-married,Other-service,Not-in-family,White,Male,46,United-States,-1
62,Private,8,Married-civ-spouse,Exec-managerial,Husband,White,Male,30,United-States,-1
36,Federal-gov,14,Divorced,Tech-support,Not-in-family,White,Female,40,United-States,1
47,Private,6,Married-civ-spouse,Craft-repair,Husband,White,Male,35,United-States,-1
25,Private,9,Never-married,Tech-support,Not-in-family,White,Male,40,United-States,-1
26,Private,10,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,-1
37,Private,7,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,United-States,-1
70,Self-emp-not-inc,4,Married-civ-spouse,Craft-repair,Husband,White,Male,8,United-States,-1
52,Private,7,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,-1
70,Private,5,Married-civ-spouse,Exec-managerial,Husband,White,Male,18,United-States,-1
19,State-gov,9,Never-married,Protective-serv,Own-child,White,Male,40,United-States,-1
23,Private,7,Never-married,Craft-repair,Own-child,White,Male,3,United-States,-1
37,Private,7,Separated,Sales,Unmarried,Black,Female,40,United-States,-1
45,State-gov,10,Divorced,Prof-specialty,Unmarried,Black,Female,40,United-States,-1
29,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,1
56,Self-emp-not-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,20,Poland,-1
50,Private,14,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,-1
20,Private,9,Never-married,Adm-clerical,Other-relative,White,Male,30,United-States,-1
26,Private,13,Never-married,Adm-clerical,Not-in-family,White,Male,40,United-States,-1
41,Self-emp-inc,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,1
21,Private,9,Never-married,Handlers-cleaners,Own-child,White,Male,40,United-States,-1
48,Self-emp-not-inc,3,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,-1
22,Private,10,Never-married,Other-service,Not-in-family,White,Male,40,United-States,-1
37,State-gov,12,Married-civ-spouse,Other-service,Husband,White,Male,35,United-States,-1
47,Private,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,30,United-States,1
61,Private,13,Divorced,Sales,Unmarried,White,Male,40,United-States,-1
47,Local-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1
37,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,25,United-States,-1
46,State-gov,11,Separated,Adm-clerical,Unmarried,Black,Female,40,United-States,-1
42,Self-emp-not-inc,9,Married-civ-spouse,Sales,Husband,White,Male,48,United-States,-1
41,Private,9,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,-1
33,Local-gov,5,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,-1
24,Private,13,Never-married,Prof-specialty,Not-in-family,White,Male,35,United-States,-1
27,Private,12,Never-married,Tech-support,Not-in-family,White,Male,40,United-States,-1
40,Federal-gov,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,39,United-States,-1
56,Private,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,-1
35,Federal-gov,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,55,Canada,-1
24,Private,11,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,-1
73,Self-emp-not-inc,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,1,United-States,-1
36,Private,10,Never-married,Sales,Not-in-family,White,Male,50,United-States,-1
31,Private,13,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,1
36,Private,9,Never-married,Handlers-cleaners,Not-in-family,Black,Male,40,United-States,-1
37,Private,9,Married-civ-spouse,Sales,Husband,Black,Male,40,United-States,1
26,Private,13,Never-married,Prof-specialty,Not-in-family,White,Female,55,United-States,-1
20,Private,9,Never-married,Protective-serv,Own-child,White,Male,40,Cuba,-1
58,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1
45,State-gov,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,1
31,Private,13,Never-married,Tech-support,Not-in-family,White,Female,40,United-States,-1
44,Private,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,1
19,Local-gov,10,Never-married,Prof-specialty,Own-child,White,Female,30,United-States,-1
54,Private,9,Married-civ-spouse,Tech-support,Husband,Black,Male,50,Puerto-Rico,1
31,State-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,-1
27,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,35,United-States,-1
36,Private,10,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,1
47,Federal-gov,10,Divorced,Adm-clerical,Not-in-family,White,Male,40,United-States,-1
35,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,-1
42,Private,2,Married-civ-spouse,Adm-clerical,Husband,White,Male,55,Portugal,1
45,Private,13,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,-1
70,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,-1
27,Local-gov,8,Never-married,Other-service,Own-child,Black,Female,44,United-States,-1
36,Private,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,1
23,Private,9,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,Male,40,United-States,-1
25,Private,13,Never-married,Exec-managerial,Not-in-family,White,Male,50,United-States,-1
45,Self-emp-not-inc,10,Married-civ-spouse,Craft-repair,Husband,White,Male,45,United-States,1
24,Private,9,Never-married,Handlers-cleaners,Own-child,White,Male,30,United-States,-1
90,Private,12,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,1
50,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,44,United-States,1
37,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,99,United-States,1
31,Private,10,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,-1
17,Private,7,Never-married,Farming-fishing,Own-child,White,Male,40,United-States,-1
26,Private,10,Never-married,Adm-clerical,Not-in-family,Black,Male,38,United-States,-1
41,Private,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,-1
50,Self-emp-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,1
45,Self-emp-not-inc,9,Married-civ-spouse,Transport-moving,Husband,White,Male,80,United-States,-1
54,Self-emp-not-inc,10,Married-civ-spouse,Sales,Husband,White,Male,55,United-States,1
54,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,-1
38,Private,9,Never-married,Machine-op-inspct,Own-child,White,Male,40,United-States,-1
22,Private,9,Married-civ-spouse,Sales,Other-relative,White,Female,38,United-States,-1
43,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,-1
30,Private,13,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,1
42,Private,9,Separated,Craft-repair,Not-in-family,White,Male,40,United-States,-1
48,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,1
56,Private,10,Married-civ-spouse,Transport-moving,Husband,Black,Male,35,United-States,1
21,Local-gov,10,Never-married,Adm-clerical,Unmarried,White,Male,36,United-States,-1
45,Private,13,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,-1
37,Private,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1
38,Local-gov,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,30,United-States,-1
34,Private,10,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,-1
29,Private,9,Divorced,Protective-serv,Own-child,White,Male,40,United-States,-1
24,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,-1
35,Private,12,Never-married,Machine-op-inspct,Not-in-family,White,Male,55,United-States,-1
39,Self-emp-not-inc,6,Married-civ-spouse,Transport-moving,Husband,White,Male,70,United-States,-1
73,Self-emp-not-inc,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,12,United-States,-1
57,Private,11,Never-married,Other-service,Own-child,White,Female,40,United-States,-1
35,Self-emp-inc,13,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,-1
60,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,32,United-States,-1
54,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,-1
53,Self-emp-not-inc,13,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,-1
23,Private,10,Never-married,Exec-managerial,Other-relative,White,Female,40,United-States,-1
57,Self-emp-not-inc,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,48,United-States,1
27,Self-emp-not-inc,6,Never-married,Sales,Own-child,White,Female,48,United-States,-1
25,Private,9,Never-married,Exec-managerial,Own-child,Black,Male,40,United-States,-1
38,Private,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,40,United-States,-1
48,Private,10,Married-civ-spouse,Sales,Husband,Black,Male,60,United-States,1
24,Private,9,Never-married,Adm-clerical,Unmarried,White,Female,45,United-States,-1
67,Self-emp-inc,10,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,-1
20,Private,9,Never-married,Other-service,Own-child,Black,Male,35,United-States,-1
38,Private,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,40,China,1
54,Private,4,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,-1
20,Self-emp-not-inc,10,Never-married,Farming-fishing,Own-child,White,Male,40,United-States,-1
57,Private,6,Separated,Exec-managerial,Not-in-family,White,Male,55,United-States,-1
34,Federal-gov,13,Never-married,Exec-managerial,Not-in-family,White,Male,44,United-States,-1
34,Private,9,Separated,Craft-repair,Unmarried,White,Male,49,United-States,-1
80,Private,9,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,Female,16,United-States,-1
40,Private,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,40,United-States,-1
19,Local-gov,7,Never-married,Handlers-cleaners,Other-relative,White,Male,35,United-States,-1
35,Private,10,Married-civ-spouse,Protective-serv,Husband,White,Male,56,United-States,-1
21,Private,9,Never-married,Sales,Unmarried,White,Female,40,United-States,-1
59,Local-gov,7,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,-1
53,Private,10,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,1
41,Self-emp-not-inc,11,Married-civ-spouse,Other-service,Wife,White,Female,40,United-States,1
59,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,55,United-States,-1
52,Private,2,Divorced,Farming-fishing,Not-in-family,Black,Male,40,United-States,-1
48,Private,3,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,Mexico,-1
24,Private,8,Never-married,Machine-op-inspct,Own-child,Black,Male,40,United-States,-1
49,Private,15,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,1
19,Private,9,Never-married,Adm-clerical,Own-child,White,Male,50,United-States,-1
50,Private,9,Divorced,Other-service,Not-in-family,White,Female,40,United-States,-1
39,Private,12,Married-civ-spouse,Craft-repair,Husband,White,Male,60,United-States,1
25,Private,9,Married-civ-spouse,Other-service,Wife,Black,Female,40,United-States,-1
66,Private,4,Divorced,Other-service,Other-relative,Asian-Pac-Islander,Female,40,Philippines,-1
