age,workclass,edu_level,marital_status,occupation,relationship,race,sex,hours_per_week,native_country,income
under_30,Private,under_12,Married,Not-technical,Family,White,Male,above_25,United-States,0
above_30,Private,under_12,Married,Technical,Family,White,Male,above_25,United-States,1
under_30,Private,under_12,Non-married,Not-technical,Family,White,Male,under_25,United-States,0
above_30,Private,under_12,Non-married,Not-technical,Not-in-family,White,Female,above_25,United-States,0
above_30,Non-Private,above_12,Married,Not-technical,Family,White,Male,above_25,United-States,0
above_30,Non-Private,under_12,Married,Technical,Family,White,Male,above_25,Non-US,0
under_30,Private,under_12,Non-married,Not-technical,Not-in-family,White,Female,above_25,United-States,0
above_30,Private,above_12,Non-married,Technical,Family,Black,Male,above_25,United-States,0
above_30,Private,under_12,Non-married,Not-technical,Not-in-family,White,Female,above_25,United-States,0
above_30,Private,under_12,Married,Not-technical,Family,White,Male,above_25,United-States,1
above_30,Private,under_12,Married,Not-technical,Family,White,Male,above_25,United-States,1
above_30,Private,under_12,Non-married,Not-technical,Not-in-family,White,Female,above_25,United-States,0
above_30,Non-Private,under_12,Non-married,Not-technical,Not-in-family,White,Female,above_25,United-States,0
above_30,Private,under_12,Married,Not-technical,Family,White,Male,above_25,United-States,1
under_30,Private,under_12,Non-married,Technical,Not-in-family,Amer-Indian-Eskimo,Female,above_25,United-States,0
above_30,Non-Private,under_12,Non-married,Not-technical,Not-in-family,White,Female,above_25,United-States,0
above_30,Private,under_12,Married,Not-technical,Family,White,Male,above_25,United-States,1
above_30,Private,under_12,Married,Not-technical,Family,White,Male,above_25,United-States,0
above_30,Private,under_12,Non-married,Technical,Not-in-family,White,Male,above_25,United-States,0
above_30,Private,above_12,Married,Technical,Family,White,Male,above_25,United-States,1
under_30,Private,under_12,Married,Technical,Family,White,Male,above_25,United-States,0
above_30,Private,under_12,Non-married,Technical,Not-in-family,White,Male,above_25,United-States,0
under_30,Private,under_12,Non-married,Technical,Family,White,Male,under_25,United-States,0
above_30,Private,under_12,Married,Technical,Family,White,Male,above_25,United-States,1
under_30,Private,under_12,Non-married,Not-technical,Family,White,Female,above_25,United-States,0
under_30,Private,under_12,Non-married,Not-technical,Family,White,Male,above_25,United-States,0
above_30,Private,above_12,Married,Not-technical,Family,White,Male,above_25,United-States,1
above_30,Private,under_12,Married,Technical,Family,White,Male,above_25,United-States,1
under_30,Private,under_12,Non-married,Not-technical,Not-in-family,White,Male,above_25,United-States,0
under_30,Private,above_12,Married,Technical,Family,White,Male,above_25,United-States,0
above_30,Private,above_12,Non-married,Technical,Not-in-family,White,Female,above_25,United-States,0
above_30,Private,under_12,Non-married,Not-technical,Family,White,Male,above_25,United-States,0
under_30,Private,above_12,Non-married,Technical,Not-in-family,White,Male,above_25,United-States,0
above_30,Private,under_12,Non-married,Not-technical,Family,White,Male,above_25,United-States,0
above_30,Non-Private,under_12,Married,Not-technical,Family,White,Male,above_25,United-States,1
above_30,Private,under_12,Non-married,Not-technical,Not-in-family,Black,Female,above_25,United-States,0
above_30,Private,under_12,Non-married,Not-technical,Not-in-family,White,Female,above_25,United-States,0
under_30,Private,under_12,Non-married,Not-technical,Family,White,Male,above_25,United-States,0
under_30,Non-Private,above_12,Non-married,Technical,Not-in-family,White,Male,above_25,United-States,0
above_30,Private,under_12,Married,Not-technical,Family,White,Male,above_25,United-States,0
under_30,Private,under_12,Married,Technical,Family,Black,Female,above_25,United-States,0
above_30,Private,under_12,Married,Not-technical,Family,White,Male,above_25,Non-US,1
above_30,Private,under_12,Married,Not-technical,Family,Asian-Pac-Islander,Male,above_25,United-States,0
above_30,Private,under_12,Married,Not-technical,Family,White,Male,above_25,United-States,0
above_30,Private,under_12,Married,Not-technical,Family,White,Male,above_25,Non-US,0
under_30,Private,under_12,Non-married,Technical,Family,White,Male,above_25,United-States,0
above_30,Private,under_12,Non-married,Not-technical,Family,White,Female,above_25,Non-US,0
above_30,Private,under_12,Married,Technical,Family,White,Male,above_25,United-States,0
above_30,Private,under_12,Married,Not-technical,Family,White,Male,above_25,United-States,0
under_30,Private,under_12,Married,Technical,Family,White,Male,above_25,United-States,0
above_30,Private,above_12,Non-married,Technical,Family,White,Male,above_25,Non-US,0
above_30,Private,above_12,Married,Not-technical,Family,White,Male,above_25,United-States,1
under_30,Private,under_12,Non-married,Not-technical,Family,White,Male,above_25,United-States,0
under_30,Private,under_12,Non-married,Technical,Not-in-family,White,Female,above_25,Non-US,0
under_30,Private,under_12,Married,Not-technical,Family,White,Male,above_25,United-States,0
above_30,Private,under_12,Non-married,Not-technical,Not-in-family,White,Male,above_25,United-States,0
above_30,Private,under_12,Non-married,Technical,Not-in-family,Black,Male,above_25,United-States,0
above_30,Private,under_12,Non-married,Not-technical,Not-in-family,Black,Female,above_25,United-States,0
above_30,Private,under_12,Married,Not-technical,Family,White,Male,above_25,United-States,0
under_30,Non-Private,above_12,Non-married,Technical,Family,White,Female,above_25,United-States,0
above_30,Private,under_12,Married,Not-technical,Family,White,Male,above_25,United-States,1
under_30,Private,under_12,Married,Not-technical,Family,White,Male,above_25,United-States,0
above_30,Private,under_12,Married,Not-technical,Family,White,Male,above_25,United-States,0
under_30,Private,under_12,Non-married,Technical,Not-in-family,White,Male,above_25,United-States,0
above_30,Private,under_12,Non-married,Technical,Not-in-family,White,Male,above_25,United-States,0
above_30,Private,under_12,Non-married,Not-technical,Not-in-family,White,Male,under_25,Non-US,0
under_30,Private,under_12,Non-married,Not-technical,Family,Other,Female,above_25,Non-US,0
under_30,Private,under_12,Non-married,Not-technical,Family,White,Male,above_25,United-States,0
above_30,Non-Private,under_12,Non-married,Not-technical,Not-in-family,White,Female,above_25,United-States,0
under_30,Private,above_12,Non-married,Technical,Not-in-family,White,Female,under_25,United-States,0
above_30,Private,under_12,Married,Not-technical,Family,White,Male,above_25,United-States,1
above_30,Private,above_12,Non-married,Technical,Not-in-family,Black,Female,above_25,United-States,1
above_30,Private,under_12,Married,Not-technical,Family,White,Male,above_25,United-States,0
above_30,Private,above_12,Non-married,Not-technical,Not-in-family,White,Male,above_25,United-States,0
under_30,Non-Private,under_12,Non-married,Not-technical,Family,White,Male,above_25,United-States,0
above_30,Private,under_12,Married,Not-technical,Family,White,Female,above_25,United-States,0
above_30,Private,under_12,Married,Technical,Family,White,Male,above_25,United-States,1
under_30,Private,under_12,Non-married,Not-technical,Not-in-family,White,Male,above_25,United-States,0
above_30,Private,under_12,Married,Not-technical,Family,White,Male,above_25,United-States,1
above_30,Private,under_12,Non-married,Not-technical,Not-in-family,White,Female,above_25,Non-US,0
above_30,Non-Private,above_12,Married,Not-technical,Family,White,Male,above_25,United-States,1
under_30,Private,under_12,Married,Not-technical,Family,White,Male,under_25,United-States,0
under_30,Private,under_12,Non-married,Not-technical,Family,White,Female,above_25,United-States,0
above_30,Private,under_12,Married,Not-technical,Family,White,Male,above_25,United-States,0
under_30,Private,under_12,Non-married,Not-technical,Family,White,Male,above_25,Non-US,0
above_30,Private,under_12,Non-married,Not-technical,Not-in-family,White,Male,above_25,United-States,0
under_30,Private,under_12,Non-married,Not-technical,Family,White,Female,above_25,United-States,0
under_30,Private,under_12,Non-married,Not-technical,Family,White,Male,above_25,United-States,0
above_30,Private,under_12,Married,Not-technical,Family,White,Male,above_25,United-States,1
above_30,Private,above_12,Married,Not-technical,Family,White,Male,under_25,United-States,1
under_30,Private,under_12,Non-married,Not-technical,Family,White,Female,under_25,United-States,0
above_30,Private,under_12,Married,Not-technical,Family,White,Female,above_25,United-States,1
under_30,Private,under_12,Non-married,Not-technical,Family,White,Male,above_25,United-States,0
above_30,Private,under_12,Married,Not-technical,Family,White,Male,above_25,United-States,1
under_30,Private,under_12,Non-married,Not-technical,Not-in-family,White,Female,under_25,United-States,0
under_30,Private,above_12,Non-married,Not-technical,Family,White,Female,above_25,United-States,0
above_30,Private,under_12,Married,Not-technical,Family,Black,Male,above_25,United-States,0
above_30,Private,under_12,Non-married,Not-technical,Not-in-family,Black,Female,above_25,United-States,0
above_30,Private,under_12,Married,Technical,Family,White,Male,above_25,United-States,0
above_30,Private,under_12,Non-married,Technical,Not-in-family,White,Male,above_25,United-States,0
above_30,Non-Private,above_12,Non-married,Technical,Not-in-family,White,Female,above_25,United-States,1
above_30,Private,above_12,Married,Not-technical,Family,White,Male,above_25,United-States,1
above_30,Private,under_12,Married,Not-technical,Family,White,Male,above_25,United-States,0
above_30,Private,above_12,Non-married,Technical,Not-in-family,White,Female,above_25,United-States,1
above_30,Non-Private,above_12,Married,Technical,Family,White,Female,above_25,United-States,1
above_30,Private,above_12,Non-married,Technical,Not-in-family,White,Male,above_25,United-States,1
under_30,Private,under_12,Married,Technical,Family,White,Male,above_25,Non-US,0
above_30,Private,above_12,Non-married,Not-technical,Not-in-family,White,Female,under_25,United-States,0
above_30,Private,under_12,Married,Not-technical,Family,White,Male,above_25,United-States,0
above_30,Private,under_12,Non-married,Technical,Not-in-family,White,Male,above_25,United-States,0
above_30,Private,under_12,Married,Technical,Family,White,Male,above_25,United-States,1
above_30,Private,under_12,Non-married,Technical,Not-in-family,White,Male,above_25,United-States,0
above_30,Private,under_12,Non-married,Technical,Not-in-family,Black,Male,above_25,United-States,1
under_30,Non-Private,under_12,Non-married,Technical,Not-in-family,White,Female,above_25,United-States,0
above_30,Private,above_12,Married,Technical,Family,White,Male,above_25,United-States,1
above_30,Private,under_12,Married,Technical,Family,White,Male,above_25,Non-US,0
above_30,Non-Private,above_12,Non-married,Technical,Not-in-family,White,Female,above_25,United-States,0
above_30,Private,under_12,Non-married,Technical,Not-in-family,White,Male,above_25,United-States,0
under_30,Private,under_12,Non-married,Not-technical,Not-in-family,White,Female,under_25,United-States,0
above_30,Private,above_12,Married,Technical,Family,White,Male,above_25,United-States,1
above_30,Private,above_12,Non-married,Not-technical,Not-in-family,White,Female,above_25,United-States,0
above_30,Private,under_12,Married,Not-technical,Not-in-family,Asian-Pac-Islander,Male,above_25,Non-US,1
under_30,Private,under_12,Non-married,Not-technical,Family,White,Male,under_25,United-States,0
above_30,Private,above_12,Married,Technical,Not-in-family,White,Female,above_25,United-States,0
under_30,Private,under_12,Non-married,Not-technical,Family,White,Female,above_25,United-States,0
above_30,Private,under_12,Non-married,Not-technical,Not-in-family,Other,Female,above_25,Non-US,0
above_30,Private,above_12,Married,Technical,Family,White,Male,above_25,United-States,1
above_30,Private,under_12,Married,Technical,Family,White,Female,above_25,United-States,1
above_30,Non-Private,under_12,Non-married,Not-technical,Not-in-family,Black,Female,above_25,United-States,0
under_30,Private,under_12,Married,Not-technical,Family,White,Male,above_25,Non-US,0
above_30,Private,under_12,Married,Not-technical,Family,White,Male,above_25,United-States,0
above_30,Private,under_12,Non-married,Not-technical,Not-in-family,White,Female,under_25,United-States,0
above_30,Private,under_12,Non-married,Not-technical,Not-in-family,White,Male,above_25,United-States,0
under_30,Non-Private,under_12,Non-married,Technical,Not-in-family,White,Female,above_25,United-States,0
above_30,Private,under_12,Married,Not-technical,Family,White,Male,above_25,United-States,0
above_30,Private,under_12,Non-married,Not-technical,Not-in-family,White,Male,under_25,United-States,0
above_30,Private,under_12,Non-married,Not-technical,Not-in-family,White,Male,under_25,United-States,0
under_30,Private,above_12,Non-married,Not-technical,Not-in-family,White,Male,above_25,United-States,0
under_30,Private,under_12,Non-married,Not-technical,Not-in-family,White,Male,above_25,United-States,0
above_30,Private,under_12,Non-married,Technical,Not-in-family,White,Female,above_25,United-States,0
above_30,Private,above_12,Non-married,Not-technical,Not-in-family,White,Male,above_25,United-States,1
above_30,Non-Private,under_12,Married,Not-technical,Family,White,Male,above_25,United-States,1
above_30,Private,above_12,Married,Not-technical,Family,White,Male,above_25,United-States,1
under_30,Private,above_12,Non-married,Technical,Not-in-family,White,Male,above_25,United-States,0
under_30,Private,under_12,Married,Not-technical,Family,Asian-Pac-Islander,Male,above_25,Non-US,1
above_30,Private,under_12,Non-married,Not-technical,Not-in-family,White,Female,under_25,United-States,0
above_30,Private,under_12,Married,Not-technical,Family,White,Male,above_25,United-States,0
above_30,Private,above_12,Non-married,Technical,Not-in-family,White,Female,above_25,United-States,0
above_30,Non-Private,above_12,Married,Technical,Family,White,Male,above_25,United-States,1
under_30,Private,under_12,Non-married,Not-technical,Not-in-family,White,Female,above_25,Non-US,0
above_30,Private,above_12,Married,Technical,Family,White,Male,above_25,United-States,1
above_30,Private,under_12,Married,Technical,Family,White,Male,above_25,United-States,0
above_30,Private,under_12,Non-married,Not-technical,Not-in-family,White,Female,above_25,United-States,0
under_30,Private,under_12,Non-married,Not-technical,Family,White,Male,under_25,United-States,0
above_30,Private,under_12,Non-married,Not-technical,Not-in-family,White,Male,above_25,United-States,0
under_30,Private,under_12,Non-married,Technical,Not-in-family,White,Female,under_25,United-States,0
under_30,Private,above_12,Non-married,Not-technical,Not-in-family,White,Male,above_25,United-States,0
above_30,Private,under_12,Married,Not-technical,Family,White,Female,above_25,United-States,1
under_30,Non-Private,above_12,Non-married,Technical,Not-in-family,White,Female,above_25,United-States,0
above_30,Private,under_12,Married,Not-technical,Family,White,Male,above_25,United-States,0
above_30,Private,under_12,Married,Technical,Family,White,Male,above_25,United-States,0
above_30,Private,under_12,Married,Technical,Family,White,Male,above_25,United-States,1
above_30,Private,under_12,Married,Not-technical,Family,White,Male,above_25,United-States,1
above_30,Private,under_12,Non-married,Technical,Not-in-family,Black,Female,above_25,United-States,0
above_30,Private,above_12,Married,Not-technical,Family,White,Male,above_25,United-States,0
above_30,Private,under_12,Married,Not-technical,Family,White,Male,above_25,Non-US,0
under_30,Private,under_12,Non-married,Not-technical,Not-in-family,White,Female,under_25,Non-US,0
above_30,Private,above_12,Married,Technical,Family,White,Male,above_25,United-States,1
under_30,Private,under_12,Non-married,Not-technical,Family,White,Male,under_25,United-States,0
under_30,Private,under_12,Married,Not-technical,Family,White,Male,above_25,Non-US,0
above_30,Private,under_12,Married,Technical,Family,White,Male,above_25,United-States,1
above_30,Private,under_12,Married,Technical,Family,White,Male,under_25,United-States,1
above_30,Non-Private,under_12,Non-married,Technical,Not-in-family,White,Female,above_25,United-States,0
above_30,Non-Private,above_12,Non-married,Technical,Not-in-family,White,Female,above_25,United-States,1
above_30,Private,under_12,Married,Not-technical,Family,White,Male,above_25,Non-US,0
under_30,Non-Private,above_12,Non-married,Not-technical,Not-in-family,White,Female,above_25,United-States,0
under_30,Private,under_12,Non-married,Not-technical,Not-in-family,White,Male,above_25,United-States,0
above_30,Private,under_12,Married,Not-technical,Family,White,Male,above_25,United-States,0
under_30,Private,under_12,Married,Not-technical,Family,White,Male,above_25,Non-US,0
under_30,Private,under_12,Married,Technical,Family,White,Female,above_25,United-States,1
above_30,Private,under_12,Married,Not-technical,Family,White,Male,above_25,United-States,1
under_30,Private,under_12,Non-married,Not-technical,Family,White,Female,above_25,United-States,0
above_30,Private,above_12,Married,Technical,Family,White,Male,above_25,United-States,1
above_30,Private,above_12,Non-married,Technical,Not-in-family,White,Male,above_25,United-States,0
above_30,Private,under_12,Married,Not-technical,Family,White,Female,above_25,United-States,0
above_30,Private,under_12,Married,Technical,Family,Black,Male,under_25,United-States,0
above_30,Private,under_12,Married,Not-technical,Family,Black,Male,above_25,United-States,0
above_30,Private,under_12,Married,Not-technical,Family,White,Male,above_25,United-States,1
above_30,Private,under_12,Non-married,Not-technical,Not-in-family,White,Male,above_25,United-States,0
under_30,Private,under_12,Non-married,Not-technical,Family,White,Male,above_25,United-States,0
above_30,Private,under_12,Non-married,Not-technical,Not-in-family,White,Male,above_25,United-States,0
above_30,Non-Private,above_12,Non-married,Technical,Not-in-family,Black,Female,above_25,United-States,0
under_30,Private,above_12,Married,Not-technical,Family,White,Male,above_25,United-States,0
under_30,Private,under_12,Non-married,Not-technical,Family,White,Male,under_25,United-States,0
above_30,Private,under_12,Non-married,Not-technical,Family,White,Male,above_25,United-States,0
above_30,Private,above_12,Married,Technical,Family,White,Male,above_25,Non-US,1
above_30,Private,under_12,Non-married,Technical,Not-in-family,White,Female,above_25,United-States,0
under_30,Private,under_12,Non-married,Not-technical,Family,White,Male,above_25,United-States,0
above_30,Private,under_12,Non-married,Not-technical,Not-in-family,White,Female,above_25,United-States,0
above_30,Non-Private,above_12,Non-married,Not-technical,Not-in-family,White,Female,above_25,United-States,0
above_30,Private,under_12,Married,Technical,Family,White,Male,above_25,United-States,0
above_30,Private,under_12,Married,Not-technical,Family,White,Male,above_25,United-States,0
under_30,Private,under_12,Non-married,Not-technical,Family,Amer-Indian-Eskimo,Male,above_25,United-States,0
under_30,Private,under_12,Non-married,Not-technical,Not-in-family,White,Male,above_25,United-States,0
under_30,Non-Private,under_12,Non-married,Not-technical,Not-in-family,White,Female,above_25,United-States,0
under_30,Private,under_12,Non-married,Not-technical,Family,White,Female,above_25,United-States,0
above_30,Non-Private,under_12,Married,Not-technical,Family,White,Male,above_25,United-States,0
above_30,Private,under_12,Married,Not-technical,Family,Black,Male,under_25,United-States,0
under_30,Private,under_12,Non-married,Not-technical,Not-in-family,Black,Female,under_25,United-States,0
above_30,Non-Private,under_12,Married,Not-technical,Family,Amer-Indian-Eskimo,Female,above_25,United-States,0
above_30,Private,under_12,Married,Not-technical,Family,White,Male,above_25,United-States,1
above_30,Private,under_12,Non-married,Not-technical,Family,White,Male,above_25,United-States,0
above_30,Non-Private,under_12,Non-married,Not-technical,Family,White,Male,under_25,United-States,0
above_30,Private,above_12,Married,Technical,Family,White,Male,above_25,United-States,1
above_30,Private,under_12,Non-married,Not-technical,Not-in-family,White,Female,above_25,United-States,0
above_30,Private,under_12,Married,Not-technical,Family,White,Female,above_25,United-States,0
under_30,Private,above_12,Non-married,Not-technical,Not-in-family,White,Male,above_25,United-States,0
above_30,Private,under_12,Non-married,Not-technical,Family,White,Female,above_25,United-States,0
above_30,Private,above_12,Married,Technical,Family,White,Male,above_25,United-States,1
above_30,Non-Private,above_12,Non-married,Technical,Family,Black,Female,above_25,United-States,0
under_30,Private,under_12,Married,Not-technical,Family,White,Male,above_25,United-States,0
above_30,Private,under_12,Married,Not-technical,Family,White,Male,above_25,United-States,0
under_30,Private,under_12,Non-married,Not-technical,Not-in-family,White,Male,above_25,United-States,0
above_30,Private,under_12,Married,Not-technical,Family,White,Male,above_25,United-States,1
above_30,Private,under_12,Married,Not-technical,Family,White,Male,above_25,United-States,1
above_30,Private,under_12,Non-married,Not-technical,Not-in-family,White,Male,above_25,United-States,0
above_30,Private,under_12,Non-married,Technical,Not-in-family,White,Male,above_25,United-States,0
above_30,Private,under_12,Non-married,Not-technical,Not-in-family,White,Male,above_25,United-States,0
above_30,Private,under_12,Married,Not-technical,Family,White,Male,above_25,Non-US,0
above_30,Private,above_12,Non-married,Technical,Not-in-family,White,Male,above_25,United-States,0
above_30,Private,above_12,Married,Technical,Family,Black,Male,above_25,United-States,1
above_30,Private,under_12,Non-married,Not-technical,Not-in-family,White,Female,above_25,United-States,0
above_30,Private,under_12,Non-married,Not-technical,Not-in-family,White,Female,above_25,United-States,0
above_30,Non-Private,under_12,Non-married,Technical,Not-in-family,White,Female,above_25,United-States,0
above_30,Private,under_12,Non-married,Technical,Not-in-family,Black,Female,above_25,United-States,0
above_30,Non-Private,above_12,Married,Technical,Family,White,Male,above_25,United-States,1
above_30,Private,under_12,Non-married,Not-technical,Not-in-family,White,Female,above_25,United-States,0
above_30,Private,above_12,Married,Technical,Family,White,Male,above_25,United-States,1
above_30,Non-Private,above_12,Married,Technical,Family,White,Male,above_25,United-States,0
under_30,Private,above_12,Non-married,Not-technical,Not-in-family,White,Male,above_25,United-States,0
above_30,Private,under_12,Non-married,Not-technical,Not-in-family,White,Male,under_25,United-States,0
above_30,Private,under_12,Married,Not-technical,Family,White,Female,under_25,United-States,0
above_30,Private,under_12,Married,Not-technical,Family,White,Male,above_25,United-States,0
above_30,Private,under_12,Married,Not-technical,Family,White,Female,under_25,United-States,0
under_30,Private,under_12,Non-married,Not-technical,Family,White,Male,above_25,United-States,0
above_30,Private,above_12,Married,Technical,Family,White,Male,above_25,United-States,1
above_30,Private,above_12,Married,Technical,Family,White,Male,above_25,United-States,0
above_30,Private,above_12,Non-married,Technical,Not-in-family,White,Female,above_25,United-States,0
under_30,Private,under_12,Non-married,Not-technical,Family,White,Male,under_25,United-States,0
under_30,Private,under_12,Non-married,Not-technical,Not-in-family,White,Male,above_25,United-States,1
above_30,Non-Private,under_12,Married,Not-technical,Family,White,Male,above_25,United-States,1
under_30,Private,under_12,Married,Not-technical,Family,White,Male,above_25,United-States,0
above_30,Non-Private,above_12,Non-married,Technical,Not-in-family,White,Female,above_25,United-States,0
under_30,Private,under_12,Married,Not-technical,Family,White,Male,above_25,United-States,0
above_30,Private,under_12,Non-married,Not-technical,Family,White,Female,above_25,United-States,0
above_30,Private,under_12,Non-married,Not-technical,Not-in-family,White,Male,under_25,United-States,0
above_30,Private,under_12,Non-married,Technical,Not-in-family,Asian-Pac-Islander,Female,above_25,Non-US,0
under_30,Private,under_12,Non-married,Not-technical,Not-in-family,White,Female,above_25,United-States,0
above_30,Private,under_12,Non-married,Not-technical,Family,White,Male,above_25,United-States,0
under_30,Private,above_12,Non-married,Technical,Not-in-family,White,Female,above_25,United-States,0
under_30,Private,under_12,Non-married,Not-technical,Not-in-family,White,Female,above_25,United-States,0
under_30,Private,under_12,Non-married,Not-technical,Not-in-family,White,Female,above_25,United-States,0
above_30,Non-Private,under_12,Non-married,Not-technical,Not-in-family,Black,Female,above_25,United-States,0
above_30,Private,above_12,Married,Not-technical,Family,White,Male,above_25,United-States,0
above_30,Private,above_12,Married,Technical,Family,White,Male,above_25,United-States,0
above_30,Private,under_12,Married,Not-technical,Family,White,Male,above_25,United-States,0
under_30,Private,under_12,Non-married,Not-technical,Family,White,Male,above_25,Non-US,0
above_30,Private,above_12,Non-married,Not-technical,Family,Black,Female,under_25,United-States,0
above_30,Private,under_12,Married,Not-technical,Family,White,Female,above_25,United-States,0
above_30,Non-Private,above_12,Non-married,Technical,Not-in-family,White,Female,above_25,United-States,1
above_30,Private,under_12,Married,Not-technical,Family,White,Male,above_25,United-States,0
under_30,Private,under_12,Non-married,Technical,Family,White,Male,above_25,United-States,0
above_30,Private,under_12,Married,Not-technical,Family,White,Male,above_25,United-States,0
above_30,Private,under_12,Non-married,Not-technical,Not-in-family,White,Female,under_25,United-States,0
above_30,Private,under_12,Married,Not-technical,Family,White,Male,above_25,United-States,0
under_30,Private,under_12,Non-married,Not-technical,Family,White,Male,above_25,United-States,0
above_30,Private,under_12,Non-married,Not-technical,Not-in-family,White,Male,above_25,United-States,0
above_30,Private,under_12,Non-married,Not-technical,Not-in-family,Black,Female,under_25,United-States,0
above_30,Private,above_12,Married,Not-technical,Family,White,Male,above_25,Non-US,0
above_30,Non-Private,under_12,Married,Not-technical,Family,White,Male,above_25,United-States,0
under_30,Private,under_12,Married,Not-technical,Family,White,Male,above_25,United-States,0
under_30,Private,under_12,Non-married,Not-technical,Family,White,Female,under_25,United-States,0
above_30,Private,above_12,Married,Technical,Family,White,Male,above_25,United-States,1
above_30,Private,under_12,Non-married,Not-technical,Not-in-family,White,Female,above_25,United-States,0
above_30,Private,above_12,Married,Technical,Family,White,Male,above_25,United-States,1
above_30,Private,under_12,Married,Not-technical,Family,White,Male,above_25,United-States,1
under_30,Private,under_12,Married,Technical,Family,White,Male,above_25,United-States,0
above_30,Private,under_12,Non-married,Not-technical,Family,White,Female,above_25,Non-US,0
above_30,Private,under_12,Married,Not-technical,Family,White,Male,above_25,United-States,0
above_30,Private,under_12,Married,Not-technical,Family,White,Male,above_25,United-States,0
under_30,Private,under_12,Non-married,Not-technical,Family,White,Male,above_25,United-States,0
under_30,Private,under_12,Non-married,Not-technical,Family,White,Male,under_25,United-States,0
above_30,Private,under_12,Married,Not-technical,Family,White,Male,above_25,United-States,0
above_30,Non-Private,under_12,Married,Not-technical,Family,White,Male,above_25,United-States,1
above_30,Non-Private,above_12,Married,Not-technical,Family,White,Male,above_25,Non-US,1
under_30,Private,above_12,Non-married,Not-technical,Not-in-family,White,Male,above_25,United-States,0
above_30,Private,under_12,Married,Not-technical,Family,White,Female,above_25,United-States,0
above_30,Private,under_12,Non-married,Not-technical,Not-in-family,White,Female,above_25,United-States,0
above_30,Private,under_12,Married,Technical,Family,White,Male,above_25,United-States,1
above_30,Private,under_12,Married,Not-technical,Family,White,Male,above_25,United-States,1
above_30,Private,above_12,Married,Technical,Family,White,Male,above_25,United-States,1
above_30,Private,under_12,Non-married,Technical,Not-in-family,White,Female,above_25,Non-US,0
above_30,Private,under_12,Married,Not-technical,Family,White,Male,above_25,United-States,0
above_30,Private,under_12,Non-married,Not-technical,Not-in-family,White,Male,under_25,United-States,0
under_30,Private,under_12,Non-married,Not-technical,Not-in-family,Black,Female,above_25,United-States,0
under_30,Private,under_12,Non-married,Not-technical,Family,White,Female,under_25,United-States,0
under_30,Private,under_12,Non-married,Not-technical,Family,Asian-Pac-Islander,Female,above_25,United-States,0
above_30,Private,under_12,Married,Not-technical,Family,White,Male,above_25,United-States,0
above_30,Private,under_12,Married,Technical,Family,White,Male,above_25,United-States,0
above_30,Non-Private,under_12,Non-married,Not-technical,Not-in-family,White,Female,above_25,United-States,0
above_30,Private,under_12,Non-married,Not-technical,Family,White,Female,above_25,United-States,0
under_30,Private,under_12,Non-married,Technical,Family,White,Female,under_25,United-States,0
above_30,Private,under_12,Married,Not-technical,Family,Black,Male,above_25,United-States,0
above_30,Private,under_12,Married,Technical,Family,White,Female,above_25,United-States,1
above_30,Private,under_12,Married,Not-technical,Family,White,Male,above_25,United-States,0
above_30,Non-Private,under_12,Non-married,Not-technical,Family,White,Female,above_25,United-States,0
above_30,Non-Private,above_12,Married,Technical,Family,White,Male,above_25,United-States,1
under_30,Private,under_12,Non-married,Not-technical,Family,White,Male,above_25,United-States,0
above_30,Private,under_12,Married,Not-technical,Family,White,Male,above_25,United-States,0
above_30,Non-Private,under_12,Non-married,Technical,Not-in-family,White,Male,under_25,United-States,0
under_30,Private,above_12,Non-married,Not-technical,Family,White,Female,above_25,United-States,0
above_30,Private,under_12,Married,Technical,Not-in-family,White,Female,above_25,United-States,0
under_30,Private,under_12,Non-married,Not-technical,Not-in-family,White,Female,above_25,United-States,0
above_30,Private,under_12,Married,Technical,Family,White,Male,above_25,United-States,1
above_30,Private,under_12,Married,Not-technical,Family,White,Male,above_25,United-States,0
under_30,Private,under_12,Non-married,Not-technical,Family,White,Female,above_25,Non-US,0
above_30,Private,under_12,Non-married,Not-technical,Not-in-family,White,Female,above_25,United-States,0
above_30,Private,under_12,Married,Not-technical,Family,White,Male,above_25,Non-US,0
above_30,Non-Private,above_12,Married,Technical,Family,White,Male,above_25,United-States,1
above_30,Private,under_12,Married,Not-technical,Family,White,Male,above_25,United-States,0
above_30,Private,under_12,Non-married,Not-technical,Not-in-family,White,Female,above_25,United-States,0
under_30,Private,under_12,Non-married,Not-technical,Not-in-family,White,Male,above_25,United-States,0
above_30,Private,under_12,Married,Technical,Family,White,Male,above_25,United-States,1
above_30,Private,under_12,Non-married,Not-technical,Not-in-family,White,Male,above_25,United-States,0
under_30,Private,under_12,Non-married,Not-technical,Family,White,Female,under_25,United-States,0
above_30,Private,above_12,Married,Not-technical,Family,White,Male,above_25,United-States,1
under_30,Private,under_12,Non-married,Technical,Not-in-family,White,Male,above_25,United-States,0
above_30,Private,under_12,Non-married,Technical,Not-in-family,White,Female,above_25,United-States,0
under_30,Private,under_12,Non-married,Not-technical,Not-in-family,White,Female,above_25,United-States,0
above_30,Non-Private,above_12,Non-married,Technical,Not-in-family,White,Male,above_25,United-States,1
above_30,Private,above_12,Married,Technical,Family,White,Male,above_25,United-States,1
above_30,Private,under_12,Non-married,Not-technical,Not-in-family,White,Male,under_25,United-States,0
